Group	Italian	English
1	Ecco	Behold
1	la	the
1	fiera	wild beast
1	con	with
1	la	the
1	coda	tail
1	aguzza	pointed
1	che	that
1	passa	passes
1	i	-
1	monti	mountains
1	e	and
1	rompe	breaks
1	i	-
1	muri	walls
1	e	and
1	l'	-
1	armi	weapons
1	Ecco	behold
1	colei	him
1	che	that
1	tutto	all
1	'l	the
1	mondo	world
1	appuzza	infects
2	Sì	Thus
2	cominciò	began
2	lo	-
2	mio	my
2	duca	Leader
2	a	to
2	parlarmi	speak to me
2	e	and
2	accennolle	he beckoned to him
2	che	that
2	venisse	he should come
2	a	to
2	proda	shore
2	vicino	near
2	al	the
2	fin	end
2	d'	of
2	i	the
2	passeggiati	trodden
2	marmi	marbles
3	E	And
3	quella	that
3	sozza	loathsome
3	imagine	image
3	di	of
3	froda	fraud
3	sen	onward
3	venne	came
3	e	and
3	arrivò	landed
3	la	his
3	testa	head
3	e	and
3	'l	his
3	busto	body
3	ma	but
3	'n	-
3	su	upon
3	la	the
3	riva	bank
3	non	not
3	trasse	drew
3	la	his
3	coda	tail
4	La	-
4	faccia	face
4	sua	His
4	era	was
4	faccia	face
4	d'	of
4	uom	man
4	giusto	just
4	tanto	so
4	benigna	benignant
4	avea	was
4	di	-
4	fuor	outwardly
4	la	its
4	pelle	skin
4	e	and
4	d'	of
4	un	a
4	serpente	serpent
4	tutto	all
4	l'	the
4	altro	beside
4	fusto	trunk
5	due	two
5	branche	paws
5	avea	had
5	pilose	hairy
5	insin	to
5	l'	the
5	ascelle	armpits
5	lo	his
5	dosso	back
5	e	and
5	'l	-
5	petto	breast
5	e	and
5	ambedue	both
5	le	his
5	coste	sides
5	dipinti	painted
5	avea	were
5	di	with
5	nodi	nooses
5	e	and
5	di	-
5	rotelle	circles
6	Con	With
6	più	more
6	color	colors
6	sommesse	woof
6	e	and
6	sovraposte	warp
6	non	-
6	fer	made
6	mai	never
6	drappi	cloth
6	Tartari	Tartars
6	né	or
6	Turchi	Turks
6	né	nor
6	fuor	were
6	tai	such
6	tele	webs
6	per	by
6	Aragne	Arachne
6	imposte	woven
7	Come	As
7	talvolta	sometimes
7	stanno	lie
7	a	on
7	riva	shore
7	i	-
7	burchi	boats
7	che	so that
7	parte	partly
7	sono	are
7	in	in
7	acqua	water
7	e	and
7	parte	partly
7	in	in
7	terra	ground
7	e	and
7	come	as
7	là	yonder
7	tra	among
7	li	-
7	Tedeschi	Germans
7	lurchi	gluttonous
8	lo	-
8	bivero	-
8	s'	-
8	assetta	-
8	a	-
8	far	-
8	sua	-
8	guerra	-
8	così	so
8	la	that
8	fiera	beasts
8	pessima	worst of
8	si	-
8	stava	lay
8	su	upon
8	l'	the
