Group	Italian	English
1	Quel	That
1	color	color
1	che	which
1	viltà	cowardice
1	di	-
1	fuor	outwardly
1	mi	me
1	pinse	painted
1	veggendo	when I saw
1	il	-
1	duca	Guide
1	mio	my
1	tornare	turn
1	in	-
1	volta	back
1	più	more
1	tosto	speedily
1	dentro	-
1	il	-
1	suo	his own
1	novo	new
1	ristrinse	repressed
2	Attento	attentive
2	si	-
2	fermò	stopped
2	com'	like
2	uom	man
2	ch'	that
2	ascolta	listens
2	ché	for
2	l'	the
2	occhio	eye
2	nol	not him
2	potea	could
2	menare	lead
2	a	-
2	lunga	far
2	per	through
2	l'	the
2	aere	air
2	nero	black
2	e	and
2	per	through
2	la	the
2	nebbia	fog
2	folta	dense
3	Pur	Yet
3	a	for
3	noi	us
3	converrà	it must be
3	vincer	to win
3	la	the
3	punga	fight
3	cominciò	began
3	el	he
3	se	unless
3	non	-
3	Tal	Such an one
3	ne	to us
3	s'	herself
3	offerse	offered
3	Oh	Oh
3	quanto	how
3	tarda	slow
3	a	-
3	me	it seems
3	ch'	till
3	altri	Some one
3	qui	here
3	giunga	arrive
4	I'	I
4	vidi	saw
4	ben	well
4	sì	-
4	com'	how
4	ei	he
4	ricoperse	covered up
4	lo	the
4	cominciar	beginning
4	con	with
4	l'	the
4	altro	rest
4	che	that
4	poi	after
4	venne	came
4	che	which
4	fur	were
4	parole	words
4	a	from
4	le	the
4	prime	first
4	diverse	different
5	ma	But
5	nondimen	nevertheless
5	paura	fear
5	il	-
5	suo	his
5	dir	speech
5	dienne	gave
5	perch'	because
5	io	I
5	traeva	drew
5	la	-
5	parola	phrase
5	tronca	broken
5	forse	perchance
5	a	to
5	peggior	worse
5	sentenzia	meaning
5	che	than
5	non	-
5	tenne	held
6	In	Into
6	questo	this
6	fondo	depth
6	de	of
6	la	the
6	trista	dismal
6	conca	shell
6	discende	descend
6	mai	ever
6	alcun	any one
6	del	from the
6	primo	first
6	grado	grade
6	che	who
6	sol	only
6	per	for
6	pena	penalty
6	ha	has
6	la	-
6	speranza	hope
6	cionca	cut off
7	Questa	This
7	question	question
7	fec'	put
7	io	I
7	e	and
7	quei	he
7	Di	Seldom
7	rado	-
7	incontra	it happens
7	mi	me
7	rispuose	answered
7	che	that
7	di	of
7	noi	us
7	faccia	maketh
7	il	the
7	cammino	journey
7	alcun	any one
7	per	on
7	qual	which
7	io	I
7	vado	am going
8	Ver	true
8	è	It is
8	ch'	that
8	altra	another
8	fïata	time
8	qua	here
8	giù	down
8	fui	I was
8	congiurato	conjured
8	da	by
8	quella	that
8	Eritón	Erichtho
8	cruda	cruel
8	che	who
8	richiamava	was wont to call back
8	l'	-
8	ombre	shades
8	a'	into
8	corpi	bodies
8	sui	their
9	Di	Short
9	poco	while
9	era	had been
9	di	of
9	me	me
9	la	my
9	carne	flesh
9	nuda	bare
9	ch'	when
9	ella	she
9	mi	me
9	fece	made
9	intrar	enter
9	dentr'	within
9	a	-
9	quel	that
9	muro	wall
9	per	in order to
9	trarne	drag out
9	un	a
9	spirto	spirit
9	del	from the
9	cerchio	circle
9	di	of
9	Giuda	Judas
10	Quell'	That
10	è	is
10	'l	the
10	più	-
10	basso	lowest
10	loco	place
10	e	and
10	'l	the
10	più	-
10	oscuro	darkest
10	e	and
10	'l	the
10	più	-
10	lontan	farthest
10	dal	from the
10	ciel	Heaven
10	che	that
10	tutto	all
10	gira	encircles
10	ben	Well
10	so	know
10	'l	the
10	cammin	road
10	però	therefore
10	ti	thyself
10	fa	assure
10	sicuro	-
11	Questa	This
11	palude	marsh
11	che	which
11	'l	the
11	gran	great
11	puzzo	stench
11	spira	breathes out
11	cigne	girds
11	dintorno	round about
11	la	the
11	città	city
11	dolente	woeful
11	u'	wherein
11	non	cannot
11	potemo	we cannot
11	intrare	enter
11	omai	now
11	sanz'	without
11	ira	anger
12	E	And
12	altro	more
12	disse	said
12	ma	but
12	non	not
12	l'	it
12	ho	hold
12	a	in
12	mente	mind
12	però	because
12	che	-
12	l'	-
12	occhio	eye
12	m'	my
12	avea	had
12	tutto	wholly
12	tratto	attracted
12	ver'	toward
12	l'	the
12	alta	high
12	torre	tower
12	a	with
12	la	the
12	cima	summit
12	rovente	ruddy
13	dove	where
13	in	in
13	un	an
13	punto	instant
13	furon	were
13	dritte	uprisen
13	ratto	suddenly
13	tre	three
13	furïe	furies
13	infernal	infernal
13	di	with
13	sangue	blood
13	tinte	stained
13	che	who
13	membra	limbs
13	feminine	of women
13	avieno	had
13	e	and
13	atto	their action
14	e	and
14	con	with
14	idre	hydras
14	verdissime	greenest
14	eran	were
14	cinte	girt
14	serpentelli	Little serpents
14	e	and
14	ceraste	cerastes
14	avien	they had
14	per	for
14	crine	hair
14	onde	wherewith
14	le	their
14	fiere	savage
14	tempie	brows
14	erano	were
14	avvinte	bound
15	E	And
15	quei	he
15	che	who
15	ben	well
15	conobbe	knew
15	le	the
15	meschine	handmaids
15	de	of
15	la	the
15	regina	queen
15	de	of
15	l'	the
15	etterno	eternal
15	pianto	lamentation
15	Guarda	Behold
15	mi	me
15	disse	said
15	le	the
15	feroci	fell
15	Erine	Erinnyes
16	Quest'	this
16	è	is
16	Megera	Megaera
16	dal	on the
16	sinistro	left
16	canto	side
16	quella	she
16	che	who
16	piange	weeps
16	dal	on the
16	destro	right
16	è	is
16	Aletto	Alecto
16	Tesifón	Tisiphone
16	è	is
16	nel	in the
16	mezzo	middle
16	e	and
16	tacque	was silent
16	a	therewith
16	tanto	-
17	Con	With
17	l'	her
17	unghie	nails
17	si	-
17	fendea	was tearing
17	ciascuna	each
17	il	her
17	petto	breast
17	battiensi	they beat themselves
17	a	with
17	palme	hands
17	e	and
17	gridavan	cried out
17	sì	so
17	alto	loud
17	ch'	that
17	i'	I
17	mi	-
17	strinsi	pressed close
17	al	to the
17	poeta	Poet
17	per	through
17	sospetto	dread
18	Vegna	Let come
18	Medusa	Medusa
18	sì	so
18	'l	him
18	farem	we will make
18	di	of
18	smalto	stone
18	dicevan	they said
18	tutte	all
18	riguardando	looking
18	in	-
18	giuso	down
18	mal	Ill
18	non	not
18	vengiammo	we avenged
18	in	on
18	Tesëo	Theseus
18	l'	his
18	assalto	assault
19	Volgiti	Turn
19	'n	-
19	dietro	thy back
19	e	and
19	tien	keep
19	lo	thy
19	viso	sight
19	chiuso	closed
19	ché	for
19	se	if
19	'l	the
19	Gorgón	Gorgon
19	si	herself
19	mostra	show
19	e	and
19	tu	thou
19	'l	her
19	vedessi	shouldest see
19	nulla	no
19	sarebbe	would there ever be
19	di	-
19	tornar	return
19	mai	-
19	suso	upward
20	Così	Thus
20	disse	said
20	'l	the
20	maestro	Master
20	ed	and
20	elli	he
20	stessi	himself
20	mi	me
20	volse	turned
20	e	and
20	non	did not
20	si	so
20	tenne	trust
20	a	to
20	le	-
20	mie	my
20	mani	hands
20	che	that
20	con	with
20	le	his
20	sue	own
20	ancor	also
20	non	did not
20	mi	me
20	chiudessi	blindfold
21	O	O
21	voi	ye
21	ch'	who
21	avete	have
21	li	-
21	'ntelletti	understanding
21	sani	sound
21	mirate	regard
21	la	the
21	dottrina	doctrine
21	che	that
21	s'	is
21	asconde	hidden
21	sotto	under
21	'l	the
21	velame	veil
21	de	of
21	li	the
21	versi	verses
21	strani	strange
22	E	And
22	già	already
22	venìa	was coming
22	su	-
22	per	across
22	le	the
22	torbide	turbid
22	onde	waves
22	un	a
22	fracasso	tumult
22	d'	of
22	un	a
22	suon	sound
22	pien	full
22	di	of
22	spavento	terror
22	per	at
22	cui	which
22	tremavano	trembled
22	amendue	both
22	le	the
22	sponde	shores
23	non	Not
23	altrimenti	otherwise
23	fatto	was
23	che	than
23	d'	of
23	un	a
23	vento	wind
23	impetüoso	impetuous
23	per	through
23	li	the
23	avversi	opposing
23	ardori	heats
23	che	that
23	fier	strikes
23	la	the
23	selva	forest
23	e	and
23	sanz'	without
23	alcun	any
23	rattento	stay
24	li	the
24	rami	branches
24	schianta	shatters
24	abbatte	beats down
24	e	and
24	porta	carries
24	fori	away
24	dinanzi	forward
24	polveroso	laden with dust
24	va	it goes
24	superbo	superb
24	e	and
24	fa	makes
24	fuggir	fly
24	le	the
24	fiere	wild beasts
24	e	and
24	li	the
24	pastori	shepherds
25	Li	-
25	occhi	eyes
25	mi	My
25	sciolse	loosed
25	e	and
25	disse	said
25	Or	Now
25	drizza	direct
25	il	the
25	nerbo	nerve
25	del	of
25	viso	sight
25	su	-
25	per	across
25	quella	the
25	schiuma	scum
25	antica	ancient
25	per	there
25	indi	yonder
25	ove	where
25	quel	that
25	fummo	fume
25	è	is
25	più	most
25	acerbo	bitter
26	Come	As
26	le	the
26	rane	frogs
26	innanzi	before
26	a	-
26	la	the
26	nimica	hostile
26	biscia	snake
26	per	through
26	l'	the
26	acqua	water
26	si	-
26	dileguan	scatter
26	tutte	all
26	fin	till
26	ch'	-
26	a	on
26	la	the
26	terra	ground
26	ciascuna	each
26	s'	-
26	abbica	huddles
27	vid'	saw
27	io	I
27	più	more
27	di	than
