Group	Italian	English
1	In	In
1	quella	that
1	parte	part
1	del	of the
1	giovanetto	young
1	anno	year
1	che	when
1	'l	the
1	sole	sun
1	i	his
1	crin	locks
1	sotto	beneath
1	l'	-
1	Aquario	Aquarius
1	tempra	tempers
1	e	and
1	già	now
1	le	the
1	notti	nights
1	al	toward
1	mezzo	half
1	dì	day
1	sen	-
1	vanno	decrease
2	quando	when
2	la	the
2	brina	hoar frost
2	in	-
2	su	on
2	la	the
2	terra	ground
2	assempra	copies
2	l'	the
2	imagine	image
2	di	of
2	sua	her
2	sorella	sister
2	bianca	white
2	ma	but
2	poco	little
2	dura	lasts
2	a	-
2	la	the
2	sua	her
2	penna	pen
2	tempra	point
3	lo	the
3	villanello	rustic
3	a	-
3	cui	whose
3	la	-
3	roba	provision
3	manca	fails
3	si	-
3	leva	gets up
3	e	-
3	guarda	-
3	e	and
3	vede	sees
3	la	the
3	campagna	plain
3	biancheggiar	whitened o’er
3	tutta	all
3	ond'	whereat
3	ei	he
3	si	-
3	batte	strikes
3	l'	his
3	anca	thigh
4	ritorna	returns
4	in	in
4	casa	doors
4	e	and
4	qua	here
4	e	and
4	là	there
4	si	-
4	lagna	grumbles
4	come	like
4	'l	the
4	tapin	poor wretch
4	che	who
4	non	not
4	sa	knows
4	che	what
4	si	-
4	faccia	to do
4	poi	again
4	riede	goes out
4	e	and
4	la	-
4	speranza	hope
4	ringavagna	picks up again
5	veggendo	seeing
5	'l	the
5	mondo	world
5	aver	to have
5	cangiata	changed
5	faccia	face
5	in	in
5	poco	short
5	d'	-
5	ora	while
5	e	and
5	prende	takes
5	suo	his
5	vincastro	crook
5	e	and
5	fuor	forth
5	le	-
5	pecorelle	flock
5	a	to
5	pascer	pasture
5	caccia	drives
6	Così	in like manner
6	mi	me
6	fece	made
6	sbigottir	dismayed
6	lo	the
6	mastro	Master
6	quand'	when
6	io	I
6	li	his
6	vidi	saw
6	sì	so
6	turbar	disturbed
6	la	-
6	fronte	front
6	e	and
6	così	in like manner
6	tosto	speedily
6	al	for the
6	mal	hurt
6	giunse	arrived
6	lo	the
6	'mpiastro	plaster
7	ché	For
7	come	when
7	noi	we
7	venimmo	came
7	al	to the
7	guasto	ruined
7	ponte	bridge
7	lo	the
7	duca	Leader
7	a	to
7	me	me
7	si	-
7	volse	turned
7	con	with
7	quel	that
7	piglio	look
7	dolce	sweet
7	ch'	which
7	io	I
7	vidi	saw
7	prima	first
7	a	at
7	piè	foot
7	del	the
7	monte	mount
8	Le	his
8	braccia	arms
8	aperse	opened
8	dopo	after
8	alcun	some
8	consiglio	counsel
8	eletto	taken
8	seco	with himself
8	riguardando	looking
8	prima	first
8	ben	well
8	la	the
8	ruina	ruin
8	e	and
8	diedemi	laid me
8	di	of
8	piglio	hold
9	E	And
9	come	as
9	quei	one
9	ch'	who
9	adopera	acts
9	ed	and
9	estima	considers
9	che	who
9	sempre	always
9	par	seems
9	che	to
9	'nnanzi	beforehand
9	si	be
9	proveggia	ready
9	così	so
9	levando	lifting
9	me	me
9	sù	up
9	ver'	toward
9	la	the
9	cima	top
10	d'	-
10	un	-
10	ronchione	-
10	avvisava	took note
10	un'	another
10	altra	-
10	scheggia	splinter
10	dicendo	saying
10	Sovra	on
10	quella	that
10	poi	next
10	t'	-
10	aggrappa	Seize hold
10	ma	but
10	tenta	try
10	pria	first
10	s'	if
10	è	is
10	tal	such
10	ch'	that
10	ella	it
10	ti	thee
10	reggia	may support
11	Non	no
11	era	was
11	via	way
11	da	for
11	vestito	one clothed
11	di	in
11	cappa	a cloak
11	ché	for
11	noi	we
11	a	with
11	pena	difficulty
11	ei	he
11	lieve	light
11	e	and
11	io	I
11	sospinto	pushed
11	potavam	could
11	sù	up
11	montar	mount
11	di	from
11	chiappa	jag
11	in	to
11	chiappa	jag
12	E	And
12	se	had
12	non	not
12	fosse	been
12	che	that
12	da	on
12	quel	that
12	precinto	precinct
12	più	shorter
12	che	than
12	da	on
12	l'	the
12	altro	other
12	era	was
12	la	the
12	costa	bank
12	corta	shorter
12	non	not
12	so	know
12	di	about
12	lui	him
12	ma	but
12	io	I
12	sarei	should have been
12	ben	completely
12	vinto	overcome
13	Ma	But
13	perché	because
13	Malebolge	Malebolge
13	inver'	toward
13	la	the
13	porta	opening
13	del	of the
13	bassissimo	lowest
13	pozzo	abyss
13	tutta	all
13	pende	slopes
13	lo	the
13	sito	site
13	di	of
13	ciascuna	each
13	valle	valley
13	porta	is such that
14	che	-
14	l'	-
14	una	-
14	costa	-
14	surge	-
14	e	-
14	l'	-
14	altra	-
14	scende	-
14	noi	We
14	pur	however
14	venimmo	came
14	al	at
14	fine	length
14	in	up
14	su	to
14	la	the
14	punta	point
14	onde	where
14	l'	the
14	ultima	last
14	pietra	stone
14	si	is
14	scoscende	broken off
15	La	The
15	lena	breath
15	m'	my
15	era	was
15	del	from
15	polmon	lungs
15	sì	so
15	munta	milked
15	quand'	when
15	io	I
15	fui	was
15	sù	up
15	ch'	that
15	i'	I
15	non	no
15	potea	could
15	più	-
15	oltre	farther
15	anzi	but
15	m'	me
15	assisi	sat
15	ne	on
15	la	-
15	prima	first
15	giunta	arrival
16	Omai	Now
16	convien	behoves
16	che	to
16	tu	thee
16	così	thus
16	ti	-
16	spoltre	put off sloth
16	disse	said
16	'l	the
16	maestro	Master
16	ché	for
16	seggendo	sitting
16	in	upon
16	piuma	down
16	in	-
16	fama	-
16	non	-
16	si	-
16	vien	-
16	né	or
16	sotto	under
16	coltre	quilt
17	sanza	without
17	la	-
17	qual	which
17	chi	he who
17	sua	his
17	vita	life
17	consuma	consumes
17	cotal	such
17	vestigio	trace
17	in	on
17	terra	earth
17	di	of
17	sé	himself
17	lascia	leaves
17	qual	as
17	fummo	smoke
17	in	in
17	aere	air
17	e	or
17	in	in
17	acqua	water
17	la	the
17	schiuma	foam
18	E	And
18	però	therefore
18	leva	rise
18	sù	up
18	vinci	conquer
18	l'	the
18	ambascia	exhaustion
18	con	with
18	l'	the
18	animo	spirit
18	che	that
18	vince	conquers
18	ogne	every
18	battaglia	battle
18	se	if
18	col	by
18	suo	its
18	grave	heavy
18	corpo	body
18	non	not
18	s'	be
18	accascia	dragged down
19	Più	longer
19	lunga	longer
19	scala	stairway
19	convien	needs must
19	che	-
19	si	be
19	saglia	ascended
19	non	not
19	basta	it is enough
19	da	from
19	costoro	these
19	esser	to have
19	partito	departed
19	Se	if
19	tu	thou
19	mi	me
19	'ntendi	understandest
19	or	now
19	fa	act
19	sì	so
