Group	Italian	English
1	In	Upon
1	su	-
1	l'	the
1	estremità	edge
1	d'	of
1	un'	a
1	alta	high
1	ripa	bank
1	che	-
1	facevan	formed by
1	gran	great
1	pietre	rocks
1	rotte	broken
1	in	in
1	cerchio	a circle
1	venimmo	we came
1	sopra	above
1	più	more
1	crudele	cruel
1	stipa	pen
2	e	And
2	quivi	here
2	per	because of
2	l'	the
2	orribile	horrible
2	soperchio	excess
2	del	of the
2	puzzo	stench
2	che	that
2	'l	the
2	profondo	deep
2	abisso	abyss
2	gitta	throws out
2	ci	we
2	raccostammo	drew aside
2	in	-
2	dietro	behind
2	ad	-
2	un	the
2	coperchio	lid
3	d'	of
3	un	a
3	grand'	great
3	avello	tomb
3	ov'	whereon
3	io	I
3	vidi	saw
3	una	an
3	scritta	inscription
3	che	which
3	dicea	said
3	Anastasio	Anastasius
3	papa	Pope
3	guardo	hold
3	lo	he
3	qual	whom
3	trasse	drew
3	Fotin	Photinus
3	de	from
3	la	the
3	via	way
3	dritta	right
4	Lo	-
4	nostro	Our
4	scender	descent
4	conviene	must needs
4	esser	be
4	tardo	slow
4	sì	so
4	che	that
4	s'	itself
4	ausi	may accustom
4	un	a
4	poco	little
4	in	-
4	prima	first
4	il	the
4	senso	sense
4	al	to the
4	tristo	dismal
4	fiato	blast
4	e	and
4	poi	then
4	no	no
4	i	of it
4	fia	will be
4	riguardo	heed
5	Così	Thus
5	'l	the
5	maestro	Master
5	e	and
5	io	I
5	Alcun	Some
5	compenso	compensation
5	dissi	said
5	lui	him
5	trova	find
5	che	that
5	'l	the
5	tempo	time
5	non	not
5	passi	pass
5	perduto	lost
5	Ed	And
5	elli	be
5	Vedi	Behold
5	ch'	-
5	a	of
5	ciò	that
5	penso	I am thinking
6	Figliuol	son
6	mio	My
6	dentro	within
6	da	-
6	cotesti	these
6	sassi	rocks
6	cominciò	began
6	poi	-
6	a	to
6	dir	say
6	son	are
6	tre	three
6	cerchietti	circlets
6	di	from
6	grado	grade
6	in	to
6	grado	grade
6	come	like
6	que'	those
6	che	-
6	lassi	leavest
7	Tutti	All
7	son	are
7	pien	full
7	di	of
7	spirti	spirits
7	maladetti	accursed
7	ma	but
7	perché	in order that
7	poi	hereafter
7	ti	thee
7	basti	may suffice
7	pur	only
7	la	-
7	vista	sight
7	intendi	hear
7	come	how
7	e	and
7	perché	wherefore
7	son	they are
7	costretti	in constraint
8	D'	Of
8	ogne	every
8	malizia	malice
8	ch'	that
8	odio	hate
8	in	in
8	cielo	heaven
8	acquista	wins
8	ingiuria	injury
8	è	is
8	'l	the
8	fine	end
8	ed	and
8	ogne	every
8	fin	end
8	cotale	such
8	o	either
8	con	by
8	forza	force
8	o	or
8	con	by
8	frode	fraud
8	altrui	others
8	contrista	afflicts
9	Ma	But
9	perché	because
9	frode	fraud
9	è	is
9	de	of
9	l'	-
9	uom	man
9	proprio	peculiar
9	male	sin
9	più	most
9	spiace	displeaseth
9	a	-
9	Dio	God
9	e	and
9	però	therefore
9	stan	are
9	di	-
9	sotto	lower
9	li	the
9	frodolenti	fraudulent
9	e	and
9	più	more
9	dolor	woe
9	li	them
9	assale	assails
10	Di	of
10	vïolenti	violent
10	il	The
10	primo	first
10	cerchio	circle
10	è	is
10	tutto	wholly
10	ma	but
10	perché	because
10	si	can
10	fa	be done
10	forza	violence
10	a	to
10	tre	three
10	persone	persons
10	in	in
10	tre	three
10	gironi	rounds
10	è	it is
10	distinto	divided
10	e	and
10	costrutto	constructed
11	A	Unto
11	Dio	God
11	a	unto
11	sé	one’s self
11	al	unto
11	prossimo	one’s neighbor
11	si	be
11	pòne	may
11	far	done
11	forza	violence
11	dico	I mean
11	in	unto
11	loro	them
11	e	and
11	in	unto
11	lor	their
11	cose	belongings
11	come	as
11	udirai	thou shalt hear
11	con	in
11	aperta	plain
11	ragione	discourse
12	Morte	death
12	per	By
12	forza	violence
12	e	and
12	ferute	wounds
12	dogliose	grievous
12	nel	on
12	prossimo	one’s neighbor
12	si	are
12	danno	inflicted
12	e	and
12	nel	on
12	suo	his
12	avere	substance
12	ruine	ruins
12	incendi	burnings
12	e	and
12	tollette	robberies
12	dannose	harmful
13	onde	Wherefore
13	omicide	homicides
13	e	and
13	ciascun	every one
13	che	who
13	mal	wrongfully
13	fiere	smites
13	guastatori	devastators
13	e	and
13	predon	freebooters
13	tutti	all of them
13	tormenta	torments
13	lo	the
13	giron	round
13	primo	first
13	per	in
13	diverse	various
13	schiere	troops
14	Puote	may
14	omo	Man
14	avere	lay
14	in	upon
14	sé	himself
14	man	hands
14	vïolenta	violent
14	e	and
14	ne'	on
14	suoi	his
14	beni	goods
14	e	and
14	però	therefore
14	nel	in the
14	secondo	second
14	giron	round
14	convien	must needs
14	che	-
14	sanza	without
14	pro	avail
14	si	-
14	penta	repent
15	qualunque	whoever
15	priva	deprives
15	sé	himself
15	del	of
15	vostro	your
15	mondo	world
15	biscazza	gambles away
15	e	and
15	fonde	squanders
15	la	-
15	sua	his
15	facultade	property
15	e	and
15	piange	laments
15	là	there
15	dov'	where
15	esser	be
15	de'	ought to
15	giocondo	joyous
16	Puossi	may be
16	far	done
16	forza	Violence
16	ne	to
16	la	the
16	deïtade	Deity
16	col	by
16	cor	heart
16	negando	denying
16	e	and
16	bestemmiando	blaspheming
16	quella	Him
16	e	and
16	spregiando	despising
16	natura	nature
16	e	and
16	sua	His
16	bontade	bounty
17	e	and
17	però	therefore
17	lo	the
17	minor	smallest
17	giron	round
17	suggella	seals
17	del	with
17	segno	signet
17	suo	its
17	e	both
17	Soddoma	Sodom
17	e	and
17	Caorsa	Cahors
17	e	and
17	chi	him who
17	spregiando	despising
17	Dio	God
17	col	from
17	cor	his heart
17	favella	speaks
18	La	-
18	frode	Fraud
18	ond'	by which
18	ogne	every
18	coscïenza	conscience
18	è	is
18	morsa	bitten
18	può	may
18	l'	-
18	omo	man
18	usare	practice
18	in	on
18	colui	one
18	che	that
18	'n	in
18	lui	him
18	fida	confides
18	e	or
18	in	on
18	quel	one
18	che	that
18	fidanza	confidence
18	non	no
18	imborsa	owns
19	Questo	This
19	modo	mode
19	di	-
19	retro	latter
19	par	seemeth
19	ch'	-
19	incida	to destroy
19	pur	only
19	lo	the
19	vinco	bond
19	d'	of
19	amor	love
19	che	that
19	fa	makes
19	natura	nature
19	onde	wherefore
19	nel	in the
19	cerchio	circle
19	secondo	second
19	s'	-
19	annida	nestle
20	ipocresia	hypocrisy
20	lusinghe	flatteries
20	e	and
20	chi	-
20	affattura	sorcerers
20	falsità	falsity
20	ladroneccio	robbery
20	e	and
20	simonia	simony
20	ruffian	panders
20	baratti	barrators
20	e	and
20	simile	such like
20	lordura	filth
21	Per	By
21	l'	the
21	altro	other
21	modo	mode
21	quell'	that
21	amor	love
21	s'	is
21	oblia	forgotten
21	che	which
21	fa	makes
21	natura	nature
21	e	and
21	quel	that
21	ch'	which
21	è	is
21	poi	thereafter
21	aggiunto	added
21	di	whereby
21	che	whereby
21	la	-
21	fede	confidence
21	spezïal	special
21	si	is
21	cria	created
22	onde	Hence
22	nel	in the
22	cerchio	circle
22	minore	smallest
22	ov'	where
22	è	is
22	'l	the
22	punto	centre
22	de	of
22	l'	the
22	universo	universe
22	in	on
22	su	-
22	che	which
22	Dite	Dis
22	siede	sits
22	qualunque	whoso
22	trade	betrays
22	in	-
22	etterno	forever
22	è	is
22	consunto	consumed
23	E	And
23	io	I
23	Maestro	Master
23	assai	full
23	chiara	clearly
23	procede	doth proceed
23	la	-
23	tua	thy
23	ragione	discourse
23	e	and
23	assai	full
23	ben	well
23	distingue	divides
23	questo	this
23	baràtro	pit
23	e	and
23	'l	the
23	popol	people
23	ch'	that
23	e'	it
23	possiede	possess
24	Ma	but
24	dimmi	tell me
24	quei	they
24	de	of
24	la	the
24	palude	marsh
24	pingue	fat
24	che	whom
24	mena	drives
24	il	the
24	vento	wind
24	e	and
24	che	whom
24	batte	beats
24	la	the
24	pioggia	rain
24	e	and
24	che	who
24	s'	-
24	incontran	encounter
24	con	with
24	sì	such
24	aspre	sharp
24	lingue	tongues
25	perché	why
25	non	not
25	dentro	within
25	da	-
25	la	the
25	città	city
25	roggia	ruddy
25	sono	are
25	ei	they
25	puniti	punished
25	se	if
25	Dio	God
25	li	them
25	ha	be
25	in	with
25	ira	wroth
25	e	and
25	se	if
25	non	not
25	li	he
25	ha	be
25	perché	why
25	sono	are
25	a	in
25	tal	such
25	foggia	plight
26	Ed	And
26	elli	he
26	a	to
26	me	me
26	Perché	Wherefore
26	tanto	so
26	delira	wanders
26	disse	said
26	lo	-
26	'ngegno	understanding
26	tuo	thine
26	da	beyond
26	quel	its
26	che	-
26	sòle	wont
26	o	or
26	ver	-
26	la	-
26	mente	mind
26	dove	where
26	altrove	else
26	mira	is it gazing
27	Non	not
27	ti	thou
27	rimembra	remember
27	di	-
27	quelle	those
27	parole	words
27	con	with
27	le	-
27	quai	which
27	la	-
27	tua	thine
27	Etica	Ethics
27	pertratta	treats in full
27	le	the
27	tre	three
27	disposizion	dispositions
27	che	that
27	'l	-
27	ciel	Heaven
27	non	not
27	vole	abides
28	incontenenza	in continence
28	malizia	malice
28	e	and
28	la	-
28	matta	mad
28	bestialitade	bestiality
28	e	and
28	come	how
28	incontenenza	incontinence
28	men	less
28	Dio	God
28	offende	offends
28	e	and
28	men	less
28	biasimo	blame
28	accatta	incurs
29	Se	If
29	tu	thou
29	riguardi	considerest
29	ben	well
29	questa	this
29	sentenza	doctrine
29	e	and
29	rechiti	bringest
29	a	to
29	la	-
29	mente	mind
29	chi	who
29	son	are
29	quelli	those
29	che	that
29	sù	up
29	di	above
29	fuor	outside
29	sostegnon	suffer
29	penitenza	punishment
30	tu	thou
30	vedrai	wilt see
30	ben	clearly
30	perché	why
30	da	from
30	questi	these
30	felli	felons
30	sien	they are
30	dipartiti	divided
30	e	and
30	perché	why
30	men	less
30	crucciata	wroth
30	la	the
30	divina	divine
30	vendetta	vengeance
30	li	them
30	martelli	hammers
31	O	O
31	sol	Sun
31	che	that
31	sani	healest
31	ogne	every
31	vista	vision
31	turbata	troubled
31	tu	thou
31	mi	me
31	contenti	dost content
31	sì	so
31	quando	when
31	tu	thou
31	solvi	explainest
31	che	that
31	non	not
31	men	less
31	che	than
31	saver	knowledge
31	dubbiar	doubt
31	m'	me
31	aggrata	pleaseth
32	Ancora	yet
32	in	-
32	dietro	back
32	un	a
32	poco	little
32	ti	-
32	rivolvi	return
32	diss'	said
32	io	I
32	là	there
32	dove	where
32	di'	thou saidst
32	ch'	that
32	usura	usury
32	offende	offends
32	la	the
32	divina	Divine
32	bontade	Goodness
32	e	and
32	'l	the
32	groppo	knot
32	solvi	loose
33	Filosofia	Philosophy
33	mi	to me
33	disse	he said
33	a	to
33	chi	him who
33	la	it
33	'ntende	understands
33	nota	points out
33	non	not
33	pure	only
33	in	in
33	una	one
33	sola	alone
33	parte	part
33	come	how
33	natura	Nature
33	lo	-
33	suo	her
33	corso	course
33	prende	takes
34	dal	-
34	divino	-
34	'ntelletto	-
34	e	-
34	da	-
34	sua	-
34	arte	-
34	e	And
34	se	if
34	tu	thou
34	ben	well
34	la	-
34	tua	thy
34	Fisica	Physics
34	note	note
34	tu	thou
34	troverai	wilt find
34	non	not
34	dopo	after
34	molte	many
34	carte	pages
35	che	that
35	l'	-
35	arte	art
35	vostra	your
35	quella	her
35	quanto	so far as
35	pote	it can
35	segue	follows
35	come	as
35	'l	the
35	maestro	master
35	fa	does
35	'l	the
35	discente	disciple
35	sì	so
35	che	that
35	vostr'	your
35	arte	art
35	a	of
35	Dio	God
35	quasi	as it were
35	è	is
35	nepote	grandchild
36	Da	By means of
36	queste	these
36	due	two
36	se	if
36	tu	thou
36	ti	-
36	rechi	bringest
36	a	to
36	mente	mind
36	lo	-
36	Genesì	Genesis
