Group	Italian	English
1	La	The
1	molta	many
1	gente	people
1	e	and
1	le	the
1	diverse	diverse
1	piaghe	wounds
1	avean	had
1	le	-
1	luci	eyes
1	mie	mine
1	sì	so
1	inebrïate	inebriated
1	che	that
1	de	for
1	lo	-
1	stare	stay
1	a	-
1	piangere	weeping
1	eran	were
1	vaghe	fain
2	Ma	But
2	Virgilio	Virgil
2	mi	me
2	disse	said
2	Che	What
2	pur	still
2	guate	watching
2	perché	why
2	la	-
2	vista	sight
2	tua	thy
2	pur	still
2	si	is
2	soffolge	fixed
2	là	there
2	giù	down
2	tra	among
2	l'	the
2	ombre	shades
2	triste	dismal
2	smozzicate	mutilated
3	Tu	Thou
3	non	not
3	hai	hast
3	fatto	done
3	sì	so
3	a	at
3	l'	the
3	altre	other
3	bolge	pits
3	pensa	consider
3	se	if
3	tu	thou
3	annoverar	to count
3	le	them
3	credi	thinkest
3	che	that
3	miglia	miles
3	ventidue	two and twenty
3	la	the
3	valle	valley
3	volge	circles
4	E	and
4	già	already
4	la	the
4	luna	moon
4	è	is
4	sotto	beneath
4	i	-
4	nostri	our
4	piedi	feet
4	lo	the
4	tempo	time
4	è	is
4	poco	little
4	omai	now
4	che	that
4	n'	to us
4	è	is
4	concesso	conceded
4	e	and
4	altro	other things
4	è	are
4	da	to be
4	veder	seen
4	che	than
4	tu	thou
4	non	-
4	vedi	seest
5	Se	If
5	tu	thou
5	avessi	hadst
5	rispuos'	replied
5	io	I
5	appresso	thereupon
5	atteso	attended
5	a	to
5	la	the
5	cagion	reason
5	per	-
5	ch'	why
5	io	I
5	guardava	was looking
5	forse	perhaps
5	m'	me
5	avresti	thou wouldst have
5	ancor	yet
5	lo	-
5	star	to stay
5	dimesso	permitted
6	Parte	Meanwhile
6	sen	on
6	giva	went
6	e	and
6	io	I
6	retro	behind
6	li	him
6	andava	went
6	lo	my
6	duca	Leader
6	già	already
6	faccendo	waking
6	la	-
6	risposta	reply
6	e	and
6	soggiugnendo	adding
6	Dentro	Within
6	a	-
6	quella	that
6	cava	cavern
7	dov'	where
7	io	I
7	tenea	was holding
7	or	just now
7	li	-
7	occhi	eyes
7	sì	so
7	a	-
7	posta	fixedly
7	credo	I think
