Group	Italian	English
1	Io	I
1	vidi	have seen
1	già	of old
1	cavalier	horsemen
1	muover	moving
1	campo	camp
1	e	and
1	cominciare	beginning
1	stormo	an assault
1	e	and
1	far	making
1	lor	their
1	mostra	muster
1	e	and
1	talvolta	sometimes
1	partir	setting forth
1	per	on
1	loro	their
1	scampo	escape
2	corridor	runners
2	vidi	I have seen
2	per	through
2	la	-
2	terra	land
2	vostra	your
2	o	O
2	Aretini	Aretines
2	e	and
2	vidi	I have seen
2	gir	starting
2	gualdane	freebooters
2	fedir	struck
2	torneamenti	tournaments
2	e	and
2	correr	run
2	giostra	jousts
3	quando	at times
3	con	with
3	trombe	trumpets
3	e	and
3	quando	at times
3	con	with
3	campane	bells
3	con	with
3	tamburi	drums
3	e	and
3	con	with
3	cenni	signals
3	di	from
3	castella	strongholds
3	e	and
3	con	with
3	cose	things
3	nostrali	native
3	e	and
3	con	-
3	istrane	foreign
4	né	but
4	già	never
4	con	with
4	sì	so
4	diversa	strange
4	cennamella	pipe
4	cavalier	horsemen
4	vidi	did I see
4	muover	set forth
4	né	or
4	pedoni	footmen
4	né	or
4	nave	ship
4	a	by
4	segno	sign
4	di	of
4	terra	land
4	o	or
4	di	of
4	stella	star
5	Noi	We
5	andavam	went along
5	con	with
5	li	the
5	diece	ten
5	demoni	demons
5	Ahi	Ah
5	fiera	fell
5	compagnia	company
5	ma	but
5	ne	in
5	la	the
5	chiesa	church
5	coi	with
5	santi	saints
5	e	and
5	in	in
5	taverna	tavern
5	coi	with
5	ghiottoni	gluttons
6	Pur	Ever
6	a	on
6	la	the
6	pegola	pitch
6	era	was
6	la	-
6	mia	I
6	'ntesa	intent
6	per	to
6	veder	see
6	de	of
6	la	the
6	bolgia	pit
6	ogne	every
6	contegno	aspect
6	e	and
6	de	of
6	la	the
6	gente	people
6	ch'	that
6	entro	in
6	v'	it
6	era	were
6	incesa	burning
7	Come	As
7	i	-
7	dalfini	dolphins
7	quando	when
7	fanno	give
7	segno	a sign
7	a'	to
7	marinar	sailors
7	con	by
7	l'	the
7	arco	arching
7	de	of
7	la	their
7	schiena	back
7	che	that
7	s'	they
7	argomentin	take heed
7	di	for
7	campar	safety
7	lor	their
7	legno	vessel
8	talor	now and then
8	così	so
8	ad	to
8	alleggiar	alleviate
8	la	his
8	pena	pain
8	mostrav'	showed
8	alcun	one
8	de'	of the
8	peccatori	sinners
8	'l	his
8	dosso	back
8	e	and
8	nascondea	hid
8	in	in
8	men	less
8	che	than
8	non	-
8	balena	it lightens
9	E	And
9	come	as
9	a	at
9	l'	the
9	orlo	edge
9	de	of
9	l'	the
9	acqua	water
9	d'	of
9	un	a
9	fosso	ditch
9	stanno	stand
9	i	the
9	ranocchi	frogs
9	pur	only
9	col	with
9	muso	muzzle
9	fuori	out
9	sì	so
9	che	that
9	celano	conceal
9	i	their
9	piedi	feet
9	e	and
9	l'	the
9	altro	rest
9	grosso	bulk
10	sì	thus
10	stavan	stood
10	d'	on
10	ogne	every
10	parte	side
10	i	the
10	peccatori	sinners
10	ma	but
10	come	as
10	s'	-
10	appressava	approached
10	Barbariccia	Barbariccia
10	così	so
10	si	they
10	ritraén	draw back
10	sotto	beneath
10	i	the
10	bollori	boiling
11	I'	I
11	vidi	saw
11	e	and
11	anco	still
11	il	-
11	cor	heart
11	me	my
11	n'	at it
11	accapriccia	shudders
11	uno	one
11	aspettar	waiting
11	così	just
11	com'	as
11	elli	it
11	'ncontra	happens
11	ch'	that
11	una	one
11	rana	frog
11	rimane	stays
11	e	and
11	l'	-
11	altra	another
11	spiccia	jumps
12	e	And
12	Graffiacan	Graffiacane
12	che	who
12	li	him
12	era	was
12	più	nearest
12	di	over
12	contra	against
12	li	him
12	arruncigliò	hooked
12	le	his
12	'mpegolate	pitchy
12	chiome	locks
12	e	and
12	trassel	drew him
12	sù	up
12	che	so that
12	mi	me
12	parve	seemed
12	una	an
12	lontra	otter
13	I'	I
13	sapea	knew
13	già	now
13	di	of
13	tutti	every
13	quanti	one of them
13	'l	the
13	nome	name
13	sì	so
13	li	them
13	notai	had noted
13	quando	when
13	fuorono	were
13	eletti	chosen
13	e	and
13	poi	when
13	ch'	-
13	e'	they
13	si	each other
13	chiamaro	had called
13	attesi	had listened
13	come	how
14	O	O
14	Rubicante	Rubicante
14	fa	see
14	che	-
14	tu	thou
14	li	-
14	metti	set
14	li	thy
14	unghioni	claws
14	a	upon
14	dosso	him
14	sì	so
14	che	-
14	tu	thou
14	lo	him
14	scuoi	flay
14	gridavan	shouted
14	tutti	all
14	insieme	together
14	i	the
14	maladetti	accursed ones
15	E	And
15	io	I
15	Maestro	Master
15	mio	My
15	fa	see
15	se	if
15	tu	thou
15	puoi	canst
15	che	that
15	tu	thou
15	sappi	find out
15	chi	who
15	è	is
15	lo	the
15	sciagurato	luckless
15	venuto	come
15	a	into
15	man	hands
15	de	of
15	li	the
15	avversari	adversaries
15	suoi	his
16	Lo	-
16	duca	Leader
16	mio	My
16	li	his
16	s'	up
16	accostò	drew
16	allato	to his side
16	domandollo	asked him
16	ond'	whence
16	ei	he
16	fosse	was
16	e	and
16	quei	he
16	rispuose	replied
16	I'	I
16	fui	was
16	del	the
16	regno	kingdom
16	di	of
16	Navarra	Navarre
16	nato	born
17	Mia	my
17	madre	mother
17	a	in
17	servo	service
17	d'	of
17	un	a
17	segnor	lord
17	mi	me
17	puose	placed
17	che	for
