Group	Italian	English
1	Così	Thus
1	discesi	descended
1	del	from the
1	cerchio	circle
1	primaio	first
1	giù	down
1	nel	into the
1	secondo	second
1	che	which
1	men	less
1	loco	space
1	cinghia	girdles
1	e	and
1	tanto	so
1	più	much more
1	dolor	woe
1	che	that
1	punge	goads
1	a	to
1	guaio	wailing
2	Stavvi	There abides
2	Minòs	Minos
2	orribilmente	horribly
2	e	and
2	ringhia	snarls
2	essamina	examines
2	le	the
2	colpe	sins
2	ne	at
2	l'	the
2	intrata	entrance
2	giudica	judges
2	e	and
2	manda	sends
2	secondo	according
2	ch'	as
2	avvinghia	entwines himself
3	Dico	I mean
3	che	that
3	quando	when
3	l'	-
3	anima	spirit
3	mal	miscreant
3	nata	-
3	li	there
3	vien	comes
3	dinanzi	before him
3	tutta	wholly
3	si	itself
3	confessa	confesses
3	e	and
3	quel	that
3	conoscitor	discerner
3	de	of
3	le	-
3	peccata	sins
4	vede	sees
4	qual	what
4	loco	place
4	d'	of
4	inferno	Hell
4	è	is
4	da	for
4	essa	it
4	cignesi	he girdles himself
4	con	with
4	la	his
4	coda	tail
4	tante	so many
4	volte	times
4	quantunque	as
4	gradi	degrees
4	vuol	wills
4	che	-
4	giù	down
4	sia	should be
4	messa	sent
5	Sempre	Always
5	dinanzi	before
5	a	-
5	lui	him
5	ne	of them
5	stanno	stand
5	molte	many
5	vanno	They go
5	a	-
5	vicenda	in turn
5	ciascuna	each
5	al	to the
5	giudizio	judgment
5	dicono	speak
5	e	and
5	odono	hear
5	e	and
5	poi	then
5	son	are
5	giù	below
5	volte	whirled
6	O	O
6	tu	thou
6	che	that
6	vieni	comest
6	al	the
6	doloroso	woeful
6	ospizio	inn
6	disse	said
6	Minòs	Minos
6	a	to
6	me	me
6	quando	when
6	mi	me
6	vide	saw
6	lasciando	leaving
6	l'	the
6	atto	act
6	di	of
6	cotanto	so great
6	offizio	office
7	guarda	beware
7	com'	how
7	entri	thou enterest
7	e	and
7	di	to
7	cui	whom
7	tu	thou
7	ti	thyself
7	fide	trustest
7	non	not
7	t'	thee
7	inganni	deceive
7	l'	the
7	ampiezza	amplitude
7	de	of
7	l'	the
7	intrare	entrance
7	E	And
7	'l	the
7	duca	Leader
7	mio	my
7	a	to
7	lui	him
7	Perché	Why
7	pur	then
7	gride	dost thou cry out
8	Non	not
8	impedir	Hinder
8	lo	his
8	suo	-
8	fatale	fated
8	andare	going
8	vuolsi	is it willed
8	così	thus
8	colà	there
8	dove	where
8	si	is
8	puote	power to do
8	ciò	that
8	che	which
8	si	is
8	vuole	willed
8	e	and
8	più	more
8	non	no
8	dimandare	ask thou
9	Or	Now
9	incomincian	begin
9	le	the
9	dolenti	woeful
9	note	notes
9	a	to
9	farmisi	themselves
9	sentire	heard
9	or	now
9	son	am
9	venuto	come
9	là	where
9	dove	where
9	molto	much
9	pianto	lamentation
9	mi	me
9	percuote	smites
10	Io	I
10	venni	had come
10	in	into
10	loco	place
10	d'	of
10	ogne	all
10	luce	light
10	muto	mute
10	che	that
10	mugghia	bellows
10	come	as
10	fa	does
10	mar	sea
10	per	in
10	tempesta	a tempest
10	se	if
10	da	by
10	contrari	opposing
10	venti	winds
10	è	be
10	combattuto	combated
11	La	The
11	bufera	hurricane
11	infernal	infernal
11	che	that
11	mai	never
11	non	-
11	resta	rests
11	mena	carries along
11	li	the
11	spirti	spirits
11	con	in
11	la	-
11	sua	its
11	rapina	rapine
11	voltando	whirling
11	e	and
11	percotendo	smiting
11	li	them
11	molesta	molests
12	Quando	When
12	giungon	they arrive
12	davanti	before
12	a	-
12	la	its
12	ruina	rushing blast
12	quivi	here
12	le	-
12	strida	shrieks
12	il	-
12	compianto	bewailing
12	il	-
12	lamento	lamenting
12	bestemmian	they blaspheme
12	quivi	here
12	la	-
12	virtù	power
12	divina	divine
13	Intesi	I understood
13	ch'	that
13	a	to
13	così	such
13	fatto	-
13	tormento	torment
13	enno	are
13	dannati	condemned
13	i	the
13	peccator	sinners
13	carnali	carnal
13	che	who
13	la	-
13	ragion	reason
13	sommettono	subject
13	al	to
13	talento	appetite
14	E	And
14	come	as
14	li	the
14	stornei	starlings
14	ne	their
14	portan	bear along
14	l'	-
14	ali	wings
14	nel	in the
14	freddo	cold
14	tempo	season
14	a	in a
14	schiera	troop
14	larga	large
14	e	and
14	piena	full
14	così	so
14	quel	that
14	fiato	blast
14	li	the
14	spiriti	spirits
14	mali	evil
15	di	-
15	qua	hither
15	di	-
15	là	thither
15	di	-
15	giù	down
15	di	-
15	sù	up
15	li	them
15	mena	carries
15	nulla	no
15	speranza	hope
15	li	them
15	conforta	comforts
15	mai	ever
15	non	not
15	che	even
15	di	of
15	posa	repose
15	ma	but
15	di	of
15	minor	less
15	pena	pain
16	E	And
16	come	as
16	i	the
16	gru	cranes
16	van	go
16	cantando	singing
16	lor	their
16	lai	lays
16	faccendo	making
16	in	in
16	aere	air
16	di	of
16	sé	themselves
16	lunga	long
16	riga	line
16	così	so
16	vid'	saw
16	io	I
16	venir	come
16	traendo	uttering
16	guai	wails
17	ombre	shades
17	portate	borne along
17	da	by
17	la	the
17	detta	aforesaid
17	briga	strife
