Group	Italian	English
1	Al	When
1	tornar	returned
1	de	-
1	la	the
1	mente	mind
1	che	which
1	si	itself
1	chiuse	closed
1	dinanzi	before
1	a	-
1	la	the
1	pietà	pity
1	d'	-
1	i	these
1	due	two
1	cognati	kinsfolk
1	che	that
1	di	with
1	trestizia	sadness
1	tutto	all
1	mi	me
1	confuse	had confounded
2	novi	new
2	tormenti	torments
2	e	and
2	novi	new
2	tormentati	tormented souls
2	mi	me
2	veggio	I see
2	intorno	around
2	come	wherever
2	ch'	-
2	io	I
2	mi	-
2	mova	move
2	e	and
2	ch'	howsoever
2	io	I
2	mi	-
2	volga	turn
2	e	and
2	come	wherever
2	che	-
2	io	I
2	guati	gaze
3	Io	I
3	sono	am
3	al	in the
3	terzo	third
3	cerchio	circle
3	de	that of
3	la	the
3	piova	rain
3	etterna	eternal
3	maladetta	accursed
3	fredda	cold
3	e	and
3	greve	heavy
3	regola	rule
3	e	and
3	qualità	quality
3	mai	never
3	non	-
3	l'	-
3	è	are
3	nova	new
4	Grandine	hail
4	grossa	Coarse
4	acqua	water
4	tinta	foul
4	e	and
4	neve	snow
4	per	through
4	l'	the
4	aere	air
4	tenebroso	tenebrous
4	si	-
4	riversa	pour down
4	pute	stinks
4	la	the
4	terra	earth
4	che	that
4	questo	them
4	riceve	receives
5	Cerbero	Cerberus
5	fiera	beast
5	crudele	cruel
5	e	and
5	diversa	monstrous
5	con	with
5	tre	three
5	gole	throats
5	caninamente	doglike
5	latra	barks
5	sovra	above
5	la	the
5	gente	people
5	che	that
5	quivi	here
5	è	are
5	sommersa	submerged
6	Li	-
6	occhi	eyes
6	ha	has
6	vermigli	vermilion
6	la	a
6	barba	beard
6	unta	greasy
6	e	and
6	atra	black
6	e	and
6	'l	a
6	ventre	belly
6	largo	big
6	e	and
6	unghiate	armed with claws
6	le	-
6	mani	hands
6	graffia	tears
6	li	the
6	spirti	spirits
6	ed	-
6	iscoia	flays them
6	ed	and
6	isquatra	rends them
7	Urlar	howl
7	li	them
7	fa	makes
7	la	the
7	pioggia	rain
7	come	like
7	cani	dogs
7	de	of
7	l'	-
7	un	one
7	de'	of their
7	lati	sides
7	fanno	they make
7	a	for
7	l'	the
7	altro	other
7	schermo	screen
7	volgonsi	turn themselves
7	spesso	often
7	i	the
7	miseri	wretches
7	profani	profane
8	Quando	When
8	ci	us
8	scorse	observed
8	Cerbero	Cerberus
8	il	the
8	gran	great
8	vermo	worm
8	le	his
8	bocche	mouths
8	aperse	opened
8	e	and
8	mostrocci	showed to us
8	le	his
8	sanne	fangs
8	non	not
8	avea	had
8	membro	limb
8	che	that
8	tenesse	kept
8	fermo	quiet
9	E	And
9	'l	-
9	duca	Leader
9	mio	my
9	distese	opened wide
9	le	-
9	sue	his
9	spanne	hands
9	prese	took
9	la	some
9	terra	earth
9	e	and
9	con	with
9	piene	full
9	le	-
9	pugna	fists
9	la	it
9	gittò	threw
9	dentro	into
9	a	-
9	le	the
9	bramose	ravenous
9	canne	gullets
10	Qual	As
10	è	-
10	quel	the
10	cane	dog
10	ch'	that
10	abbaiando	barking
10	agogna	craves
10	e	and
10	si	-
10	racqueta	becomes quiet
10	poi	-
10	che	when
10	'l	he
10	pasto	his food
10	morde	bites
10	ché	and
10	solo	only
10	a	to
10	divorarlo	devour it
10	intende	is intent
10	e	and
10	pugna	fights
11	cotai	such
11	si	-
11	fecer	became
11	quelle	those
11	facce	faces
11	lorde	filthy
11	de	of
11	lo	the
11	demonio	demon
11	Cerbero	Cerberus
11	che	who
11	'ntrona	thunders
11	l'	the
11	anime	souls
11	sì	so
11	ch'	that
11	esser	be
11	vorrebber	would fain
11	sorde	deaf
12	Noi	We
12	passavam	were passing
12	su	over
12	per	-
12	l'	the
12	ombre	shades
12	che	whom
12	adona	subdues
12	la	the
