Group	Italian	English
1	Al	At
1	fine	end
1	de	of
1	le	-
1	sue	his
1	parole	words
1	il	the
1	ladro	thief
1	le	his
1	mani	hands
1	alzò	raised
1	con	with
1	amendue	both
1	le	the
1	fiche	figs
1	gridando	crying
1	Togli	Take
1	Dio	God
1	ch'	for
1	a	at
1	te	thee
1	le	them
1	squadro	square
2	Da	Thenceforth
2	indi	-
2	in	-
2	qua	-
2	mi	my
2	fuor	were
2	le	the
2	serpi	serpents
2	amiche	friends
2	perch'	for
2	una	one
2	li	his
2	s'	-
2	avvolse	coiled around
2	allora	then
2	al	-
2	collo	neck
2	come	as if
2	dicesse	it said
2	Non	not
2	vo'	I will
2	che	that
2	più	more
2	diche	thou say
3	e	and
3	un'	another
3	altra	-
3	a	round
3	le	his
3	braccia	arms
3	e	and
3	rilegollo	bound them up anew
3	ribadendo	clinching
3	sé	itself
3	stessa	-
3	sì	so
3	dinanzi	in front
3	che	that
3	non	not
3	potea	could
3	con	with
3	esse	them
3	dare	give
3	un	a
3	crollo	shake
4	Ahi	Ah
4	Pistoia	Pistoia
4	Pistoia	Pistoia
4	ché	why
4	non	not
4	stanzi	decree
4	d'	to
4	incenerarti	make ashes of thyself
4	sì	so
4	che	that
4	più	longer
4	non	no
4	duri	last
4	poi	since
4	che	-
4	'n	in
4	mal	evil
4	fare	doing
4	il	-
4	seme	seed
4	tuo	thine own
4	avanzi	surpassest
5	Per	Through
5	tutt'	all
5	i	-
5	cerchi	circles
5	de	of
5	lo	-
5	'nferno	Hell
5	scuri	dark
5	non	no
5	vidi	saw
5	spirto	spirit
5	in	against
5	Dio	God
5	tanto	so
5	superbo	proud
5	non	not
5	quel	he
5	che	who
5	cadde	fell
5	a	at
5	Tebe	Thebes
5	giù	down
5	da'	from
5	muri	walls
6	El	He
6	si	away
6	fuggì	fled
6	che	and
6	non	no
6	parlò	spake
6	più	more
6	verbo	word
7	e	And
7	io	I
7	vidi	saw
7	un	a
7	centauro	Centaur
7	pien	full
7	di	of
7	rabbia	rage
7	venir	come
7	chiamando	crying out
7	Ov'	Where
7	è	is
7	ov'	where
7	è	is
7	l'	that
7	acerbo	obdurate one
7	Maremma	Maremma
7	non	do not
7	cred'	think
7	io	I
7	che	-
7	tante	so many
7	n'	-
7	abbia	has
8	quante	as
8	bisce	snakes
8	elli	he
8	avea	had
8	su	upon
8	per	-
8	la	his
8	groppa	croup
8	infin	up to
8	ove	where
8	comincia	begins
8	nostra	our
8	labbia	semblance
8	Sovra	On
8	le	his
8	spalle	shoulders
8	dietro	behind
8	da	-
8	la	the
8	coppa	nape
9	con	with
9	l'	-
9	ali	wings
9	aperte	open
9	li	him
9	giacea	was lying
9	un	a
9	draco	dragon
9	e	and
9	quello	it
9	affuoca	sets on fire
9	qualunque	whomsoever
9	s'	it
9	intoppa	encounters
9	Lo	-
9	mio	My
9	maestro	Master
9	disse	said
9	Questi	This
9	è	is
9	Caco	Cacus
10	che	who
10	sotto	beneath
10	'l	the
10	sasso	rock
10	di	of
10	monte	Mount
10	Aventino	Aventine
10	di	of
10	sangue	blood
10	fece	made
10	spesse	oftentimes
10	volte	-
10	laco	a lake
10	Non	not
10	va	He goes
10	co'	with
10	suoi	his
10	fratei	brothers
10	per	on
10	un	one
10	cammino	road
11	per	because of
11	lo	the
11	furto	theft
11	che	-
11	frodolente	fraudulent
11	fece	committed
11	del	of the
11	grande	great
11	armento	herd
11	ch'	that
11	elli	his
11	ebbe	was
11	a	in
11	vicino	neighborhood
11	onde	wherefor
11	cessar	ceased
11	le	-
11	sue	his
11	opere	deeds
11	biece	crooked
12	sotto	under
12	la	the
12	mazza	club
12	d'	of
12	Ercule	Hercules
12	che	who
12	forse	perhaps
12	gliene	him; with it
12	diè	dealt
12	cento	a hundred
12	e	and
12	non	not
12	sentì	felt
12	le	-
12	diece	ten
13	Mentre	While
13	che	-
13	sì	so
13	parlava	speaking
13	ed	and
13	el	that one
13	trascorse	had run by
13	e	lo!
13	tre	three
13	spiriti	spirits
13	venner	came
13	sotto	below
13	noi	us
13	de'	of
13	quai	whom
13	né	neither
13	io	I
13	né	nor
13	'l	-
13	duca	Leader
13	mio	my
13	s'	was
13	accorse	aware
14	se	till
14	non	-
14	quando	when
14	gridar	cried out
14	Chi	Who
14	siete	are
14	voi	ye
14	per	whereon
14	che	-
14	nostra	our
14	novella	story
14	si	-
14	ristette	stopped
14	e	and
