Group	Italian	English
1	S'	If
1	ïo	I
1	avessi	had
1	le	-
1	rime	rhymes
1	aspre	harsh
1	e	and
1	chiocce	raucous
1	come	such as
1	si	-
1	converrebbe	would befit
1	al	the
1	tristo	dismal
1	buco	hole
1	sovra	on
1	'l	-
1	qual	which
1	pontan	thrust
1	tutte	all
1	l'	the
1	altre	other
1	rocce	rocks
2	io	I
2	premerei	would press out
2	di	of
2	mio	my
2	concetto	conception
2	il	the
2	suco	juice
2	più	more
2	pienamente	fully
2	ma	but
2	perch'	since
2	io	I
2	non	not
2	l'	them
2	abbo	have
2	non	not
2	sanza	without
2	tema	fear
2	a	to
2	dicer	speak
2	mi	myself
2	conduco	bring
3	ché	for
3	non	no
3	è	is
3	impresa	enterprise
3	da	to
3	pigliare	take up
3	a	in
3	gabbo	jest
3	discriver	describe
3	fondo	bottom
3	a	of
3	tutto	whole
3	l'	the
3	universo	universe
3	né	nor
3	da	-
3	lingua	a tongue
3	che	that
3	chiami	cries
3	mamma	mamma
3	o	or
3	babbo	babbo
4	Ma	But
4	quelle	those
4	donne	Dames
4	aiutino	may aid
4	il	-
4	mio	my
4	verso	verse
4	ch'	who
4	aiutaro	aided
4	Anfïone	Amphion
4	a	to
4	chiuder	close in
4	Tebe	Thebes
4	sì	so
4	che	that
4	dal	from the
4	fatto	fact
4	il	the
4	dir	speech
4	non	not
4	sia	be
4	diverso	diverse
5	Oh	O
5	sovra	above
5	tutte	all
5	mal	miscreant
5	creata	-
5	plebe	populace
5	che	that
5	stai	art
5	nel	in the
5	loco	place
5	onde	whereof
5	parlare	to speak
5	è	is
5	duro	hard
5	mei	better
5	foste	had ye
5	state	been
5	qui	here
5	pecore	sheep
5	o	or
5	zebe	goats
6	Come	When
6	noi	we
6	fummo	were
6	giù	down
6	nel	in the
6	pozzo	abyss
6	scuro	dark
6	sotto	beneath
6	i	the
6	piè	feet
6	del	of the
6	gigante	giant
6	assai	far
6	più	-
6	bassi	lower
6	e	and
6	io	I
6	mirava	was gazing
6	ancora	still
6	a	at
6	l'	the
6	alto	high
6	muro	wall
7	dicere	say
7	udi'	heard
7	mi	to me
7	Guarda	Beware
7	come	how
7	passi	thou steppest
7	va	take
7	sì	heed
7	che	-
7	tu	thou
7	non	not
7	calchi	trample
7	con	with
7	le	thy
7	piante	soles
7	le	the
7	teste	heads
7	de'	of the
7	fratei	brethren
7	miseri	wretched
7	lassi	weary
8	Per	Whereat
8	ch'	-
8	io	I
8	mi	-
8	volsi	turned
8	e	and
8	vidimi	saw me
8	davante	before
8	e	and
8	sotto	under
8	i	my
8	piedi	feet
8	un	a
8	lago	lake
8	che	which
8	per	through
8	gelo	frost
8	avea	had
8	di	of
8	vetro	glass
8	e	and
8	non	not
8	d'	of
8	acqua	water
8	sembiante	semblance
9	Non	not
9	fece	makes
9	al	for
9	corso	current
9	suo	its
9	sì	so
9	grosso	thick
9	velo	veil
9	di	in
9	verno	winter
9	la	The
9	Danoia	Danube
9	in	in
9	Osterlicchi	Austria
9	né	nor
9	Tanaï	Don
9	là	yonder
9	sotto	under
9	'l	the
9	freddo	cold
9	cielo	sky
10	com'	as
10	era	was
10	quivi	here
10	che	for
10	se	if
10	Tambernicchi	Tambernich
10	vi	thereupon
10	fosse	had
10	sù	thereupon
10	caduto	fallen
10	o	or
10	Pietrapana	Pietrapana
10	non	not
10	avria	would
10	pur	even
10	da	at
10	l'	the
10	orlo	edge
10	fatto	have given
10	cricchi	a creak
11	E	And
11	come	as
11	a	to
11	gracidar	croak
11	si	-
11	sta	lies
11	la	the
11	rana	frog
11	col	with
11	muso	muzzle
11	fuor	out
11	de	of
11	l'	the
11	acqua	water
11	quando	what time
11	sogna	dreams
11	di	of
11	spigolar	gleaning
11	sovente	oft
11	la	the
11	villana	peasant girl
12	livide	livid
12	insin	up to
12	là	there
12	dove	where
12	appar	appears
12	vergogna	shame
12	eran	were
12	l'	the
12	ombre	shades
12	dolenti	woeful
12	ne	within
12	la	the
12	ghiaccia	ice
12	mettendo	setting
12	i	their
12	denti	teeth
12	in	to
12	nota	note
12	di	of the
12	cicogna	stork
13	Ognuna	Every one
13	in	-
13	giù	downward
13	tenea	held
13	volta	turned
13	la	-
13	faccia	face
13	da	from
13	bocca	mouth
13	il	the
13	freddo	cold
13	e	and
13	da	from
13	li	the
13	occhi	eyes
