Group	Italian	English
1	Di	Of
1	nova	new
1	pena	punishment
1	mi	I
1	conven	needs must
1	far	make
1	versi	verses
1	e	and
1	dar	give
1	matera	matetial
1	al	to the
1	ventesimo	twentieth
1	canto	canto
1	de	of
1	la	the
1	prima	first
1	canzon	lay
1	ch'	which
1	è	is
1	d'	of
1	i	the
1	sommersi	submerged
2	Io	I
2	era	was
2	già	now
2	disposto	set
2	tutto	wholly
2	quanto	-
2	a	on
2	riguardar	looking
2	ne	into
2	lo	the
2	scoperto	disclosed
2	fondo	depth
2	che	that
2	si	-
2	bagnava	was bathed
2	d'	with
2	angoscioso	anguish
2	pianto	tears
3	e	and
3	vidi	saw
3	gente	folk
3	per	through
3	lo	the
3	vallon	valley
3	tondo	circular
3	venir	coming
3	tacendo	silent
3	e	and
3	lagrimando	weeping
3	al	at the
3	passo	pace
3	che	at which
3	fanno	go
3	le	the
3	letane	lltanies
3	in	in
3	questo	this
3	mondo	world
4	Come	As
4	'l	-
4	viso	sight
4	mi	my
4	scese	descended
4	in	among
4	lor	them
4	più	deeper
4	basso	-
4	mirabilmente	marvelously
4	apparve	appeared
4	esser	-
4	travolto	distorted
4	ciascun	each
4	tra	from
4	'l	-
4	mento	chin
4	e	to
4	'l	-
4	principio	beginning
4	del	of the
4	casso	chest
5	ché	for
5	da	toward
5	le	their
5	reni	reins
5	era	was
5	tornato	turned
5	'l	their
5	volto	face
5	e	and
5	in	-
5	dietro	backwards
5	venir	go
5	li	they
5	convenia	must needs
5	perché	because
5	'l	-
5	veder	looking
5	dinanzi	forward
5	era	were
5	lor	they
5	tolto	deprived of
6	Forse	Perchance
6	per	by
6	forza	force
6	già	sometimes
6	di	of
6	parlasia	palsy
6	si	has been
6	travolse	twisted
6	così	thus
6	alcun	one
6	del	-
6	tutto	completely
6	ma	but
6	io	I
6	nol	never it
6	vidi	saw
6	né	nor
6	credo	do think
6	che	-
6	sia	can be
7	Se	So may
7	Dio	God
7	ti	thee
7	lasci	let
7	lettor	Reader
7	prender	gather
7	frutto	fruit
7	di	from
7	tua	thy
7	lezione	reading
7	or	now
7	pensa	think
7	per	for
7	te	thyself
7	stesso	-
7	com'	how
7	io	I
7	potea	could
7	tener	keep
7	lo	my
7	viso	face
7	asciutto	dry
8	quando	when
8	la	-
8	nostra	our
8	imagine	image
8	di	near
8	presso	by
8	vidi	I saw
8	sì	so
8	torta	contorted
8	che	that
8	'l	the
8	pianto	weeping
8	de	of
8	li	the
8	occhi	eyes
8	le	the
8	natiche	buttocks
8	bagnava	bathed
8	per	along
8	lo	the
8	fesso	cleft
9	Certo	Truly
9	io	I
9	piangea	wept
9	poggiato	leaning
9	a	on
9	un	one
9	de'	of the
9	rocchi	rocks
9	del	of the
9	duro	hard
9	scoglio	crag
9	sì	so
9	che	that
9	la	-
9	mia	my
9	scorta	Guide
9	mi	to me
9	disse	said
9	Ancor	also
9	se'	Art
9	tu	thou
9	de	of
9	li	the
9	altri	-
9	sciocchi	fools
10	Qui	Here
10	vive	liveth
10	la	-
10	pietà	pity
10	quand'	when
10	è	is
10	ben	quite
10	morta	dead
11	chi	Who
11	è	is
11	più	more
11	scellerato	wicked
11	che	than
11	colui	he
11	che	who
11	al	at the
11	giudicio	Judgment
11	divin	Divine
11	passion	compassion
11	comporta	feels
11	Drizza	Lift up
11	la	thy
11	testa	head
11	drizza	lift up
11	e	and
11	vedi	see him
11	a	for
11	cui	whom
12	s'	-
12	aperse	opened
12	a	before
12	li	the
12	occhi	eyes
12	d'	of
12	i	the
12	Teban	Thebans
12	la	the
12	terra	earth
12	per	whereon
12	ch'	-
12	ei	they
12	gridavan	shouted
12	tutti	all
12	Dove	Whither
12	rui	art thou rushing
12	Anfïarao	Amphiaraus
12	perché	Why
12	lasci	dost thou leave
12	la	the
12	guerra	war
13	E	And
13	non	not
13	restò	stopped
13	di	from
13	ruinare	falling headlong
13	a	-
13	valle	down
13	fino	far
13	a	as
13	Minòs	Minos
13	che	who
13	ciascheduno	every one
13	afferra	seizes hold of
13	Mira	Look
13	c'	how
13	ha	has
13	fatto	made
13	petto	breast
13	de	of
13	le	his
13	spalle	shoulders
14	perché	Because
14	volle	wished
14	veder	to see
14	troppo	too
14	davante	far before him
14	di	-
14	retro	behind
14	guarda	looks
14	e	and
14	fa	makes
14	retroso	backward
14	calle	path
15	Vedi	See
15	Tiresia	Tiresias
15	che	who
15	mutò	changed
15	sembiante	semblance
15	quando	when
15	di	from
15	maschio	a male
15	femmina	a female
15	divenne	he became
15	cangiandosi	being transformed
15	le	his
15	membra	members
15	tutte	all
15	quante	of them
16	e	and
16	prima	once more
16	poi	afterwards
16	ribatter	strike
16	li	-
16	convenne	was obliged
16	li	the
16	duo	two
16	serpenti	serpents
16	avvolti	entwined
16	con	with
16	la	-
16	verga	rod
16	che	ere
16	rïavesse	could regain
16	le	his
16	maschili	masculine
16	penne	plumage
17	Aronta	Aruns
17	è	is
17	quel	he
17	ch'	that
17	al	to
17	ventre	belly
17	li	this one's
17	s'	has
17	atterga	his back
17	che	who
17	ne'	on the
17	monti	mountains
17	di	of
17	Luni	Luni
17	dove	where
17	ronca	grubs
17	lo	the
17	Carrarese	Carrarese
17	che	who
17	di	-
17	sotto	beneath
17	alberga	dwells
18	ebbe	had
18	tra	amid
18	bianchi	white
18	marmi	marbles
18	la	a
18	spelonca	cave
18	per	for
18	sua	his
18	dimora	abode
18	onde	whence
18	a	for
18	guardar	looking at
18	le	the
18	stelle	stars
18	e	and
18	'l	the
18	mar	sea
18	non	not
18	li	his
18	era	was
18	la	-
18	veduta	view
18	tronca	cut off
19	E	And
19	quella	she
19	che	who
19	ricuopre	covers
19	le	her
19	mammelle	breasts
19	che	which
19	tu	thou
19	non	not
19	vedi	see
19	con	with
19	le	her
19	trecce	tresses
19	sciolte	loose
19	e	and
19	ha	has
19	di	on
19	là	that side
19	ogne	all
19	pilosa	hairy
19	pelle	skin
20	Manto	Manto
20	fu	was
20	che	who
20	cercò	sought
20	per	through
20	terre	lands
20	molte	many
20	poscia	then
20	si	-
20	puose	settled
20	là	there
20	dove	where
20	nacqu'	was born
20	io	I
20	onde	whereof
20	un	a
20	poco	little
20	mi	me
20	piace	pleases
20	che	that
20	m'	me
20	ascolte	listen
21	Poscia	After
21	che	-
21	'l	-
21	padre	father
21	suo	her
21	di	from
21	vita	life
21	uscìo	had departed
21	e	and
21	venne	had become
21	serva	enslaved
21	la	-
21	città	city
21	di	of
21	Baco	Bacchus
21	questa	she
21	gran	long
21	tempo	while
21	per	through
21	lo	the
21	mondo	world
21	gio	wandered
22	Suso	Up
22	in	in
22	Italia	Italy
22	bella	fair
22	giace	lies
22	un	a
22	laco	lake
22	a	at
22	piè	foot
22	de	of
22	l'	the
22	Alpe	alp
22	che	that
22	serra	shuts in
22	Lamagna	Germany
22	sovra	above
22	Tiralli	Tyrol
22	c'	and it
22	ha	is called
22	nome	-
22	Benaco	Benaco
23	Per	Through
23	mille	a thousand
23	fonti	founts
23	credo	I think
23	e	and
23	più	more
23	si	-
23	bagna	is bathed
23	tra	between
23	Garda	Garda
23	e	and
23	Val	Val
23	Camonica	Camonica
23	e	and
23	Pennino	Apennine
23	de	-
23	l'	the
23	acqua	water
23	che	which
23	nel	in
23	detto	that
23	laco	lake
23	stagna	settles
24	Loco	place
24	è	is
24	nel	-
24	mezzo	Midway
24	là	-
24	dove	where
24	'l	the
24	trentino	Trentine
24	pastore	Pastor
24	e	and
24	quel	he
24	di	of
24	Brescia	Brescia
24	e	and
24	'l	the
24	veronese	Veronese
24	segnar	give his blessing
24	poria	might each
24	s'	if
24	e'	he
24	fesse	took
24	quel	that
24	cammino	road
25	Siede	sits
25	Peschiera	Peschiera
25	bello	fair
25	e	and
25	forte	strong
25	arnese	fortress
25	da	to
25	fronteggiar	confront
25	Bresciani	Brescians
25	e	and
25	Bergamaschi	Bergamasques
25	ove	where
25	la	the
25	riva	shore
25	'ntorno	round about
25	più	-
25	discese	is lowest
26	Ivi	Thither
26	convien	needs must
26	che	-
26	tutto	all
26	quanto	that
26	caschi	fall
26	ciò	that
26	che	which
26	'n	in
26	grembo	lap
26	a	of
26	Benaco	Benaco
26	star	stay
26	non	cannot
26	può	cannot
26	e	and
26	fassi	it becomes
26	fiume	river
26	giù	down
26	per	through
26	verdi	verdant
26	paschi	pastures
27	Tosto	Soon
27	che	as
27	l'	the
27	acqua	water
27	a	to
27	correr	run
27	mette	gathers
27	co	head
27	non	no
27	più	longer
27	Benaco	Benaco
27	ma	but
27	Mencio	Mincio
27	si	it
27	chiama	is called
27	fino	far
27	a	as
27	Governol	Governo
27	dove	where
27	cade	falls
27	in	into
27	Po	the Po
28	Non	No
28	molto	long
28	ha	hath
28	corso	course
28	ch'	before
28	el	it
28	trova	finds
28	una	a
28	lama	plain
28	ne	on
28	la	-
28	qual	which
28	si	it
28	distende	spreads
28	e	and
28	la	-
28	'mpaluda	makes a marsh
28	e	and
28	suol	is wont
28	di	in
28	state	summer
28	talor	sometimes
28	essere	to be
28	grama	noisome
29	Quindi	that way
29	passando	Passing
29	la	the
29	vergine	virgin
29	cruda	cruel
29	vide	saw
29	terra	a land
29	nel	in the
29	mezzo	middle
29	del	of the
29	pantano	fen
29	sanza	without
