Group	Italian	English
1	Già	Now
1	era	was I
1	in	in
1	loco	a place
1	onde	where
1	s'	was
1	udia	heard
1	'l	the
1	rimbombo	resounding
1	de	of
1	l'	the
1	acqua	water
1	che	that
1	cadea	was falling
1	ne	into
1	l'	the
1	altro	next
1	giro	circle
1	simile	like
1	a	-
1	quel	that
1	che	which
1	l'	the
1	arnie	beehives
1	fanno	make
1	rombo	hum
2	quando	when
2	tre	three
2	ombre	shades
2	insieme	together
2	si	themselves
2	partiro	separated
2	correndo	running
2	d'	from
2	una	a
2	torma	troop
2	che	that
2	passava	was passing
2	sotto	under
2	la	the
2	pioggia	rain
2	de	of
2	l'	the
2	aspro	bitter
2	martiro	torment
3	Venian	They came
3	ver'	toward
3	noi	us
3	e	and
3	ciascuna	each
3	gridava	cried out
3	Sòstati	Stop
3	tu	thou
3	ch'	that
3	a	by
3	l'	thy
3	abito	garb
3	ne	us
3	sembri	seemest
3	esser	to be
3	alcun	one
3	di	from
3	nostra	our
3	terra	city
3	prava	wicked
4	Ahimè	Ah me
4	che	what
4	piaghe	wounds
4	vidi	saw
4	ne'	upon
4	lor	their
4	membri	limbs
4	ricenti	recent
4	e	and
4	vecchie	old
4	da	by
4	le	the
4	fiamme	flames
4	incese	burnt in
4	Ancor	Still
4	men	-
4	duol	grieves
4	pur	but
4	ch'	to
4	i'	-
4	me	me
4	ne	it
4	rimembri	remember
5	A	To
5	le	-
5	lor	their
5	grida	cries
5	il	-
5	mio	my
5	dottor	Teacher
5	s'	-
5	attese	gave heed
5	volse	turned
5	'l	his
5	viso	face
5	ver'	toward
5	me	me
5	e	and
5	Or	Now
5	aspetta	wait
5	disse	he said
5	a	to
5	costor	these
5	si	one
5	vuole	should
5	esser	be
5	cortese	courteous
6	E	and
6	se	-
6	non	not
6	fosse	were it
6	il	the
6	foco	fire
6	che	that
6	saetta	shoots out
6	la	the
6	natura	nature
6	del	of the
6	loco	place
6	i'	I
6	dicerei	should say
6	che	that
6	meglio	better
6	stesse	befitted
6	a	-
6	te	thee
6	che	than
6	a	-
6	lor	them
6	la	-
6	fretta	haste
7	Ricominciar	began again
7	come	when
7	noi	we
7	restammo	stopped
7	ei	They
