Group	Italian	English
1	Godi	Rejoice
1	Fiorenza	Florence
1	poi	since
1	che	-
1	se'	thou art
1	sì	so
1	grande	great
1	che	that
1	per	over
1	mare	sea
1	e	and
1	per	-
1	terra	land
1	batti	beatest
1	l'	thy
1	ali	wings
1	e	and
1	per	through
1	lo	-
1	'nferno	Hell
1	tuo	thy
1	nome	name
1	si	is
1	spande	spread
2	Tra	Among
2	li	the
2	ladron	thieves
2	trovai	found
2	cinque	five
2	cotali	such
2	tuoi	thy
2	cittadini	citizens
2	onde	whereat
2	mi	me
2	ven	comes
2	vergogna	shame
2	e	and
2	tu	thou
2	in	unto
2	grande	great
2	orranza	honor
2	non	not
2	ne	thereby
2	sali	risest
3	Ma	But
3	se	if
3	presso	near
3	al	the
3	mattin	morning
3	del	the
3	ver	truth
3	si	one
3	sogna	dreams
3	tu	thou
3	sentirai	shalt feel
3	di	within
3	qua	-
3	da	-
3	picciol	little
3	tempo	time
3	di	-
3	quel	what
3	che	-
3	Prato	Prato
3	non	as well
3	ch'	as
3	altri	others
3	t'	thee
3	agogna	craves for
4	E	And
4	se	if
4	già	now
4	fosse	it were
4	non	not
4	saria	it would be
4	per	too
4	tempo	soon
4	Così	so
4	foss'	Would that it were
4	ei	-
4	da	since
4	che	-
4	pur	surely
4	esser	be
4	dee	it must
4	ché	for
4	più	the more
4	mi	me
4	graverà	it will weigh on
4	com'	the
4	più	more
4	m'	I
4	attempo	age
5	Noi	We
5	ci	thence
5	partimmo	departed
5	e	and
5	su	up
5	per	along
5	le	the
5	scalee	stairs
5	che	that
5	n'	our
5	avea	had
5	fatto	made
5	iborni	bourns
5	a	for
5	scender	descent
5	pria	before
5	rimontò	remounted
5	'l	the
5	duca	Leader
5	mio	my
5	e	and
5	trasse	dragged
5	mee	me
6	e	And
6	proseguendo	pursuing
6	la	the
6	solinga	solitary
6	via	way
6	tra	mid
6	le	the
6	schegge	splinters
6	e	and
6	tra	-
6	rocchi	rocks
6	de	of
6	lo	the
6	scoglio	crag
6	lo	the
6	piè	foot
6	sanza	without
6	la	the
6	man	hand
6	non	not
6	si	-
6	spedia	sped
7	Allor	Then
7	mi	I
7	dolsi	grieved
7	e	and
7	ora	now
7	mi	I
7	ridoglio	grieve again
7	quando	when
7	drizzo	direct
7	la	my
7	mente	mind
7	a	to
7	ciò	what
7	ch'	-
7	io	I
7	vidi	saw
7	e	and
7	più	more
7	lo	my
7	'ngegno	genius
7	affreno	curb
7	ch'	than
7	i'	I
7	non	-
7	soglio	am wont
8	perché	that
8	non	not
8	corra	may run
8	che	unless
8	virtù	virtue
8	nol	it
8	guidi	guide
8	sì	so
8	che	that
8	se	if
8	stella	star
8	bona	good
8	o	or
8	miglior	better
8	cosa	thing
8	m'	me
8	ha	has
8	dato	given
8	'l	-
8	ben	good
8	ch'	-
8	io	I
8	stessi	-
8	nol	not it
8	m'	to myself
8	invidi	may grudge
9	Quante	As
9	'l	the
9	villan	rustic
9	ch'	who
9	al	on the
9	poggio	bill
9	si	him
9	riposa	rests
9	nel	in the
9	tempo	season
9	che	when
9	colui	he
9	che	that
9	'l	the
9	mondo	world
9	schiara	brightens
9	la	-
9	faccia	face
9	sua	his
9	a	from
9	noi	us
9	tien	keepeth
9	meno	least
9	ascosa	hidden
10	come	what time
10	la	the
10	mosca	fly
10	cede	yieldeth
10	a	to
10	la	the
10	zanzara	gnat
10	vede	sees
10	lucciole	many fireflies
10	giù	down
10	per	in
10	la	the
10	vallea	valley
10	forse	perhaps
10	colà	there
10	dov'	where
10	e'	he
10	vendemmia	makes his vintage
10	e	and
10	ara	ploughs
11	di	with
11	tante	as many
11	fiamme	flames
11	tutta	all
11	risplendea	was resplendent
11	l'	the
11	ottava	eighth
11	bolgia	pit
11	sì	as
11	com'	-
11	io	I
11	m'	-
11	accorsi	perceived
11	tosto	soon
11	che	as
11	fui	was
11	là	there
11	've	where
11	'l	the
11	fondo	bottom
11	parea	became apparent
12	E	And
12	qual	as
12	colui	he
12	che	who
12	si	was
12	vengiò	avenged
12	con	by
12	li	the
12	orsi	bears
12	vide	saw
12	'l	the
12	carro	chariot
12	d'	of
12	Elia	Elijah
12	al	at
12	dipartire	departure
12	quando	when
12	i	the
12	cavalli	horses
12	al	to
12	cielo	heaven
12	erti	erect
12	levorsi	rose
13	che	and
13	nol	not it
13	potea	could
13	sì	so
13	con	with
13	li	his
13	occhi	eyes
13	seguire	follow
13	ch'	as to
13	el	-
13	vedesse	see
13	altro	aught
13	che	save
13	la	the
13	fiamma	flame
13	sola	alone
13	sì	even
13	come	as
13	nuvoletta	a little cloud
13	in	-
13	sù	upward
13	salire	mounting
14	tal	thus
14	si	was
14	move	moving
14	ciascuna	each
14	per	through
14	la	the
14	gola	gulley
14	del	of the
14	fosso	ditch
14	ché	for
14	nessuna	not one
14	mostra	shows
14	'l	its
14	furto	theft
14	e	and
14	ogne	every
14	fiamma	flame
14	un	a
14	peccatore	sinner
14	invola	steals away
15	Io	I
15	stava	was standing
15	sovra	on
15	'l	the
15	ponte	bridge
15	a	to
15	veder	look
15	surto	risen up
15	sì	so
15	che	that
15	s'	if
15	io	I
15	non	not
15	avessi	had
15	un	a
15	ronchion	rock
15	preso	taken hold of
15	caduto	fallen
15	sarei	should have
15	giù	below
15	sanz'	without
15	esser	being
15	urto	pushed
16	E	And
16	'l	the
16	duca	Leader
16	che	who
16	mi	me
16	vide	saw
16	tanto	thus
16	atteso	attent
16	disse	said
16	Dentro	Within
16	dai	these
16	fuochi	fires
16	son	are
16	li	the
16	spirti	spirits
16	catun	each
16	si	is
16	fascia	swathed
16	di	by
16	quel	that
16	ch'	wherewith
16	elli	he
16	è	is
16	inceso	enkindled
17	Maestro	Master
17	mio	My
17	rispuos'	replied
17	io	I
17	per	by
17	udirti	hearing thee
17	son	am
17	io	I
17	più	more
17	certo	certain
17	ma	but
17	già	already
17	m'	I
17	era	deemed
17	avviso	-
17	che	that
17	così	so
17	fosse	was
17	e	and
17	già	already
17	voleva	wished
17	dirti	to say to thee
18	chi	Who
18	è	is
18	'n	in
18	quel	that
18	foco	fire
18	che	that
18	vien	cometh
18	sì	so
18	diviso	divided
18	di	at
18	sopra	its top
18	che	that
18	par	seems
18	surger	to rise
18	de	from
18	la	the
18	pira	pyre
18	dov'	on which
18	Eteòcle	Eteocles
18	col	with
18	fratel	brother
18	fu	was
18	miso	put
19	Rispuose	answered
19	a	-
19	me	me
19	Là	There
19	dentro	within
19	si	are
19	martira	tormented
19	Ulisse	Ulysses
19	e	and
19	Dïomede	Diomed
19	e	and
19	così	thus
19	insieme	together
19	a	in
19	la	-
19	vendetta	punishment
19	vanno	they go
19	come	as
19	a	in
19	l'	of old
19	ira	wrath
20	e	And
20	dentro	within
20	da	-
20	la	-
20	lor	their
20	fiamma	flame
20	si	they
20	geme	groan
20	l'	the
20	agguato	ambush
20	del	of the
20	caval	horse
20	che	that
20	fé	made
20	la	the
20	porta	gate
20	onde	whence
20	uscì	issued forth
20	de'	of the
20	Romani	Romans
20	il	the
20	gentil	gentle
20	seme	seed
21	Piangevisi	they lament
21	entro	Within
21	l'	the
21	arte	artifice
21	per	whereby
21	che	-
21	morta	dead
21	Deïdamìa	Deidamia
21	ancor	still
21	si	-
21	duol	mourns
21	d'	for
21	Achille	Achilles
21	e	and
21	del	for the
21	Palladio	Palladium
21	pena	penalty
21	vi	there
21	si	-
21	porta	they bear
22	S'	If
22	ei	they
22	posson	can
22	dentro	within
22	da	-
22	quelle	those
22	faville	sparkles
22	parlar	speak
22	diss'	said
22	io	I
22	maestro	Master
22	assai	much
22	ten	thee
22	priego	pray
22	e	and
22	ripriego	repray
22	che	that
22	'l	the
22	priego	prayer
22	vaglia	avail
22	mille	thousand
23	che	that
23	non	not
23	mi	to me
23	facci	make
23	de	of
23	l'	-
23	attender	waiting
23	niego	denial
23	fin	till
23	che	-
23	la	the
23	fiamma	flame
23	cornuta	horned
23	qua	hither
23	vegna	come
23	vedi	thou seest
23	che	that
23	del	with
23	disio	desire
23	ver'	toward
23	lei	it
23	mi	me
23	piego	I bend
24	Ed	And
24	elli	he
24	a	to
24	me	me
24	La	-
24	tua	Thy
24	preghiera	prayer
24	è	is
24	degna	worthy
24	di	of
24	molta	much
24	loda	praise
24	e	and
24	io	I
24	però	therefore
24	l'	it
24	accetto	accept
24	ma	but
24	fa	take heed
24	che	that
24	la	-
24	tua	thy
24	lingua	tongue
24	si	itself
24	sostegna	restrain
25	Lascia	Leave
25	parlare	speech
25	a	to
25	me	me
25	ch'	for
25	i'	I
25	ho	have
25	concetto	conceived
25	ciò	what
25	che	-
25	tu	thou
25	vuoi	wishest
25	ch'	for
25	ei	they
25	sarebbero	would be
25	schivi	shy
25	perch'	because
25	e'	they
25	fuor	are
25	greci	Greeks
25	forse	perchance
25	del	of
25	tuo	thy
25	detto	words
26	Poi	-
26	che	-
26	la	-
26	fiamma	flammae
26	fu	-
26	venuta	-
26	quivi	-
27	dove	where
27	parve	seemed
27	al	to
27	mio	my
27	duca	Leader
27	tempo	time
27	e	and
27	loco	place
27	in	in
27	questa	this
27	forma	form
27	lui	him
27	parlare	speak
27	audivi	heard
27	O	O
27	voi	ye
27	che	who
27	siete	are
27	due	two
27	dentro	within
27	ad	-
27	un	one
27	foco	fire
28	s'	if
28	io	I
28	meritai	deserved
28	di	of
28	voi	you
28	mentre	while
28	ch'	-
28	io	I
28	vissi	lived
28	s'	if
28	io	I
28	meritai	deserved
28	di	of
28	voi	you
28	assai	much
28	o	or
28	poco	little
28	quando	when
28	nel	in the
28	mondo	world
28	li	the
28	alti	lofty
28	versi	verses
28	scrissi	wrote
29	non	not
29	vi	-
29	movete	move
29	ma	but
29	l'	-
29	un	one
29	di	of
29	voi	you
29	dica	let tell
29	dove	where
29	per	-
29	lui	himself
29	perduto	having lost
29	a	to
29	morir	die
29	gissi	went away
29	Lo	The
29	maggior	greater
29	corno	horn
29	de	of
29	la	the
29	fiamma	flame
29	antica	ancient
30	cominciò	began
30	a	to
30	crollarsi	waver
30	mormorando	murmuring
30	pur	even
30	come	as
30	quella	a flame
30	cui	that
30	vento	the wind
30	affatica	wearies
30	indi	Then
30	la	its
30	cima	tip
30	qua	hither
30	e	and
30	là	thither
30	menando	moving
31	come	as
31	fosse	had been
31	la	the
31	lingua	tongue
31	che	that
31	parlasse	would speak
31	gittò	cast
31	voce	voice
31	di	-
31	fuori	forth
31	e	and
31	disse	said
31	Quando	-
32	mi	I
32	diparti'	departed
32	da	from
32	Circe	Circe
32	che	who
32	sottrasse	had retained
32	me	me
32	più	more
32	d'	than
32	un	a
32	anno	year
32	là	there
32	presso	near
32	a	to
32	Gaeta	Gaeta
32	prima	before
32	che	-
32	sì	so
32	Enëa	Aeneas
32	la	it
32	nomasse	had named
33	né	neither
33	dolcezza	fondness
33	di	for
33	figlio	my son
33	né	nor
33	la	-
33	pieta	piety
33	del	for my
33	vecchio	old
33	padre	father
33	né	nor
33	'l	the
33	debito	due
33	amore	love
33	lo	-
33	qual	that
33	dovea	should have
33	Penelopè	Penelope
33	far	made
33	lieta	glad
34	vincer	overcome
34	potero	could
34	dentro	within
34	a	-
34	me	me
34	l'	the
34	ardore	ardor
34	ch'	that
34	i'	I
34	ebbi	had
34	a	to
34	divenir	gain
34	del	of the
34	mondo	world
34	esperto	experience
34	e	and
34	de	of
34	li	the
34	vizi	vices
34	umani	men, their
34	e	and
34	del	of
34	valore	valor
35	ma	But
35	misi	put
35	me	I
35	per	on
35	l'	the
35	alto	deep
35	mare	sea
35	aperto	open
35	sol	only
35	con	with
35	un	one
35	legno	vessel
35	e	and
35	con	with
35	quella	that
35	compagna	company
35	picciola	little
35	da	by
35	la	-
35	qual	which
35	non	not
35	fui	had been
35	diserto	deserted
36	L'	One
36	un	-
36	lito	shore
36	e	and
36	l'	the
36	altro	other
36	vidi	I saw
36	infin	as far as
36	la	-
36	Spagna	Spain
36	fin	far as
36	nel	-
36	Morrocco	Morocco
36	e	and
36	l'	the
36	isola	island
36	d'	of
36	i	-
36	Sardi	Sardinia
36	e	and
36	l'	the
36	altre	rest
36	che	which
36	quel	that
36	mare	sea
36	intorno	round about
36	bagna	bathes
37	Io	I
37	e	and my
37	compagni	companions
37	eravam	were
37	vecchi	old
37	e	and
37	tardi	slow
37	quando	when
37	venimmo	we came
37	a	to
37	quella	that
37	foce	strait
37	stretta	narrow
37	dov'	where
37	Ercule	Hercules
37	segnò	set up
37	li	-
37	suoi	his
37	riguardi	bounds
38	acciò	to the end
38	che	that
38	l'	-
38	uom	man
38	più	out
38	oltre	beyond
38	non	not
38	si	-
38	metta	may put
38	da	On
38	la	the
38	man	hand
38	destra	right
38	mi	I
38	lasciai	left
38	Sibilia	Seville
38	da	on
38	l'	the
38	altra	other
38	già	already
38	m'	I
38	avea	had
38	lasciata	left
38	Setta	Ceuta
39	O	O
39	frati	brothers
39	dissi	said
39	che	who
39	per	through
39	cento	hundred
39	milia	thousand
39	perigli	perils
39	siete	have
39	giunti	reached
39	a	to
39	l'	the
39	occidente	West
39	a	to
39	questa	this
39	tanto	so
39	picciola	little
39	vigilia	vigil
40	d'	of
40	i	-
40	nostri	your
40	sensi	senses
40	ch'	that
40	è	remains
40	del	-
40	rimanente	-
40	non	unwilling
40	vogliate	be ye
40	negar	to deny
40	l'	the
40	esperïenza	experience
