Group	Italian	English
1	Per	Through
1	me	me
1	si	is
1	va	the way
1	ne	into
1	la	the
1	città	city
1	dolente	woeful
1	per	through
1	me	me
1	si	is
1	va	the way
1	ne	into
1	l'	the
1	etterno	eternal
1	dolore	woe
1	per	through
1	me	me
1	si	is
1	va	the way
1	tra	among
1	la	the
1	perduta	lost
1	gente	people
2	Giustizia	Justice
2	mosse	moved
2	il	-
2	mio	my
2	alto	lofty
2	fattore	maker
2	fecemi	made me
2	la	the
2	divina	divine
2	podestate	Power
2	la	the
2	somma	supreme
2	sapïenza	Wisdom
2	e	and
2	'l	the
2	primo	primal
2	amore	Love
3	Dinanzi	Before
3	a	-
3	me	me
3	non	no
3	fuor	were
3	cose	things
3	create	created
3	se	unless
3	non	-
3	etterne	eternal
3	e	and
3	io	I
3	etterno	eternal
3	duro	last
3	Lasciate	Leave
3	ogne	every
3	speranza	hope
3	voi	ye
3	ch'	who
3	intrate	enter
4	Queste	These
4	parole	words
4	di	of
4	colore	color
4	oscuro	obscure
4	vid'	saw
4	ïo	I
4	scritte	written
4	al	at the
4	sommo	top
4	d'	of
4	una	a
4	porta	gate
4	per	whereat
4	ch'	-
4	io	I
4	Maestro	Master
4	il	-
4	senso	meaning
4	lor	their
4	m'	to me
4	è	is
4	duro	dire
5	Ed	And
5	elli	he
5	a	to
5	me	me
5	come	like
5	persona	one
5	accorta	who knew
5	Qui	Here
5	si	-
5	convien	behoves
5	lasciare	to leave
5	ogne	every
5	sospetto	fear
5	ogne	all
5	viltà	cowardice
5	convien	behoves
5	che	that
5	qui	here
5	sia	should be
5	morta	dead
6	Noi	We
6	siam	have
6	venuti	come
6	al	to the
6	loco	place
6	ov'	where
6	i'	I
6	t'	thee
6	ho	have
6	detto	told
6	che	that
6	tu	thou
6	vedrai	shalt see
6	le	the
6	genti	people
6	dolorose	woeful
6	c'	who
6	hanno	have
6	perduto	lost
6	il	the
6	ben	good
6	de	of
6	l'	the
6	intelletto	understanding
7	E	And
7	poi	-
7	che	when
7	la	-
7	sua	his
7	mano	hand
7	a	on
7	la	-
7	mia	mine
7	puose	had put
7	con	with
7	lieto	glad
7	volto	countenance
7	ond'	wherefrom
7	io	I
7	mi	-
7	confortai	took courage
7	mi	me
7	mise	brought
7	dentro	within
7	a	-
7	le	the
7	segrete	secret
7	cose	things
8	Quivi	Here
8	sospiri	sighs
8	pianti	laments
8	e	and
8	alti	deep
8	guai	wailings
8	risonavan	were resounding
8	per	through
8	l'	the
8	aere	air
8	sanza	starless
8	stelle	starless
8	per	wherefore
8	ch'	wherefore
8	io	I
8	al	at
8	cominciar	first
8	ne	thereat
8	lagrimai	wept
9	Diverse	Strange
9	lingue	tongues
9	orribili	horrible
9	favelle	cries
9	parole	words
9	di	of
9	dolore	woe
9	accenti	accents
9	d'	of
9	ira	anger
9	voci	voices
9	alte	high
9	e	and
9	fioche	hoarse
9	e	and
9	suon	sounds
9	di	of
9	man	hands
9	con	with
9	elle	them
10	facevano	were making
10	un	a
10	tumulto	tumult
10	il	-
10	qual	which
10	s'	-
10	aggira	whirls
10	sempre	forever
10	in	in
10	quell'	that
10	aura	air
10	sanza	without
10	tempo	change
10	tinta	dark
10	come	like
10	la	the
10	rena	sand
10	quando	when
10	turbo	whirlwind
10	spira	breathes
11	E	And
11	io	I
11	ch'	who
11	avea	had
11	d'	with
11	error	horror
11	la	my
11	testa	head
11	cinta	girt
11	dissi	said
11	Maestro	Master
11	che	what
11	è	is
11	quel	it
11	ch'	that
11	i'	I
11	odo	hear
11	e	and
11	che	what
11	gent'	folk
11	è	are
11	che	who
11	par	seem
11	nel	in
11	duol	woe
11	sì	so
11	vinta	vanquished
12	Ed	And
12	elli	he
12	a	to
12	me	me
12	Questo	This
12	misero	miserable
12	modo	measure
12	tegnon	maintain
12	l'	the
12	anime	souls
12	triste	wretched
12	di	of
12	coloro	those
12	che	who
12	visser	lived
12	sanza	without
12	'nfamia	infamy
12	e	and
12	sanza	without
12	lodo	praise
13	Mischiate	Mingled
13	sono	are
13	a	with
13	quel	that
13	cattivo	caitiff
13	coro	choir
13	de	of
13	li	the
13	angeli	angels
13	che	who
13	non	not
13	furon	were
13	ribelli	rebels
13	né	nor
13	fur	were
13	fedeli	faithful
13	a	to
13	Dio	God
13	ma	but
13	per	for
13	sé	themselves
13	fuoro	were
14	Caccianli	chased them out
14	i	The
14	ciel	heavens
14	per	in order to
14	non	not
14	esser	be
14	men	less
14	belli	beautiful
14	né	nor
14	lo	the
14	profondo	depth
14	inferno	Hell
14	li	them
14	riceve	receive
14	ch'	because
14	alcuna	some
14	gloria	glory
14	i	the
14	rei	damned
14	avrebber	would have
14	d'	from
14	elli	them
15	E	And
15	io	I
15	Maestro	Master
15	che	what
15	è	is
15	tanto	so
15	greve	grievous
15	a	to
15	lor	them
15	che	that
15	lamentar	lament
15	li	them
15	fa	makes
15	sì	so
15	forte	bitterly
16	Rispuose	He answered
16	Dicerolti	I will tell thee
16	molto	very
16	breve	briefly
16	Questi	These
16	non	no
16	hanno	have
16	speranza	hope
16	di	of
16	morte	death
16	e	and
16	la	-
16	lor	their
16	cieca	blind
16	vita	life
16	è	is
16	tanto	so
16	bassa	debased
17	che	that
17	'nvidïosi	envious
17	son	are
17	d'	of
17	ogne	every
17	altra	other
17	sorte	lot
17	Fama	Fame
17	di	of
17	loro	them
17	il	the
17	mondo	world
17	esser	to be
17	non	not
17	lassa	permitteth
17	misericordia	mercy
17	e	and
17	giustizia	justice
17	li	them
17	sdegna	disdain
18	non	not
18	ragioniam	speak
18	di	of
18	lor	them
18	ma	but
18	guarda	look
18	e	and
18	passa	pass on
19	E	And
19	io	I
19	che	who
19	riguardai	was gazing
19	vidi	saw
19	una	a
19	'nsegna	banner
19	che	that
19	girando	whirling
19	correva	ran
19	tanto	so
19	ratta	swiftly
19	che	that
19	d'	-
19	ogne	all
19	posa	repose
19	mi	to me
19	parea	it seemed
19	indegna	to scorn
20	e	and
20	dietro	behind
20	le	it
20	venìa	came
20	sì	so
20	lunga	long
20	tratta	train
20	di	of
20	gente	folk
20	ch'	that
20	i'	I
20	non	never
20	averei	could have
20	creduto	believed
20	che	that
20	morte	death
20	tanta	so
20	n'	many
20	avesse	had
20	disfatta	undone
21	Poscia	After
21	ch'	-
21	io	I
21	v'	among them
21	ebbi	had
21	alcun	some
21	riconosciuto	distinguished
21	vidi	saw
21	e	and
21	conobbi	knew
