Group	Italian	English
1	Chi	Who
1	poria	could
1	mai	ever
1	pur	even
1	con	with
1	parole	words
1	sciolte	unfettered
1	dicer	tell
1	del	of the
1	sangue	blood
1	e	and
1	de	of
1	le	the
1	piaghe	wounds
1	a	in
1	pieno	full
1	ch'	that
1	i'	I
1	ora	now
1	vidi	saw
1	per	though
1	narrar	narrating
1	più	many
1	volte	times
2	Ogne	Every
2	lingua	tongue
2	per	-
2	certo	assuredly
2	verria	would come
2	meno	short
2	per	by reason of
2	lo	-
2	nostro	our
2	sermone	speech
2	e	and
2	per	-
2	la	-
2	mente	memory
2	c'	that
2	hanno	have
2	a	-
2	tanto	so much
2	comprender	to comprise
2	poco	small
2	seno	capacity
3	S'	If
3	el	-
3	s'	-
3	aunasse	were assembled
3	ancor	again
3	tutta	all
3	la	the
3	gente	people
3	che	that
3	già	of old
3	in	upon
3	su	-
3	la	the
3	fortunata	fateful
3	terra	land
3	di	of
3	Puglia	Apulia
3	fu	were
3	del	for
3	suo	their
3	sangue	blood
3	dolente	lamented
4	per	-
4	li	-
4	Troiani	-
4	e	and
4	per	in
4	la	the
4	lunga	long
4	guerra	war
4	che	that
4	de	of
4	l'	the
4	anella	rings
4	fé	made
4	sì	such
4	alte	high
4	spoglie	spoil
4	come	as
4	Livïo	Livy
4	scrive	writes
4	che	who
4	non	not
4	erra	erreth
5	con	with
5	quella	those
5	che	that
5	sentio	felt
5	di	of
5	colpi	blows
5	doglie	pain
5	per	by
5	contastare	resisting
5	a	-
5	Ruberto	Robert
5	Guiscardo	Guiscard
5	e	and
5	l'	the
5	altra	rest
5	il	-
5	cui	whose
5	ossame	bones
5	ancor	still
5	s'	are
5	accoglie	heaped up
6	a	at
6	Ceperan	Ceperano
6	là	-
6	dove	where
6	fu	was
6	bugiardo	false
6	ciascun	every
6	Pugliese	Apullian
6	e	and
6	là	there
6	da	by
6	Tagliacozzo	Tagliacozzo
6	dove	where
6	sanz'	without
6	arme	arms
6	vinse	conquered
6	il	the
6	vecchio	old
6	Alardo	Alardo
7	e	and
7	qual	one
7	forato	pierced through
7	suo	his
7	membro	limb
7	e	and
7	qual	one
7	mozzo	lopped off
7	mostrasse	should show
7	d'	-
7	aequar	equal
7	sarebbe	would be
7	nulla	nothing
7	il	the
7	modo	mode
7	de	of
7	la	the
7	nona	ninth
7	bolgia	pit
7	sozzo	grisly
8	Già	Truly
8	veggia	cask
8	per	by
8	mezzul	mid-board
8	perdere	losing
8	o	or
8	lulla	cross-piece
8	com'	as
8	io	I
8	vidi	saw
8	un	one
8	così	so
8	non	not
8	si	is
8	pertugia	split open
8	rotto	cleft
8	dal	from the
8	mento	chin
8	infin	to
8	dove	where
8	si	the wind
8	trulla	is broken
9	Tra	between
9	le	his
9	gambe	legs
9	pendevan	were hanging
9	le	his
9	minugia	entrails
9	la	his
9	corata	inner parts
9	pareva	were visible
9	e	and
9	'l	the
9	tristo	dismal
9	sacco	sack
9	che	that
9	merda	ordure
9	fa	makes
9	di	of
9	quel	what
9	che	-
9	si	is
9	trangugia	swallowed
10	Mentre	Whilst
10	che	-
10	tutto	all
10	in	on
10	lui	him
10	veder	seeing
10	m'	myself
10	attacco	I fix
10	guardommi	he looked at me
10	e	and
10	con	with
10	le	his
10	man	hands
10	s'	-
10	aperse	opened
10	il	his
10	petto	breast
10	dicendo	saying
10	Or	Now
10	vedi	see
10	com'	how
10	io	I
10	mi	myself
10	dilacco	rend
11	vedi	see
11	come	how
11	storpiato	mangled
11	è	is
11	Mäometto	Mahomet
11	Dinanzi	before
11	a	-
11	me	me
11	sen	-
11	va	goeth
11	piangendo	weeping
11	Alì	Ali
11	fesso	cleft
11	nel	in the
11	volto	face
11	dal	from
11	mento	chin
11	al	to
11	ciuffetto	forelock
12	E	and
12	tutti	all
12	li	the
12	altri	others
12	che	whom
12	tu	thou
12	vedi	seest
12	qui	here
12	seminator	sowers
12	di	of
12	scandalo	scandal
12	e	and
12	di	of
12	scisma	schism
12	fuor	were
12	vivi	when living
12	e	and
12	però	therefore
12	son	are they
12	fessi	cleft
12	così	so
13	Un	A
13	diavolo	devil
13	è	is
13	qua	here
13	dietro	behind
13	che	that
13	n'	us
13	accisma	adjusts
13	sì	so
13	crudelmente	cruelly
13	al	to the
13	taglio	edge
13	de	of
13	la	the
13	spada	sword
13	rimettendo	putting again
13	ciascun	each
13	di	of
13	questa	this
13	risma	crew
14	quand'	when
14	avem	we have
14	volta	turned
14	la	the
14	dolente	doleful
14	strada	road
14	però	because
14	che	-
14	le	the
14	ferite	wounds
14	son	are
14	richiuse	closed up
14	prima	ere
14	ch'	-
14	altri	one
14	dinanzi	before
14	li	him
14	rivada	passes again
15	Ma	But
15	tu	thou
15	chi	who
15	se'	art
15	che	that
15	'n	on
15	su	-
15	lo	the
15	scoglio	crag
15	muse	musest
15	forse	perchance
15	per	to
15	indugiar	delay
15	d'	-
15	ire	going
15	a	to
15	la	the
15	pena	punishment
15	ch'	that
15	è	is
15	giudicata	adjudged
15	in	on
15	su	-
15	le	-
15	tue	thine own
15	accuse	accusations
16	Né	Nor
16	morte	death
16	'l	him
16	giunse	hath reached
16	ancor	yet
16	né	nor
16	colpa	sin
16	'l	him
16	mena	doth lead
16	rispuose	replied
16	'l	-
16	mio	my
16	maestro	Master
16	a	to
16	tormentarlo	torment him
16	ma	but
16	per	in order to
16	dar	give
16	lui	him
16	esperïenza	experience
16	piena	full
17	a	-
17	me	me
17	che	who
17	morto	dead
17	son	am
17	convien	behoves
17	menarlo	to lead him
17	per	through
17	lo	-
17	'nferno	Hell
17	qua	here
17	giù	down
17	di	from
17	giro	circle
17	in	to
17	giro	circle
17	e	and
17	quest'	this
17	è	is
17	ver	true
17	così	as
17	com'	that
17	io	I
17	ti	thee
17	parlo	speak
18	Più	More
18	fuor	than
18	di	-
18	cento	a hundred
18	che	there were that
18	quando	when
18	l'	him
18	udiro	heard
18	s'	-
18	arrestaron	stopped
18	nel	in the
18	fosso	ditch
18	a	to
18	riguardarmi	look at me
18	per	in their
18	maraviglia	wonder
18	oblïando	forgetting
18	il	the
18	martiro	torment
19	Or	Now
19	dì	say
19	a	to
19	fra	Fra
19	Dolcin	Dolcino
19	dunque	then
19	che	-
19	s'	-
19	armi	-
19	tu	thou
19	che	who
19	forse	perchance
19	vedra'	shalt see
