Group	Italian	English
1	Ora	Now
1	cen	us on
1	porta	bears
1	l'	-
1	un	one
1	de'	of the
1	duri	hard
1	margini	margins
1	e	and
1	'l	the
1	fummo	fume
1	del	of the
1	ruscel	brook
1	di	-
1	sopra	-
1	aduggia	overshadows
1	sì	so
1	che	that
1	dal	from the
1	foco	fire
1	salva	saves
1	l'	the
1	acqua	water
1	e	and
1	li	the
1	argini	banks
2	Quali	As
2	Fiamminghi	Flemings
2	tra	between
2	Guizzante	Wissant
2	e	and
2	Bruggia	Bruges
2	temendo	fearing
2	'l	the
2	fiotto	flood
2	che	that
2	'nver'	in upon
2	lor	them
2	s'	is
2	avventa	blown
2	fanno	make
2	lo	the
2	schermo	dyke
2	perché	whereby
2	'l	the
2	mar	sea
2	si	is
2	fuggia	routed
3	e	and
3	quali	as
3	Padoan	the Paduans
3	lungo	along
3	la	the
3	Brenta	Brenta
3	per	in order to
3	difender	defend
3	lor	their
3	ville	towns
3	e	and
3	lor	their
3	castelli	castles
3	anzi	ere
3	che	-
3	Carentana	Chiarentana
3	il	the
3	caldo	heat
3	senta	feel
4	a	in
4	tale	such
4	imagine	like
4	eran	were
4	fatti	made
4	quelli	these
4	tutto	though
4	che	-
4	né	neither
4	sì	so
4	alti	high
4	né	nor
4	sì	so
4	grossi	thick
4	qual	whoever
4	che	-
4	si	he
4	fosse	was
4	lo	the
4	maestro	master
4	félli	had made them
5	Già	now
5	eravam	We were
5	da	from
5	la	the
5	selva	wood
5	rimossi	remote
5	tanto	so
5	ch'	that
5	i'	I
5	non	not
5	avrei	could have
5	visto	seen
5	dov'	where
5	era	was
5	perch'	though
5	io	I
5	in	-
5	dietro	round
5	rivolto	turned
5	mi	me
5	fossi	had
6	quando	when
6	incontrammo	we encountered
6	d'	of
6	anime	souls
6	una	a
6	schiera	troop
6	che	which
6	venian	was coming
6	lungo	along
6	l'	the
6	argine	bank
6	e	and
6	ciascuna	each of them
6	ci	us
6	riguardava	was looking at
6	come	as
6	suol	-
6	da	at
6	sera	eve
7	guardare	is wont to look at
7	uno	one
7	altro	another
7	sotto	under
7	nuova	new
7	luna	moon
7	e	and
7	sì	so
7	ver'	toward
7	noi	us
7	aguzzavan	sharpened
7	le	their
7	ciglia	brows
7	come	as
7	'l	the
7	vecchio	old
7	sartor	tailor
7	fa	does
7	ne	on
7	la	the
7	cruna	needle’s eye
8	Così	Thus
8	adocchiato	gazed at
8	da	by
8	cotal	that
8	famiglia	company
8	fui	was
8	conosciuto	recognized
8	da	by
8	un	one
8	che	who
8	mi	me
8	prese	took
8	per	by
8	lo	the
8	lembo	hem
8	e	and
8	gridò	cried out
8	Qual	What a
8	maraviglia	marvel
9	E	And
9	io	I
9	quando	when
9	'l	he
9	suo	his
9	braccio	arm
9	a	to
9	me	me
9	distese	stretched out
9	ficcaï	fixed
9	li	my
9	occhi	eyes
9	per	on
9	lo	his
9	cotto	baked
9	aspetto	aspect
9	sì	so
9	che	that
9	'l	his
9	viso	visage
9	abbrusciato	scorched
9	non	not
9	difese	prevented
10	la	-
10	conoscenza	recognizing
10	süa	him
10	al	from
10	mio	my
10	'ntelletto	mind
10	e	and
10	chinando	bending down
10	la	-
10	mano	my own
10	a	to
10	la	-
10	sua	his
10	faccia	face
10	rispuosi	I answered
10	Siete	Are
10	voi	you
10	qui	here
10	ser	Sir
10	Brunetto	Brunetto
11	E	And
11	quelli	he
11	O	O
11	figliuol	son
11	mio	my
11	non	not
11	ti	thee
11	dispiaccia	displease
11	se	if
11	Brunetto	Brunetto
11	Latino	Latini
11	un	a
11	poco	little
11	teco	thee
11	ritorna	turn
11	'n	-
11	dietro	back
11	e	and
11	lascia	let
11	andar	go
11	la	the
11	traccia	train
12	I'	I
12	dissi	said
12	lui	him
12	Quanto	With all
12	posso	my power
12	ven	this of you
12	preco	I pray
12	e	and
12	se	if
12	volete	you will
12	che	that
12	con	with
12	voi	you
12	m'	myself
12	asseggia	I seat
12	faròl	I will do so
12	se	if
12	piace	it pleaseth
12	a	-
12	costui	this one
12	che	for
12	vo	I go
12	seco	with him
13	O	O
13	figliuol	son
13	disse	said
13	qual	whoever
13	di	of
13	questa	this
13	greggia	herd
13	s'	-
13	arresta	stops
13	punto	for an instant
13	giace	lies
13	poi	then
13	cent'	a hundred
13	anni	years
13	sanz'	without
13	arrostarsi	fanning himself
13	quando	when
13	'l	the
13	foco	fire
13	il	him
13	feggia	smites
14	Però	therefore
14	va	go
14	oltre	onward
14	i'	I
14	ti	thy
14	verrò	will come
14	a'	at
14	panni	skirts
14	e	and
14	poi	then
14	rigiugnerò	will rejoin
14	la	-
14	mia	my
14	masnada	band
14	che	which
14	va	goeth
14	piangendo	weeping
14	i	-
14	suoi	its
14	etterni	eternal
14	danni	sufferings
15	Io	I
15	non	not
15	osava	dared
15	scender	descend
15	de	from
15	la	the
15	strada	road
15	per	to
15	andar	go
15	par	level
15	di	with
15	lui	him
15	ma	but
15	'l	my
15	capo	head
15	chino	bowed
15	tenea	held
15	com'	like
15	uom	one
15	che	who
15	reverente	reverently
15	vada	goes
16	El	He
16	cominciò	began
16	Qual	What
16	fortuna	fortune
16	o	or
16	destino	destiny
16	anzi	ere
16	l'	the
16	ultimo	last
16	dì	day
16	qua	here
16	giù	down
16	ti	thee
16	mena	brings
16	e	and
16	chi	who
16	è	is
16	questi	this
16	che	that
16	mostra	shows
16	'l	the
16	cammino	road
17	Là	There
17	sù	above
17	di	-
17	sopra	-
17	in	in
17	la	the
17	vita	life
17	serena	clear
17	rispuos'	answered
17	io	I
17	lui	him
17	mi	myself
17	smarri'	lost
17	in	in
17	una	a
17	valle	valley
17	avanti	before
17	che	-
17	l'	-
17	età	time
17	mia	my
17	fosse	was
17	piena	full
18	Pur	Only
18	ier	yester
18	mattina	morn
18	le	it
18	volsi	turned
18	le	my
18	spalle	back
18	questi	this one
18	m'	to me
18	apparve	appeared
18	tornand'	was returning
18	ïo	I
18	in	to
18	quella	it
18	e	and
18	reducemi	he is leading me
18	a	-
18	ca	homeward
18	per	along
18	questo	this
18	calle	path
19	Ed	And
19	elli	he
19	a	to
19	me	me
19	Se	If
