Group	Italian	English
1	S'	If
1	io	I
1	ti	thee
1	fiammeggio	flame
1	nel	in the
1	caldo	heat
1	d'	of
1	amore	love
1	di	beyond
1	là	-
1	dal	the
1	modo	fashion
1	che	that
1	'n	on
1	terra	earth
1	si	is
1	vede	seen
1	sì	go
1	che	that
1	del	of
1	viso	eyes
1	tuo	thine
1	vinco	vanquish
1	il	the
1	valore	valor
2	non	not
2	ti	-
2	maravigliar	marvel
2	ché	for
2	ciò	it
2	procede	proceeds
2	da	from
2	perfetto	perfect
2	veder	vision
2	che	which
2	come	according as
2	apprende	apprehends
2	così	so
2	nel	to the
2	bene	good
2	appreso	apprehended
2	move	moves
2	il	its
2	piede	feet
3	Io	I
3	veggio	see
3	ben	clearly
3	sì	-
3	come	how
3	già	already
3	resplende	shines
3	ne	in
3	l'	the
3	intelletto	intellect
3	tuo	thy
3	l'	the
3	etterna	eternal
3	luce	light
3	che	which
3	vista	being seen
3	sola	alone
3	e	-
3	sempre	ever
3	amore	love
3	accende	enkindles
4	e	And
4	s'	if
4	altra	other
4	cosa	thing
4	vostro	your
4	amor	love
4	seduce	seduce
4	non	naught
4	è	is
4	se	but
4	non	-
4	di	of
4	quella	that
4	alcun	some
4	vestigio	vestige
4	mal	ill
4	conosciuto	recognized
4	che	which
4	quivi	therein
4	traluce	shines through
5	Tu	Thou
5	vuo'	wishest
5	saper	to know
5	se	if
5	con	with
5	altro	other
5	servigio	service
5	per	for
5	manco	defective
5	voto	vow
5	si	-
5	può	can
5	render	be rendered
5	tanto	so much
5	che	as
5	l'	the
5	anima	soul
5	sicuri	secure
5	di	from
5	letigio	suit
6	Sì	Thus
6	cominciò	began
6	Beatrice	Beatrice
6	questo	this
6	canto	canto
6	e	and
6	sì	even
6	com'	as
6	uom	one
6	che	who
6	suo	his
6	parlar	speech
6	non	not
6	spezza	breaks off
6	continüò	continued
6	così	thus
6	'l	her
6	processo	discourse
6	santo	holy
7	Lo	The
7	maggior	greatest
7	don	gift
7	che	which
7	Dio	God
7	per	in
7	sua	His
7	larghezza	largess
7	fesse	bestowed
7	creando	in creating
7	e	and
7	a	unto
7	la	-
7	sua	His
7	bontate	goodness
7	più	most
7	conformato	conformed
7	e	and
7	quel	that
7	ch'	which
7	e'	He
7	più	the most
7	apprezza	esteems
8	fu	was
8	de	of
8	la	the
8	volontà	will
8	la	the
8	libertate	freedom
8	di	with
8	che	which
8	le	the
8	creature	creatures
8	intelligenti	of intelligence
8	e	and
8	tutte	all
8	e	-
8	sole	they alone
8	fuoro	were
8	e	and
8	son	are
8	dotate	endowed
9	Or	Now
9	ti	thee
9	parrà	will appear
9	se	if
9	tu	thou
9	quinci	from this
9	argomenti	thou reasonest
9	l'	the
9	alto	high
9	valor	worth
9	del	of the
9	voto	vow
9	s'	if
9	è	it be
9	sì	such
9	fatto	-
9	che	that
9	Dio	God
9	consenta	consent
9	quando	when
9	tu	thou
9	consenti	consentest
10	ché	for
10	nel	in
10	fermar	closing
10	tra	between
10	Dio	God
10	e	and
10	l'	-
10	omo	man
10	il	the
10	patto	compact
10	vittima	sacrifice
10	fassi	is made
10	di	of
10	questo	this
10	tesoro	treasure
10	tal	such
10	quale	which
10	io	I
10	dico	say
10	e	and
10	fassi	it is made
10	col	by
10	suo	its own
10	atto	act
11	Dunque	then
11	che	What
11	render	rendered
11	puossi	can be
11	per	in
11	ristoro	compensation
11	Se	If
11	credi	thou thinkest
11	bene	good
11	usar	to make use
11	quel	that
11	c'	which
11	hai	thou hast
11	offerto	offered
11	di	with
11	maltolletto	illgotten gain
11	vuo'	thou wouldst
11	far	do
11	buon	good
11	lavoro	work
12	Tu	Thou
12	se'	art
12	omai	now
12	del	of the
12	maggior	greater
12	punto	point
12	certo	assured
12	ma	but
12	perché	since
12	Santa	Holy
12	Chiesa	Church
12	in	in
12	ciò	this
12	dispensa	gives dispensation
12	che	which
12	par	seems
12	contra	contrary to
12	lo	the
12	ver	truth
12	ch'	which
12	i'	I
12	t'	to thee
12	ho	have
12	scoverto	disclosed
13	convienti	it behoves
13	ancor	still
13	sedere	to sit
13	un	a
13	poco	little
13	a	at
13	mensa	table
13	però	because
13	che	which
13	'l	the
13	cibo	food
13	rigido	tough
13	c'	-
13	hai	thou hast
13	preso	taken
13	richiede	requires
13	ancora	still
13	aiuto	aid
13	a	for
13	tua	thy
13	dispensa	digestion
14	Apri	Open
14	la	thy
14	mente	mind
14	a	to
14	quel	that
14	ch'	which
14	io	I
14	ti	thee
14	paleso	reveal
14	e	and
14	fermalvi	enclose it
14	entro	therewithin
14	ché	for
14	non	not
14	fa	make
14	scïenza	knowledge
14	sanza	without
14	lo	-
14	ritenere	retaining
14	avere	to have
14	inteso	heard
15	Due	Two
15	cose	things
15	si	-
15	convegnono	combine
15	a	in
15	l'	the
15	essenza	essence
15	di	of
15	questo	this
15	sacrificio	sacrifice
15	l'	the
15	una	one
15	è	is
15	quella	that
15	di	of
15	che	which
15	si	it
15	fa	consists
15	l'	the
15	altr'	other
15	è	is
15	la	the
15	convenenza	covenant
16	Quest'	This
16	ultima	last
16	già	-
16	mai	never
16	non	-
16	si	is
16	cancella	cancelled
16	se	if
16	non	not
16	servata	kept
16	e	and
16	intorno	concerning
16	di	-
16	lei	this
16	sì	so
16	preciso	precise
16	di	-
16	sopra	preceding
16	si	has been
16	favella	speech
17	però	On this account
17	necessitato	necessary
17	fu	it was
17	a	for
17	li	the
17	Ebrei	Hebrews
17	pur	still
17	l'	-
17	offerere	to make offering
17	ancor	although
17	ch'	-
17	alcuna	some part
17	offerta	of the offering
17	sì	might be
17	permutasse	changed
17	come	as
17	saver	know
17	dei	thou shouldst
18	L'	The
18	altra	other
18	che	which
18	per	as
18	materia	the matter
18	t'	thee
18	è	is
18	aperta	known
18	puote	may
18	ben	truly
18	esser	be
18	tal	such
18	che	that
18	non	not
18	si	one
18	falla	errs
18	se	if
18	con	for
18	altra	some other
18	materia	matter
18	si	it
18	converta	be changed
19	Ma	But
19	non	not
19	trasmuti	shift
19	carco	load
19	a	upon
19	la	-
19	sua	his
19	spalla	shoulder
19	per	at
19	suo	own
19	arbitrio	will
19	alcun	any one
19	sanza	without
19	la	the
19	volta	turning
19	e	both
19	de	of
19	la	the
19	chiave	key
19	bianca	white
19	e	and
19	de	of
19	la	the
19	gialla	yellow
20	e	And
20	ogne	every
20	permutanza	permutation
20	credi	let him deem
20	stolta	foolish
20	se	if
20	la	the
20	cosa	thing
20	dimessa	laid down
20	in	in
20	la	the
20	sorpresa	taken up
20	come	as
20	'l	-
20	quattro	four
20	nel	in
20	sei	six
20	non	not
20	è	be
20	raccolta	included
21	Però	Therefore
21	qualunque	whatever
21	cosa	thing
21	tanto	of such great
21	pesa	weight
21	per	through
21	suo	its own
21	valor	worth
21	che	that
21	tragga	can draw down
21	ogne	every
21	bilancia	balance
21	sodisfar	made good
21	non	cannot
21	si	be
21	può	-
21	con	with
21	altra	other
21	spesa	spending
22	Non	not
22	prendan	Let take
22	li	-
22	mortali	mortals
22	il	a
22	voto	vow
22	a	in
22	ciancia	jest
22	siate	be
22	fedeli	faithful
22	e	and
22	a	in
22	ciò	this
22	far	doing
22	non	not
22	bieci	squint-eyed
