Group	Italian	English
1	Solea	was wont to
1	creder	believe
1	lo	The
1	mondo	world
1	in	in
1	suo	its
1	periclo	peril
1	che	that
1	la	the
1	bella	beautiful
1	Ciprigna	Cypriote
1	il	-
1	folle	mad
1	amore	love
1	raggiasse	rayed out
1	volta	revolving
1	nel	in the
1	terzo	third
1	epiciclo	epicycle
2	per	wherefore
2	che	-
2	non	not
2	pur	only
2	a	unto
2	lei	her
2	faceano	did
2	onore	honor
2	di	with
2	sacrificio	sacrifice
2	e	and
2	di	with
2	votivo	votive
2	grido	cry
2	le	the
2	genti	people
2	antiche	ancient
2	ne	in
2	l'	their
2	antico	ancient
2	errore	error
3	ma	but
3	Dïone	Dione
3	onoravano	honored
3	e	and
3	Cupido	Cupid
3	quella	the one
3	per	as
3	madre	mother
3	sua	her
3	questo	the other
3	per	as
3	figlio	son
3	e	and
3	dicean	they said
3	ch'	that
3	el	he
3	sedette	had sat
3	in	in
3	grembo	lap
3	a	's
3	Dido	Dido
4	e	And
4	da	from
4	costei	her
4	ond'	from whom
4	io	I
4	principio	beginning
4	piglio	take
4	pigliavano	took
4	il	the
4	vocabol	name
4	de	of
4	la	the
4	stella	star
4	che	which
4	'l	the
4	sol	sun
4	vagheggia	wooes
4	or	now
4	da	at
4	coppa	back
4	or	now
4	da	at
4	ciglio	front
5	Io	I
5	non	not
5	m'	-
5	accorsi	was aware
5	del	of the
5	salire	ascent
5	in	to
5	ella	it
5	ma	but
5	d'	of
5	esservi	being it
5	entro	in
5	mi	me
5	fé	gave
5	assai	full
5	fede	assurance
5	la	-
5	donna	Lady
5	mia	my
5	ch'	whom
5	i'	I
5	vidi	saw
5	far	become
5	più	more
5	bella	beautiful
6	E	And
6	come	even as
6	in	in
6	fiamma	flame
6	favilla	spark
6	si	is
6	vede	seen
6	e	and
6	come	as
6	in	from
6	voce	voice
6	voce	voice
6	si	is
6	discerne	distinguished
6	quand'	when
6	una	one
6	è	is
6	ferma	steady
6	e	and
6	altra	other
6	va	goes
6	e	and
6	riede	returns
7	vid'	saw
7	io	I
7	in	in
7	essa	that
7	luce	light
7	altre	other
7	lucerne	lamps
7	muoversi	moving
7	in	in
7	giro	a circle
7	più	more
7	e	and
7	men	less
7	correnti	rapidly
7	al	in the
7	modo	measure
7	credo	I believe
7	di	of
7	lor	their
7	viste	vision
7	interne	inward
8	Di	From
8	fredda	cold
8	nube	cloud
8	non	never
8	disceser	descended
8	venti	winds
8	o	or
8	visibili	visible
8	o	or
8	no	not
8	tanto	-
8	festini	go swift
8	che	that
8	non	not
8	paressero	would seem
8	impediti	impeded
8	e	and
8	lenti	slow
9	a	to
9	chi	him who
9	avesse	had
9	quei	these
9	lumi	lights
9	divini	divine
9	veduti	seen
9	a	to
9	noi	us
9	venir	coming
9	lasciando	leaving
9	il	the
9	giro	circling
9	pria	first
9	cominciato	begun
9	in	among
9	li	the
9	alti	high
9	Serafini	Seraphim
10	e	And
10	dentro	within
10	a	-
10	quei	those
10	che	who
10	più	most
10	innanzi	in front
10	appariro	appeared
10	sonava	was sounding
10	Osanna	HOSANNA
10	sì	so
10	che	that
10	unque	never
10	poi	since
10	di	of
10	rïudir	hearing it again
10	non	-
