Group	Italian	English
1	Dal	From
1	centro	centre
1	al	to
1	cerchio	rim
1	e	and
1	sì	so
1	dal	from
1	cerchio	rim
1	al	to
1	centro	centre
1	movesi	moves
1	l'	the
1	acqua	water
1	in	in
1	un	a
1	ritondo	round
1	vaso	vessel
1	secondo	according
1	ch'	as
1	è	is
1	percosso	struck
1	fuori	without
1	o	or
1	dentro	within
2	ne	into
2	la	-
2	mia	my
2	mente	mind
2	fé	fell
2	sùbito	suddenly
2	caso	-
2	questo	This
2	ch'	which
2	io	I
2	dico	say
2	sì	-
2	come	when
2	si	-
2	tacque	became silent
2	la	-
2	glorïosa	glorious
2	vita	life
2	di	of
2	Tommaso	Thomas
3	per	because of
3	la	the
3	similitudine	similitude
3	che	which
3	nacque	was born
3	del	of
3	suo	his
3	parlare	speech
3	e	and
3	di	of
3	quel	that
3	di	of
3	Beatrice	Beatrice
3	a	-
3	cui	whom
3	sì	thus
3	cominciar	to begin
3	dopo	after
3	lui	him
3	piacque	it pleased
4	A	-
4	costui	This man
4	fa	has
4	mestieri	need
4	e	and
4	nol	he tells it not
4	vi	to you
4	dice	tells
4	né	neither
4	con	with
4	la	his
4	voce	voice
4	né	nor
4	pensando	thought
4	ancora	as yet
4	d'	of
4	un	-
4	altro	another
4	vero	truth
4	andare	going
4	a	to
4	la	the
4	radice	root
5	Diteli	Tell him
5	se	if
5	la	the
5	luce	light
5	onde	wherewith
5	s'	-
5	infiora	blossoms
5	vostra	your
5	sustanza	substance
5	rimarrà	will remain
5	con	with
5	voi	you
5	etternalmente	eternally
5	sì	even
5	com'	as
5	ell'	it
5	è	is
5	ora	now
6	e	and
6	se	if
6	rimane	it remain
6	dite	tell
6	come	how
6	poi	after
6	che	-
6	sarete	you shall be
6	visibili	visible
6	rifatti	again made
6	esser	be
6	porà	it will be possible
6	ch'	that
6	al	-
6	veder	sight
6	non	not
6	vi	your
6	nòi	hurt
7	Come	As, when
7	da	by
7	più	greater
7	letizia	pleasure
7	pinti	urged
7	e	and
7	tratti	drawn
7	a	with
7	la	-
7	fïata	one accord
7	quei	those
7	che	who
7	vanno	are dancing
7	a	in a
7	rota	ring
7	levan	lift
7	la	their
7	voce	voice
7	e	and
7	rallegrano	gladden
7	li	their
7	atti	motions
8	così	so
8	a	at
8	l'	that
8	orazion	petition
8	pronta	prompt
8	e	and
8	divota	devout
8	li	the
8	santi	holy
8	cerchi	circles
8	mostrar	showed
8	nova	new
8	gioia	joy
8	nel	in their
8	torneare	turning
8	e	and
8	ne	in
8	la	their
8	mira	marvellous
8	nota	melody
9	Qual	Whoso
9	si	-
9	lamenta	laments
9	perché	because
9	qui	here
9	si	man
9	moia	dies
9	per	in order to
9	viver	live
9	colà	there
9	sù	above
9	non	not
9	vide	has seen
9	quive	here
9	lo	the
9	refrigerio	refreshment
9	de	of
9	l'	the
9	etterna	eternal
9	ploia	rain
10	Quell'	That
10	uno	One
10	e	and
10	due	Two
10	e	and
10	tre	Three
10	che	which
10	sempre	ever
10	vive	lives
10	e	and
10	regna	reigns
10	sempre	ever
10	in	in
10	tre	Three
10	e	and
10	'n	in
10	due	Two
10	e	and
10	'n	in
10	uno	One
10	non	-
10	circunscritto	uncircumscribed
10	e	and
10	tutto	everything
10	circunscrive	circumscribing
11	tre	thrice
11	volte	-
11	era	was
11	cantato	sung
11	da	by
11	ciascuno	each
11	di	of
11	quelli	those
11	spirti	spirits
11	con	with
11	tal	such
11	melodia	melody
11	ch'	that
11	ad	for
11	ogne	every
11	merto	merit
11	saria	would be
11	giusto	just
11	muno	reward
12	E	And
12	io	I
12	udi'	heard
12	ne	in
12	la	the
12	luce	light
12	più	divinest
12	dia	-
12	del	of the
12	minor	small
12	cerchio	circle
12	una	a
12	voce	voice
12	modesta	modest
12	forse	perhaps
12	qual	such as
12	fu	was
12	da	that of
12	l'	the
12	angelo	Angel
12	a	to
12	Maria	Mary
13	risponder	-
13	Quanto	As
13	fia	shall be
13	lunga	long
13	la	the
13	festa	festival
13	di	of
13	paradiso	Paradise
13	tanto	so long
13	il	-
13	nostro	our
13	amore	love
13	si	-
13	raggerà	will radiate
13	dintorno	around us
13	cotal	such a
13	vesta	garment
14	La	-
14	sua	Its
14	chiarezza	brightness
14	séguita	follows
14	l'	our
14	ardore	ardor
14	l'	the
14	ardor	ardor
14	la	our
14	visïone	vision
14	e	and
14	quella	that
14	è	is
14	tanta	great
14	quant'	in proportion as
14	ha	it receives
14	di	of
14	grazia	grace
14	sovra	above
14	suo	its own
14	valore	worth
15	Come	When
15	la	the
15	carne	flesh
15	glorïosa	glorious
15	e	and
15	santa	sanctified
15	fia	shall be
15	rivestita	put on again
15	la	-
15	nostra	our
15	persona	persons
15	più	more
15	grata	pleasing
15	fia	will be
15	per	through
15	esser	being
15	tutta	all
15	quanta	complete
16	per	wherefore
16	che	-
16	s'	-
16	accrescerà	will be increased
16	ciò	whatever
16	che	-
16	ne	us
16	dona	gives
16	di	of
16	gratüito	gratuitous
16	lume	light
16	il	the
16	sommo	Supreme
16	bene	Good
16	lume	light
16	ch'	which
16	a	to
16	lui	him
16	veder	see
16	ne	us
16	condiziona	enables
17	onde	so that
17	la	our
17	visïon	vision
17	crescer	increase
17	convene	needs must
17	crescer	increase
17	l'	our
17	ardor	ardor
17	che	which
17	di	by
17	quella	that
17	s'	is
17	accende	kindled
17	crescer	increase
17	lo	our
17	raggio	radiance
17	che	which
17	da	from
17	esso	this
17	vene	comes
18	Ma	But
18	sì	even
18	come	as
18	carbon	coal
18	che	which
18	fiamma	flame
18	rende	gives forth
18	e	and
18	per	by
18	vivo	vivid
18	candor	glow
18	quella	it
18	soverchia	surpasses
18	sì	so
18	che	that
18	la	-
18	sua	its own
18	parvenza	aspect
18	si	-
18	difende	defends
19	così	thus
19	questo	this
19	folgór	effulgence
19	che	which
19	già	already
19	ne	us
19	cerchia	encircles
19	fia	will be
19	vinto	vanquished
19	in	in
19	apparenza	appearance
19	da	by
19	la	the
19	carne	flesh
19	che	which
19	tutto	all
19	dì	this while
19	la	the
19	terra	earth
19	ricoperchia	covers
20	né	Nor
20	potrà	will be able to
20	tanta	so great
