Group	Italian	English
1	Affetto	Fixed in affection
1	al	upon
1	suo	his
1	piacer	Delight
1	quel	that
1	contemplante	contemplator
1	libero	freely
1	officio	office
1	di	of
1	dottore	teacher
1	assunse	assumed
1	e	and
1	cominciò	began
1	queste	these
1	parole	words
1	sante	holy
2	La	The
2	piaga	wound
2	che	which
2	Maria	Mary
2	richiuse	closed up
2	e	and
2	unse	anointed
2	quella	she
2	ch'	who
2	è	is
2	tanto	so
2	bella	beautiful
2	da'	at
2	suoi	her
2	piedi	feet
2	è	is
2	colei	she
2	che	who
2	l'	it
2	aperse	opened
2	e	and
2	che	who
2	la	it
2	punse	pierced
3	Ne	in
3	l'	the
3	ordine	order
3	che	which
3	fanno	make
3	i	the
3	terzi	third
3	sedi	seats
3	siede	sits
3	Rachel	Rachel
3	di	-
3	sotto	Beneath
3	da	-
3	costei	her
3	con	with
3	Bëatrice	Beatrice
3	sì	-
3	come	as
3	tu	thou
3	vedi	seest
4	Sarra	Sara
4	e	and
4	Rebecca	Rebecca
4	Iudìt	Judith
4	e	and
4	colei	she
4	che	who
4	fu	was
4	bisava	great-grandmother
4	al	of the
4	cantor	singer
4	che	who
4	per	through
4	doglia	sorrow
4	del	for his
4	fallo	sin
4	disse	said
4	Miserere	Miserere
4	mei	mei
5	puoi	mayest
5	tu	thou
5	veder	see
5	così	thus
5	di	from
5	soglia	step
5	in	to
5	soglia	step
5	giù	downward
5	digradar	in gradation
5	com'	as
5	io	I
5	ch'	-
5	a	with
5	proprio	each
5	nome	name
5	vo	go
5	per	through
5	la	the
5	rosa	rose
5	giù	downward
5	di	from
5	foglia	leaf
5	in	to
5	foglia	leaf
6	E	And
6	dal	from
6	settimo	seventh
6	grado	row
6	in	-
6	giù	downwards
6	sì	even
6	come	as
6	infino	down
6	ad	to
6	esso	it
6	succedono	follow in succession
6	Ebree	Hebrew women
6	dirimendo	dividing
6	del	of the
6	fior	flower
6	tutte	all
6	le	the
6	chiome	tresses
7	perché	because
7	secondo	according to
7	lo	the
7	sguardo	look
7	che	which
7	fée	turned
7	la	-
7	fede	faith
7	in	on
7	Cristo	Christ
7	queste	these
7	sono	are
7	il	the
7	muro	wall
7	a	by
7	che	which
7	si	are
7	parton	separated
7	le	the
7	sacre	sacred
7	scalee	stairways
8	Da	On
8	questa	this
8	parte	side
8	onde	where
8	'l	the
8	fiore	flower
8	è	is
8	maturo	mature
8	di	with
8	tutte	all
8	le	-
8	sue	its
8	foglie	leaves
8	sono	are
8	assisi	seated
8	quei	those
8	che	who
8	credettero	believed
8	in	in
8	Cristo	Christ
8	venturo	about to come
9	da	On
9	l'	the
9	altra	other
9	parte	side
9	onde	where
9	sono	are
9	intercisi	broken
9	di	by
9	vòti	empty spaces
9	i	the
9	semicirculi	semicircles
9	si	-
9	stanno	are
9	quei	those
9	ch'	who
9	a	on
9	Cristo	Christ
9	venuto	already come
9	ebber	turned
9	li	their
9	visi	faces
10	E	And
10	come	as
10	quinci	on this side
10	il	the
10	glorïoso	glorious
10	scanno	seat
10	de	of
10	la	the
10	donna	Lady
10	del	of the
10	cielo	Heaven
10	e	and
10	li	the
10	altri	other
10	scanni	seats
10	di	-
10	sotto	below
10	lui	it
10	cotanta	so great
10	cerna	division
10	fanno	make
11	così	thus
11	di	-
11	contra	opposite
11	quel	that
11	del	of the
11	gran	great
11	Giovanni	John
11	che	who
11	sempre	ever
11	santo	holy
11	'l	the
11	diserto	desert
11	e	and
11	'l	the
11	martiro	martyrdom
11	sofferse	endured
11	e	and
11	poi	then
11	l'	the
11	inferno	Hell
11	da	for
11	due	two
11	anni	years
12	e	and
12	sotto	beneath
12	lui	him
12	così	thus
12	cerner	to divide
12	sortiro	are allotted
12	Francesco	Francis
12	Benedetto	Benedict
12	e	and
12	Augustino	Augustine
12	e	and
12	altri	others
12	fin	far
12	qua	here
12	giù	down
12	di	from
12	giro	circle
12	in	to
12	giro	circle
13	Or	Now
13	mira	behold
13	l'	-
13	alto	high
13	proveder	foresight
13	divino	divine
13	ché	for
13	l'	-
13	uno	one
13	e	and
13	l'	-
13	altro	other
13	aspetto	aspect
13	de	of
13	la	the
13	fede	faith
13	igualmente	equally
13	empierà	will fill
