Group	Italian	English
1	Al	To the
1	Padre	Father
1	al	to the
1	Figlio	Son
1	a	to
1	lo	the
1	Spirito	Holy Spirit
1	Santo	-
1	cominciò	began
1	gloria	be glory
1	tutto	all
1	'l	-
1	paradiso	Paradise
1	sì	so
1	che	that
1	m'	me
1	inebrïava	was inebriating
1	il	the
1	dolce	sweet
1	canto	song
2	Ciò	That
2	ch'	which
2	io	I
2	vedeva	was seeing
2	mi	to me
2	sembiava	seemed
2	un	a
2	riso	smile
2	de	of
2	l'	the
2	universo	Universe
2	per	for
2	che	-
2	mia	my
2	ebbrezza	inebriation
2	intrava	was entering
2	per	through
2	l'	the
2	udire	hearing
2	e	and
2	per	through
2	lo	the
2	viso	sight
3	Oh	O
3	gioia	joy
3	oh	O
3	ineffabile	ineffable
3	allegrezza	gladness
3	oh	O
3	vita	life
3	intègra	entire
3	d'	of
3	amore	love
3	e	and
3	di	of
3	pace	peace
3	oh	O
3	sanza	without
3	brama	longing
3	sicura	secure
3	ricchezza	riches
4	Dinanzi	Before
4	a	-
4	li	the
4	occhi	eyes
4	miei	my
4	le	the
4	quattro	four
4	face	torches
4	stavano	were standing
4	accese	enkindled
4	e	and
4	quella	that
4	che	which
4	pria	first
4	venne	had come
4	incominciò	began
4	a	to
4	farsi	make itself
4	più	more
4	vivace	vivid
5	e	and
5	tal	such
5	ne	in
5	la	-
5	sembianza	semblance
5	sua	its
5	divenne	be came
5	qual	as
5	diverrebbe	would become
5	Iove	Jove
5	s'	if
5	elli	be
5	e	and
5	Marte	Mars
5	fossero	were
5	augelli	birds
5	e	and
5	cambiassersi	should interchange
5	penne	feathers
6	La	The
6	provedenza	Providence
6	che	which
6	quivi	here
6	comparte	apportions
6	vice	turn
6	e	and
6	officio	office
6	nel	on the
6	beato	blessed
6	coro	choir
6	silenzio	silence
6	posto	imposed
6	avea	had
6	da	on
6	ogne	every
6	parte	side
7	quand'	when
7	ïo	I
7	udi'	heard
7	Se	If
7	io	I
7	mi	-
7	trascoloro	change color
7	non	not
7	ti	-
7	maravigliar	marvel
7	ché	for
7	dicend'	while
7	io	I
7	vedrai	thou shalt see
7	trascolorar	change color
7	tutti	all
7	costoro	these
8	Quelli	He
8	ch'	who
8	usurpa	usurps
8	in	on
8	terra	earth
8	il	-
8	luogo	place
8	mio	my
8	il	-
8	luogo	place
8	mio	my
8	il	-
8	luogo	place
8	mio	my
8	che	which
8	vaca	is vacant
8	ne	in
8	la	the
8	presenza	presence
8	del	of the
8	Figliuol	Son
8	di	-
8	Dio	God
9	fatt'	made
9	ha	has
9	del	of
9	cimitero	burial-place
9	mio	my
9	cloaca	sewer
9	del	of
9	sangue	blood
9	e	and
9	de	of
9	la	-
9	puzza	stench
9	onde	wherewith
9	'l	the
9	perverso	Perverse One
9	che	who
9	cadde	fell
9	di	from
9	qua	here
9	sù	above
9	là	there
9	giù	below
9	si	is
9	placa	placated
10	Di	With
10	quel	that
10	color	color
10	che	which
10	per	by reason of
10	lo	the
10	sole	sun
10	avverso	opposite
10	nube	cloud
10	dipigne	paints
10	da	at
10	sera	evening
10	e	and
10	da	at
10	mane	morning
10	vid'	saw
10	ïo	I
10	allora	then
10	tutto	whole
10	'l	the
10	ciel	Heaven
10	cosperso	overspread
11	E	And
11	come	like
11	donna	lady
11	onesta	modest
11	che	who
11	permane	abides
11	di	of
11	sé	herself
11	sicura	sure
11	e	and
11	per	at
11	l'	the
11	altrui	another
11	fallanza	fault
11	pur	only
11	ascoltando	in bearing of it
11	timida	timid
11	si	-
11	fane	becomes
12	così	even thus
12	Beatrice	Beatrice
12	trasmutò	did change
12	sembianza	countenance
12	e	and
12	tale	such
12	eclissi	eclipse
12	credo	I believe
12	che	-
12	'n	in
12	ciel	heaven
12	fue	there was
12	quando	when
12	patì	suffered
12	la	the
12	supprema	Supreme
12	possanza	Power
13	Poi	Then
13	procedetter	proceeded
13	le	-
13	parole	words
13	sue	his
13	con	in
13	voce	voice
13	tanto	so
13	da	from
