Group	Italian	English
1	O	O
1	poca	small
1	nostra	our
1	nobiltà	nobleness
1	di	of
1	sangue	blood
1	se	If
1	glorïar	glory
1	di	in
1	te	thee
1	la	-
1	gente	folk
1	fai	makest
1	qua	down
1	giù	here
1	dove	where
1	l'	the
1	affetto	affection
1	nostro	our
1	langue	languishes
2	mirabil	a marvel
2	cosa	it
2	non	never
2	mi	me
2	sarà	will be
2	mai	more
2	ché	for
2	là	there
2	dove	where
2	appetito	appetite
2	non	not
2	si	is
2	torce	perverted
2	dico	I mean
2	nel	in
2	cielo	Heaven
2	io	I
2	me	myself
2	ne	in thee
2	gloriai	gloried
3	Ben	Truly
3	se'	art
3	tu	thou
3	manto	cloak
3	che	which
3	tosto	quickly
3	raccorce	shortens
3	sì	so
3	che	that
3	se	if
3	non	not
3	s'	it
3	appon	be pieced
3	di	by
3	dì	day
3	in	by
3	die	day
3	lo	-
3	tempo	Time
3	va	goeth
3	dintorno	round about
3	con	with
3	le	his
3	force	shears
4	Dal	With the
4	voi	YOU
4	che	which
4	prima	first
4	a	-
4	Roma	Rome
4	s'	-
4	offerie	tolerated
4	in	in
4	che	which
4	la	-
4	sua	her
4	famiglia	family
4	men	least
4	persevra	perseveres
4	ricominciaron	began again
4	le	-
4	parole	words
4	mie	my
5	onde	Whereat
5	Beatrice	Beatrice
5	ch'	who
5	era	was
5	un	a
5	poco	little
5	scevra	withdrawn
5	ridendo	smiling
5	parve	seemed
5	quella	her
5	che	who
5	tossio	coughed
5	al	at the
5	primo	first
5	fallo	fault
5	scritto	is written
5	di	of
5	Ginevra	Guenever
6	Io	I
6	cominciai	began
6	Voi	You
6	siete	are
6	il	the
6	padre	father
6	mio	my
6	voi	you
6	mi	me
6	date	give
6	a	to
6	parlar	speak
6	tutta	all
6	baldezza	confidence
6	voi	you
6	mi	me
6	levate	lift
6	sì	so
6	ch'	that
6	i'	I
6	son	am
6	più	more
6	ch'	than
6	io	I
7	Per	Through
7	tanti	so many
7	rivi	streams
7	s'	is
7	empie	filled
7	d'	with
7	allegrezza	gladness
7	la	-
7	mente	mind
7	mia	my
7	che	that
7	di	of
7	sé	itself
7	fa	makes
7	letizia	a joy
7	perché	in that
7	può	can
7	sostener	bear
7	che	this
7	non	not
7	si	-
7	spezza	burst
8	Ditemi	Tell me
8	dunque	then
8	cara	beloved
8	mia	of me
8	primizia	first source
8	quai	who
8	fuor	were
8	li	-
8	vostri	your
8	antichi	ancestors
8	e	and
8	quai	what
8	fuor	were
8	li	the
8	anni	years
8	che	that
8	si	were
8	segnaro	numbered
8	in	in
8	vostra	your
8	püerizia	boyhood
9	ditemi	Tell me
9	de	of
9	l'	the
9	ovil	sheepfold
9	di	of
9	San	St.
9	Giovanni	John
9	quanto	how large
9	era	was
9	allora	then
9	e	and
9	chi	who
9	eran	were
9	le	the
9	genti	people
9	tra	within
9	esso	it
9	degne	worthy
9	di	of
9	più	the
9	alti	highest
9	scanni	seats
10	Come	As
10	s'	-
10	avviva	quickens
10	a	at
10	lo	the
10	spirar	blowing
10	d'	of
10	i	the
10	venti	winds
10	carbone	coal
10	in	to
10	fiamma	flame
10	così	so
10	vid'	saw
10	io	I
10	quella	that
10	luce	light
10	risplendere	become resplendent
10	a'	at
10	miei	my
10	blandimenti	blandishments
11	e	and
11	come	as
11	a	to
11	li	-
11	occhi	eyes
11	miei	my
11	si	it
11	fé	became
11	più	more
11	bella	beautiful
11	così	so
11	con	with
11	voce	voice
11	più	more
11	dolce	dulcet
11	e	and
11	soave	soft
11	ma	but
11	non	not
11	con	with
11	questa	this
11	moderna	modern
11	favella	speech
12	dissemi	it said to me
12	Da	From
12	quel	that
12	dì	clay
12	che	on which
12	fu	was
12	detto	said
12	Ave	Ave
12	al	unto the
12	parto	birth
12	in	in
12	che	which
12	mia	my
12	madre	mother
12	ch'	who
12	è	is
12	or	now
12	santa	sainted
12	s'	was
12	allevïò	lightened
12	di	of
12	me	me
12	ond'	with whom
12	era	was
12	grave	burdened
13	al	on
13	suo	-
13	Leon	Lion's
13	cinquecento	-
13	cinquanta	-
13	e	-
13	trenta	-
13	fiate	-
13	venne	-
13	questo	-
13	foco	glow'd
13	a	-
13	rinfiammarsi	glow'd
13	sotto	on
13	la	-
13	sua	-
13	pianta	breast
14	Li	-
14	antichi	-
14	miei	-
14	e	-
14	io	-
14	nacqui	-
14	nel	-
14	loco	-
14	dove	-
14	si	-
14	truova	-
14	pria	-
14	l'	-
14	ultimo	-
14	sesto	-
14	da	-
14	quei	-
14	che	-
