Group	Italian	English
1	Benigna	benign
1	volontade	will
1	in	wherein
1	che	-
1	si	itself
1	liqua	manifests
1	sempre	always
1	l'	the
1	amor	love
1	che	which
1	drittamente	righteously
1	spira	inspires
1	come	as
1	cupidità	cupidity
1	fa	does
1	ne	in
1	la	the
1	iniqua	evil
2	silenzio	silence
2	puose	imposed
2	a	on
2	quella	that
2	dolce	sweet
2	lira	lyre
2	e	and
2	fece	-
2	quïetar	quieted
2	le	the
2	sante	holy
2	corde	strings
2	che	which
2	la	the
2	destra	right hand
2	del	of
2	cielo	heaven
2	allenta	slackens
2	e	and
2	tira	draws tight
3	Come	How
3	saranno	shall be
3	a'	unto
3	giusti	just
3	preghi	petitions
3	sorde	deaf
3	quelle	those
3	sustanze	substances
3	che	who
3	per	in order to
3	darmi	give me
3	voglia	wish
3	ch'	to
3	io	-
3	le	unto them
3	pregassi	pray
3	a	in
3	tacer	silence
3	fur	were
3	concorde	concordant
4	Bene	Well
4	è	is
4	che	that
4	sanza	endlessly
4	termine	-
4	si	-
4	doglia	should grieve
4	chi	who
4	per	for
4	amor	love
4	di	of
4	cosa	thing
4	che	which
4	non	not
4	duri	endures
4	etternalmente	eternally
4	quello	that
4	amor	love
4	si	him
4	spoglia	despoils
5	Quale	As
5	per	through
5	li	the
5	seren	evening skies
5	tranquilli	tranquil
5	e	and
5	puri	pure
5	discorre	shoots
5	ad	from
5	ora	time
5	ad	to
5	or	time
5	sùbito	sudden
5	foco	fire
5	movendo	moving
5	li	the
5	occhi	eyes
5	che	which
5	stavan	were
5	sicuri	at rest
6	e	and
6	pare	seems
6	stella	star
6	che	which
6	tramuti	changes
6	loco	place
6	se	except
6	non	-
6	che	that
6	da	from
6	la	the
6	parte	region
6	ond'	where
6	e'	it
6	s'	is
6	accende	kindled
6	nulla	nothing
6	sen	is
6	perde	lost
6	ed	and
6	esso	it
6	dura	lasts
6	poco	short while
7	tale	so
7	dal	from the
7	corno	arm
7	che	which
7	'n	on
7	destro	right
7	si	-
7	stende	extends
7	a	to
7	piè	foot
7	di	of
7	quella	that
7	croce	Cross
7	corse	ran
7	un	a
7	astro	star
7	de	of
7	la	the
7	costellazion	constellation
7	che	which
7	lì	there
7	resplende	is resplendent
8	né	Nor
8	si	-
8	partì	did depart
8	la	the
8	gemma	gem
8	dal	from
8	suo	its
8	nastro	ribbon
8	ma	but
8	per	through
8	la	the
8	lista	strip
8	radïal	radial
8	trascorse	ran along
8	che	and
8	parve	seemed
8	foco	fire
8	dietro	behind
8	ad	-
8	alabastro	alabaster
9	Sì	Thus
9	pïa	pious
9	l'	the
9	ombra	shade
9	d'	of
9	Anchise	Anchises
9	si	-
9	porse	did advance
9	se	if
9	fede	belief
9	merta	merits
9	nostra	our
9	maggior	greatest
9	musa	Muse
9	quando	when
9	in	in
9	Eliso	Elysium
9	del	his
9	figlio	son
9	s'	he
9	accorse	perceived
10	O	O
10	sanguis	sanguis
10	meus	meus
10	o	o
10	superinfusa	superinfusa
10	gratïa	gratia
10	Deï	Dei
10	sicut	sicut
10	tibi	tibi
10	cui	cui
10	bis	bis
10	unquam	unquam
10	celi	coeli
10	ianüa	janua
10	reclusa	reclusa
11	Così	Thus
11	quel	that
11	lume	light
11	ond'	whereat
11	io	I
11	m'	-
11	attesi	gave heed
11	a	to
11	lui	it
11	poscia	then
11	rivolsi	turned
11	a	to
11	la	-
11	mia	my
11	donna	Lady
11	il	my
11	viso	sight
11	e	and
11	quinci	on this side
11	e	and
11	quindi	on that side
11	stupefatto	wonderstruck
11	fui	was
12	ché	for
12	dentro	within
12	a	-
12	li	-
12	occhi	eyes
12	suoi	her
12	ardeva	was glowing
12	un	a
12	riso	smile
12	tal	such
12	ch'	that
12	io	I
12	pensai	thought
12	co'	with
12	miei	my own
12	toccar	touch
12	lo	the
12	fondo	depth
12	de	of
12	la	-
12	mia	my
12	gloria	grace
12	e	and
12	del	of
12	mio	my
12	paradiso	Paradise
13	Indi	Then
13	a	to
13	udire	hear
13	e	and
13	a	to
13	veder	see
13	giocondo	gladsome
13	giunse	joined
13	lo	the
13	spirto	spirit
13	al	to
13	suo	his
13	principio	beginning
13	cose	things
13	ch'	which
13	io	I
13	non	not
13	lo	-
13	'ntesi	understood
13	sì	so
13	parlò	spoke
13	profondo	profoundly
14	né	Nor
14	per	by
14	elezïon	choice
14	mi	me
14	si	himself
14	nascose	did hide
14	ma	but
14	per	by
14	necessità	necessity
14	ché	for
14	'l	-
14	suo	his
14	concetto	conception
14	al	the
14	segno	mark
14	d'	of
14	i	the
14	mortal	mortals
14	si	was
14	soprapuose	set above
15	E	And
15	quando	when
15	l'	the
15	arco	bow
15	de	of
15	l'	his
15	ardente	ardent
15	affetto	affection
15	fu	was
15	sì	so
15	sfogato	relaxed
15	che	that
15	'l	his
15	parlar	speech
15	discese	descended
15	inver'	towards
15	lo	the
15	segno	mark
15	del	of
15	nostro	our
15	intelletto	understanding
16	la	the
16	prima	first
16	cosa	thing
16	che	that
16	per	by
16	me	me
16	s'	-
16	intese	was understood
16	Benedetto	Blessed
16	sia	be
16	tu	Thou
16	fu	was
16	trino	Trinal
16	e	and
16	uno	One
16	che	who
16	nel	in
16	mio	my
16	seme	offspring
16	se'	art
16	tanto	so
16	cortese	courteous
17	E	And
17	seguì	he went on
17	Grato	Grateful
17	e	and
17	lontano	long
17	digiuno	hunger
17	tratto	derived
17	leggendo	reading
17	del	in the
17	magno	great
17	volume	vouime
17	du'	where
17	non	-
17	si	is
17	muta	changed
17	mai	never
17	bianco	white
17	né	or
17	bruno	dark
18	solvuto	relieved
18	hai	thou hast
18	figlio	my son
18	dentro	within
18	a	-
18	questo	this
18	lume	light
18	in	in
18	ch'	which
18	io	I
18	ti	thee
18	parlo	speak
18	mercè	thanks
18	di	to
18	colei	Her
18	ch'	who
18	a	for
18	l'	the
18	alto	lofty
18	volo	flight
18	ti	thee
18	vestì	clothed
18	le	with
18	piume	plumes
19	Tu	Thou
19	credi	believest
19	che	that
19	a	to
19	me	me
19	tuo	thy
19	pensier	thought
19	mei	flows
19	da	from
19	quel	that
19	ch'	which
19	è	is
19	primo	first
19	così	even
19	come	as
19	raia	ray out
19	da	from
19	l'	the
19	un	unit
19	se	if
19	si	that be
19	conosce	known
19	il	the
19	cinque	five
19	e	and
19	'l	the
19	sei	six
20	e	And
20	però	therefore
20	ch'	who
20	io	I
20	mi	-
20	sia	am
20	e	and
20	perch'	why
20	io	I
20	paia	appear
20	più	more
20	gaudïoso	joyous
20	a	to
20	te	thee
20	non	not
20	mi	me
20	domandi	askest
20	che	than
20	alcun	any
20	altro	other
20	in	in
20	questa	this
20	turba	crowd
20	gaia	glad
21	Tu	Thou
21	credi	believest
