Group	Italian	English
1	Se	If
1	mai	ever
1	continga	happen
1	che	that
1	'l	the
1	poema	poem
1	sacro	sacred
1	al	to
1	quale	which
1	ha	have
1	posto	set
1	mano	hand
1	e	both
1	cielo	heaven
1	e	and
1	terra	earth
1	sì	so
1	che	that
1	m'	me
1	ha	has
1	fatto	made
1	per	for
1	molti	many
1	anni	years
1	macro	lean
2	vinca	sbould overcome
2	la	the
2	crudeltà	cruelty
2	che	which
2	fuor	out
2	mi	me
2	serra	bars
2	del	of the
2	bello	fair
2	ovile	sheep-fold
2	ov'	where
2	io	I
2	dormi'	slept
2	agnello	a lamb
2	nimico	an enemy
2	ai	to the
2	lupi	wolves
2	che	that
2	li	it
2	danno	give
2	guerra	war
3	con	with
3	altra	other
3	voce	voice
3	omai	then
3	con	with
3	altro	other
3	vello	fleece
3	ritornerò	will I return
3	poeta	Poet
3	e	and
3	in	-
3	sul	on the
3	fonte	font
3	del	of
3	mio	my
3	battesmo	baptism
3	prenderò	will I take
3	'l	the
3	cappello	crown
4	però	because
4	che	-
4	ne	into
4	la	the
4	fede	faith
4	che	which
4	fa	makes
4	conte	known
4	l'	the
4	anime	souls
4	a	to
4	Dio	God
4	quivi	there
4	intra'	entered
4	io	I
4	e	and
4	poi	afterward
4	Pietro	Peter
4	per	for
4	lei	its sake
4	sì	thus
4	mi	my
4	girò	encircled
4	la	-
4	fronte	brow
5	Indi	Then
5	si	-
5	mosse	moved
5	un	a
5	lume	light
5	verso	toward
5	noi	us
5	di	from
5	quella	that
5	spera	sphere
5	ond'	whence
5	uscì	had issued
5	la	the
5	primizia	first-fruit
5	che	which
5	lasciò	left
5	Cristo	Christ
5	d'	of
5	i	-
5	vicari	vicars
5	suoi	His
6	e	And
6	la	-
6	mia	my
6	donna	Lady
6	piena	full
6	di	of
6	letizia	gladness
6	mi	me
6	disse	said
6	Mira	Look
6	mira	look
6	ecco	behold
6	il	the
6	barone	Baron
6	per	for
6	cui	whose
6	là	there
6	giù	below
6	si	is
6	vicita	visited
6	Galizia	Galicia
7	Sì	Even
7	come	as
7	quando	when
7	il	the
7	colombo	dove
7	si	-
7	pone	alights
7	presso	near
7	al	his
7	compagno	companion
7	l'	-
7	uno	one
7	a	to
7	l'	the
7	altro	other
7	pande	displays
7	girando	turning
7	e	and
7	mormorando	cooing
7	l'	its
7	affezione	affection
8	così	so
8	vid'	saw
8	ïo	I
8	l'	the
8	un	one
8	da	by
8	l'	the
8	altro	other
8	grande	great
8	principe	Prince
8	glorïoso	glorious
8	essere	-
8	accolto	greeted
8	laudando	praising
8	il	the
8	cibo	food
8	che	which
8	là	thereabove
8	sù	thereabove
8	li	them
8	prande	feasts
9	Ma	But
9	poi	after
9	che	-
9	'l	their
9	gratular	gratulation
9	si	-
9	fu	was
9	assolto	completed
9	tacito	silent
9	coram	coram
9	me	me
9	ciascun	each
9	s'	-
9	affisse	stopped
9	ignito	ignited
9	sì	so
9	che	that
9	vincëa	overcame
9	'l	-
9	mio	my
9	volto	sight
10	Ridendo	Smiling
10	allora	then
10	Bëatrice	Beatrice
10	disse	said
10	Inclita	Illustrious
10	vita	life
10	per	by
10	cui	whom
10	la	the
10	larghezza	largess
10	de	of
10	la	the
10	nostra	our
10	basilica	basilica
10	si	has been
10	scrisse	written
11	fa	do thou make
11	risonar	resound
11	la	-
11	spene	Hope
11	in	upon
11	questa	this
11	altezza	height
11	tu	thou
11	sai	knowest
11	che	that
11	tante	many
11	fiate	times
11	la	it
11	figuri	dost represent
11	quante	as
11	Iesù	Jesus
11	ai	to the
11	tre	three
11	fé	displayed
11	più	most
11	carezza	brightness
12	Leva	Lift up
12	la	thy
12	testa	head
12	e	and
12	fa	make
12	che	-
12	t'	thyself
12	assicuri	assured
12	che	for
12	ciò	that
12	che	which
12	vien	comes
12	qua	here
12	sù	up
12	del	from the
12	mortal	mortal
12	mondo	world
12	convien	needs must
12	ch'	-
12	ai	in
12	nostri	our
12	raggi	rays
12	si	be
12	maturi	ripened
13	Questo	This
13	conforto	comfort
13	del	from the
13	foco	fire
13	secondo	second
13	mi	me
13	venne	came
13	ond'	whereon
13	io	I
13	leväi	lifted up
13	li	my
13	occhi	eyes
13	a'	unto the
13	monti	mountains
13	che	which
13	li	them
13	'ncurvaron	bent down
13	pria	before
13	col	with
13	troppo	too great
13	pondo	weight
14	Poi	Since
14	che	-
14	per	through
14	grazia	grace
14	vuol	wills
14	che	that
14	tu	thou
14	t'	-
14	affronti	come face to face
14	lo	-
14	nostro	our
14	Imperadore	Emperor
14	anzi	before
14	la	thy
14	morte	death
14	ne	in
14	l'	the
14	aula	hall
14	più	most
14	secreta	secret
14	co'	with
14	suoi	his
14	conti	Counts
15	sì	so
15	che	that
15	veduto	having seen
15	il	the
15	ver	truth
15	di	of
15	questa	this
15	corte	Court
15	la	the
15	spene	Hope
15	che	which
15	là	there
15	giù	below
15	bene	rightly
15	innamora	enamours
15	in	in
15	te	thyself
15	e	and
15	in	in
15	altrui	others
15	di	with
15	ciò	there
15	conforte	mayest confirm
16	di'	say
16	quel	what
16	ch'	-
16	ell'	it
16	è	is
16	di'	say
16	come	how
16	se	-
16	ne	with it
16	'nfiora	flowering
16	la	-
16	mente	mind
16	tua	thy
16	e	and
16	dì	say
16	onde	whence
16	a	to
16	te	thee
16	venne	came
16	Così	thus
16	seguì	did proceed
16	'l	the
16	secondo	second
16	lume	light
16	ancora	further
17	E	And
17	quella	that
17	pïa	compassionate one
17	che	who
17	guidò	guided
17	le	the
17	penne	feathers
17	de	of
17	le	the
17	mie	my
17	ali	wings
17	a	to
17	così	such
17	alto	high
17	volo	flight
17	a	in
17	la	the
17	risposta	reply
17	così	thus
17	mi	me
17	prevenne	anticipated
18	La	The
18	Chiesa	Church
18	militante	militant
18	alcun	any
18	figliuolo	son
18	non	not
18	ha	has
18	con	with
18	più	more
18	speranza	hope
18	com'	as
18	è	is
18	scritto	written
18	nel	in the
18	Sol	Sun
18	che	which
18	raggia	irradiates
18	tutto	all
18	nostro	our
18	stuolo	band
19	però	therefore
19	li	him
19	è	is
19	conceduto	conceded
19	che	that
19	d'	from
19	Egitto	Egypt
19	vegna	be should come
19	in	to
19	Ierusalemme	Jerusalem
19	per	to
19	vedere	see
19	anzi	ere
19	che	-
19	'l	the
19	militar	warfare
19	li	him
19	sia	be
19	prescritto	at end
20	Li	The
20	altri	other
20	due	two
20	punti	points
20	che	which
20	non	not
20	per	for sake of
20	sapere	knowing
20	son	are
20	dimandati	asked
20	ma	but
20	perch'	that
20	ei	he
20	rapporti	may report
20	quanto	how greatly
20	questa	this
20	virtù	virtue
20	t'	thee
20	è	is
20	in	-
20	piacere	pleasing
21	a	to
21	lui	him
21	lasc'	leave
21	io	I
21	ché	for
21	non	not
21	li	they
21	saran	will be
21	forti	difficult
21	né	nor
21	di	of
21	iattanza	vainglory
21	ed	and
21	elli	him
21	a	to
21	ciò	this
21	risponda	let answer
21	e	and
21	la	the
21	grazia	grace
21	di	of
21	Dio	God
21	ciò	this
21	li	to him
21	comporti	may accord
22	Come	As
22	discente	disciple
22	ch'	who
22	a	-
22	dottor	teacher
22	seconda	follows
22	pronto	prompt
22	e	and
22	libente	willing
22	in	in
22	quel	that
22	ch'	wherein
22	elli	he
22	è	is
22	esperto	expert
22	perché	so that
22	la	-
22	sua	his
22	bontà	worth
22	si	be
22	disasconda	disclosed
23	Spene	Hope
23	diss'	said
23	io	I
23	è	is
23	uno	a
23	attender	expectation
23	certo	sure
23	de	of
23	la	-
23	gloria	glory
23	futura	future
23	il	-
23	qual	which
23	produce	produces
23	grazia	grace
23	divina	divine
23	e	and
23	precedente	preceding
23	merto	merit
24	Da	From
24	molte	many
24	stelle	stars
24	mi	me
24	vien	comes
24	questa	this
24	luce	light
24	ma	but
24	quei	be
24	la	it
24	distillò	instilled
24	nel	into
24	mio	my
24	cor	heart
24	pria	first
24	che	who
24	fu	was
