Group	Italian	English
1	Forse	perhaps
1	semilia	six thousand
1	miglia	miles
1	di	from
1	lontano	distant
1	ci	us
1	ferve	is glowing
1	l'	The
1	ora	hour
1	sesta	sixth
1	e	and
1	questo	this
1	mondo	world
1	china	inclines
1	già	now
1	l'	its
1	ombra	shadow
1	quasi	almost
1	al	to a
1	letto	bed
1	piano	level
2	quando	when
2	'l	the
2	mezzo	mid
2	del	-
2	cielo	heaven
2	a	above
2	noi	us
2	profondo	deep
2	comincia	begins
2	a	to
2	farsi	become
2	tal	such
2	ch'	that
2	alcuna	some one
2	stella	star
2	perde	loses
2	il	its
2	parere	show
2	infino	so far
2	a	as to
2	questo	this
2	fondo	depth
3	e	and
3	come	as
3	vien	comes
3	la	the
3	chiarissima	brightest
3	ancella	handmaid
3	del	of the
3	sol	sun
3	più	farther
3	oltre	on
3	così	so
3	'l	the
3	ciel	heaven
3	si	is
3	chiude	closed
3	di	from
3	vista	light
3	in	to
3	vista	light
3	infino	even
3	a	to
3	la	the
3	più	most
3	bella	beautiful
4	Non	Not
4	altrimenti	otherwise
4	il	the
4	trïunfo	Triumph
4	che	that
4	lude	plays
4	sempre	forever
4	dintorno	round
4	al	the
4	punto	Point
4	che	which
4	mi	me
4	vinse	vanquished
4	parendo	seeming
4	inchiuso	enclosed
4	da	by
4	quel	that
4	ch'	which
4	elli	it
4	'nchiude	encloses
5	a	little
5	poco	by
5	a	little
5	poco	by
5	al	to
5	mio	my
5	veder	sight
5	si	was
5	stinse	extinguished
5	per	wherefore
5	che	-
5	tornar	turn
5	con	with
5	li	my
5	occhi	eyes
5	a	to
5	Bëatrice	Beatrice
5	nulla	nothing
5	vedere	seeing
5	e	and
5	amor	love
5	mi	me
5	costrinse	constrained
6	Se	If
6	quanto	what
6	infino	so far
6	a	as
6	qui	here
6	di	of
6	lei	her
6	si	has been
6	dice	said
6	fosse	were
6	conchiuso	included
6	tutto	all
6	in	in
6	una	a single
6	loda	praise
6	poca	little
6	sarebbe	it would be
6	a	to
6	fornir	furnish out
6	questa	this
6	vice	turn
7	La	The
7	bellezza	beauty
7	ch'	which
7	io	I
7	vidi	saw
7	si	-
7	trasmoda	transcends measure
7	non	not
7	pur	only
7	di	-
7	là	-
7	da	by
7	noi	us
7	ma	but
7	certo	truly
7	io	I
7	credo	believe
7	che	that
7	solo	alone
7	il	-
7	suo	its
7	fattor	Maker
7	tutta	all
7	la	it
7	goda	can enjoy
8	Da	By
8	questo	this
8	passo	pass
8	vinto	vanquished
8	mi	myself
8	concedo	concede
8	più	more
8	che	than
8	già	-
8	mai	ever
8	da	by
8	punto	crisis
8	di	of
8	suo	his
8	tema	theme
8	soprato	overcome
8	fosse	was
8	comico	comic
8	o	or
8	tragedo	tragic poet
9	ché	For
9	come	as
9	sole	sun
9	in	to
9	viso	sight
9	che	which
9	più	most
9	trema	trembles
9	così	even so
9	lo	-
9	rimembrar	remembrance
9	del	of the
9	dolce	sweet
9	riso	smile
9	la	-
9	mente	mind
9	mia	my
9	da	of
9	me	its
9	medesmo	very self
9	scema	deprives
10	Dal	From the
10	primo	first
10	giorno	day
10	ch'	that
10	i'	I
10	vidi	saw
10	il	-
10	suo	her
10	viso	face
10	in	in
10	questa	this
10	vita	life
10	infino	even
10	a	to
10	questa	this
10	vista	look
10	non	not
10	m'	for me
10	è	has been
10	il	-
10	seguire	following
10	al	with
10	mio	my
10	cantar	song
10	preciso	interrupted
11	ma	but
11	or	now
11	convien	needs must
11	che	-
11	mio	my
11	seguir	pursuit
11	desista	desist
11	più	further
11	dietro	following
11	a	from
11	sua	her
11	bellezza	beauty
11	poetando	in my verse
11	come	as
11	a	at
11	l'	-
11	ultimo	utmost
11	suo	his
11	ciascuno	every
11	artista	artist
12	Cotal	Such
12	qual	as
12	io	I
12	lascio	leave
12	a	to
12	maggior	greater
12	bando	heralding
12	che	than
12	quel	that
12	de	of
12	la	the
12	mia	my
12	tuba	trumpet
12	che	which
12	deduce	is bringing
12	l'	-
12	ardüa	arduous
12	sua	its
12	matera	theme
12	terminando	to a close
13	con	with
13	atto	act
13	e	and
13	voce	voice
13	di	of
13	spedito	trusty
13	duce	leader
13	ricominciò	she began again
13	Noi	We
13	siamo	have
13	usciti	issued forth
13	fore	from
13	del	the
13	maggior	greatest
13	corpo	body
13	al	to the
13	ciel	Heaven
13	ch'	which
13	è	is
13	pura	pure
13	luce	light
14	luce	light
14	intellettüal	intellectual
14	piena	full
14	d'	of
14	amore	love
14	amor	love
14	di	of
14	vero	true
14	ben	good
14	pien	full
14	di	of
14	letizia	joy
14	letizia	joy
14	che	which
14	trascende	transcends
14	ogne	every
14	dolzore	sweetness
15	Qui	Here
15	vederai	shalt see
15	l'	-
15	una	one
15	e	and
15	l'	the
15	altra	other
15	milizia	host
15	di	of
15	paradiso	Paradise
15	e	and
15	l'	the
15	una	one
15	in	in
15	quelli	those
15	aspetti	aspects
15	che	which
15	tu	thou
15	vedrai	shalt see
15	a	at
15	l'	the
15	ultima	Last
15	giustizia	Judgment
16	Come	As
16	sùbito	sudden
16	lampo	flash
16	che	which
16	discetti	scatters
16	li	the
16	spiriti	spirits
16	visivi	of the sight
16	sì	so
16	che	that
16	priva	deprives
16	da	of
16	l'	the
16	atto	action
16	l'	the
16	occhio	eye
16	di	of
16	più	strongest
16	forti	strongest
16	obietti	objects
17	così	thus
17	mi	me
17	circunfulse	shone round about
17	luce	light
17	viva	vivid
17	e	and
17	lasciommi	left me
17	fasciato	swathed
17	di	with
17	tal	such a
17	velo	veil
17	del	of
17	suo	its own
17	fulgor	effulgence
17	che	that
17	nulla	nothing
17	m'	to me
17	appariva	was visible
18	Sempre	always
18	l'	The
18	amor	Love
18	che	which
18	queta	quieteth
18	questo	this
18	cielo	Heaven
18	accoglie	welcomes
18	in	to
18	sé	itself
18	con	with
18	sì	such
18	fatta	a
18	salute	salutation
18	per	in order to
18	far	make
18	disposto	ready
18	a	for
18	sua	its
18	fiamma	flame
18	il	the
18	candelo	candle
19	Non	No
19	fur	had
19	più	sooner
19	tosto	sooner
19	dentro	within
19	a	-
19	me	me
19	venute	come
19	queste	these
19	parole	words
19	brievi	brief
19	ch'	than
19	io	I
19	compresi	comprehended
19	me	-
19	sormontar	surmounting
19	di	-
19	sopr'	above
19	a	-
19	mia	my own
19	virtute	power
20	e	and
20	di	with
