Group	Italian	English
1	Come	As
1	l'	the
1	augello	bird
1	intra	among
1	l'	the
1	amate	beloved
1	fronde	leaves
1	posato	reposing
1	al	on the
1	nido	nest
1	de'	of
1	suoi	her
1	dolci	sweet
1	nati	brood
1	la	the
1	notte	night
1	che	which
1	le	-
1	cose	things
1	ci	us
1	nasconde	hides
2	che	who
2	per	in order to
2	veder	see
2	li	their
2	aspetti	looks
2	disïati	longed-for
2	e	and
2	per	to
2	trovar	find
2	lo	the
2	cibo	food
2	onde	wherewith
2	li	them
2	pasca	she may feed
2	in	in
2	che	which
2	gravi	heavy
2	labor	toils
2	li	to her
2	sono	are
2	aggrati	pleasing
3	previene	anticipates
3	il	the
3	tempo	time
3	in	-
3	su	upon
3	aperta	open
3	frasca	twig
3	e	and
3	con	with
3	ardente	ardent
3	affetto	affection
3	il	the
3	sole	sun
3	aspetta	awaits
3	fiso	fixedly
3	guardando	looking
3	pur	till
3	che	-
3	l'	the
3	alba	dawn
3	nasca	may break
4	così	thus
4	la	-
4	donna	Lady
4	mïa	my
4	stava	was standing
4	eretta	erect
4	e	and
4	attenta	attentive
4	rivolta	turned
4	inver'	toward
4	la	the
4	plaga	region
4	sotto	beneath
4	la	-
4	quale	which
4	il	the
4	sol	sun
4	mostra	shows
4	men	least
4	fretta	haste
5	sì	so
5	che	that
5	veggendola	seeing her
5	io	I
5	sospesa	rapt
5	e	and
5	vaga	eager
5	fecimi	became
5	qual	such
5	è	as
5	quei	he
5	che	who
5	disïando	in desire
5	altro	something
5	vorria	should wish
5	e	and
5	sperando	in hope
5	s'	is
5	appaga	satisfied
6	Ma	But
6	poco	short
6	fu	was
6	tra	between
6	uno	one
6	e	and
6	altro	other
6	quando	WHEN
6	del	that of
6	mio	my
6	attender	awaiting
6	dico	I mean
6	e	and
6	del	of
6	vedere	seeing
6	lo	the
6	ciel	heavens
6	venir	become
6	più	brighter
6	e	and
6	più	brighter
6	rischiarando	-
7	e	And
7	Bëatrice	Beatrice
7	disse	said
7	Ecco	Behold
7	le	the
7	schiere	hosts
7	del	of the
7	trïunfo	triumph
7	di	of
7	Cristo	Christ
7	e	and
7	tutto	all
7	'l	the
7	frutto	fruit
7	ricolto	harvested
7	del	by the
7	girar	revolution
7	di	of
7	queste	these
7	spere	spheres
8	Pariemi	It seemed to me
8	che	-
8	'l	-
8	suo	her
8	viso	face
8	ardesse	was aflame
8	tutto	all
8	e	and
8	li	her
8	occhi	eyes
8	avea	were
8	di	of
8	letizia	joy
8	sì	so
8	pieni	full
8	che	that
8	passarmen	pass it over
8	convien	I must needs
8	sanza	without
8	costrutto	description
9	Quale	As
9	ne'	in the
9	plenilunïi	full moon
9	sereni	clear skies
9	Trivïa	Trivia
9	ride	smiles
9	tra	among
9	le	-
9	ninfe	nymphs
9	etterne	eternal
9	che	who
9	dipingon	paint
9	lo	the
9	ciel	heaven
9	per	through
9	tutti	all
9	i	its
9	seni	depths
10	vid'	saw
10	i'	I
10	sopra	above
10	migliaia	myriads
10	di	of
10	lucerne	lights
10	un	a
10	sol	Sun
10	che	that
10	tutte	each
10	quante	and all
10	l'	them
10	accendea	was enkindling
10	come	as
10	fa	kindles
10	'l	-
10	nostro	ours
10	le	the
10	viste	shows
10	superne	supernal
11	e	and
11	per	through
11	la	its
11	viva	living
11	luce	light
11	trasparea	shone
11	la	the
11	lucente	lucent
11	sustanza	Substance
11	tanto	so
11	chiara	bright
11	nel	upon
11	viso	face
11	mio	my
11	che	that
11	non	not
11	la	it
11	sostenea	sustained
12	Oh	O
12	Bëatrice	Beatrice
12	dolce	sweet
12	guida	guide
12	e	and
12	cara	dear
13	Ella	She
13	mi	to me
13	disse	said
13	Quel	That
13	che	which
13	ti	thee
13	sobranza	overcomes
13	è	is
13	virtù	a power
13	da	from
13	cui	which
13	nulla	naught
