Group	Italian	English
1	Imagini	Let him imagine
1	chi	who
1	bene	well
1	intender	understand
1	cupe	desires
1	quel	that
1	ch'	which
1	i'	I
1	or	now
1	vidi	saw
1	e	and
1	ritegna	let him retain
1	l'	the
1	image	image
1	mentre	while
1	ch'	-
1	io	I
1	dico	am speaking
1	come	like
1	ferma	firm
1	rupe	rock
2	quindici	fifteen
2	stelle	stars
2	che	which
2	'n	in
2	diverse	different
2	plage	regions
2	lo	the
2	ciel	heaven
2	avvivan	vivify
2	di	with
2	tanto	so
2	sereno	brightness
2	che	that
2	soperchia	overcomes
2	de	of
2	l'	the
2	aere	air
2	ogne	all
2	compage	thickness
3	imagini	let him imagine
3	quel	that
3	carro	Wain
3	a	for
3	cu'	which
3	il	the
3	seno	bosom
3	basta	suffices
3	del	of
3	nostro	our
3	cielo	heaven
3	e	both
3	notte	night
3	e	and
3	giorno	day
3	sì	so
3	ch'	that
3	al	in the
3	volger	turning
3	del	of
3	temo	pole
3	non	not
3	vien	disappears
3	meno	-
4	imagini	let him imagine
4	la	the
4	bocca	mouth
4	di	of
4	quel	that
4	corno	horn
4	che	which
4	si	-
4	comincia	begins
4	in	at
4	punta	point
4	de	of
4	lo	the
4	stelo	axle
4	a	on
4	cui	which
4	la	the
4	prima	primal
4	rota	wheel
4	va	goes
4	dintorno	round
5	aver	to have
5	fatto	made
5	di	of
5	sé	themselves
5	due	two
5	segni	signs
5	in	in
5	cielo	the heavens
5	qual	like that which
5	fece	made
5	la	the
5	figliuola	daughter
5	di	of
5	Minoi	Minos
5	allora	when
5	che	-
5	sentì	felt
5	di	of
5	morte	death
5	il	the
5	gelo	frost
6	e	and
6	l'	-
6	un	one
6	ne	within
6	l'	the
6	altro	other
6	aver	to have
6	li	-
6	raggi	rays
6	suoi	its
6	e	and
6	amendue	both
6	girarsi	to revolve
6	per	in such
6	maniera	manner
6	che	that
6	l'	-
6	uno	one
6	andasse	should go
6	al	-
6	primo	first
6	e	and
6	l'	the
6	altro	other
6	al	-
6	poi	after
7	e	and
7	avrà	he will have
7	quasi	as it were
7	l'	the
7	ombra	shadow
7	de	of
7	la	the
7	vera	true
7	costellazione	constellation
7	e	and
7	de	of
7	la	the
7	doppia	double
7	danza	dance
7	che	which
7	circulava	was circling
7	il	the
7	punto	point
7	dov'	where
7	io	I
7	era	was
8	poi	because
8	ch'	-
8	è	is
8	tanto	as much
8	di	beyond
8	là	beyond
8	da	-
8	nostra	our
8	usanza	wont
8	quanto	as
8	di	-
8	là	swifter
8	dal	than
8	mover	movement
8	de	of
8	la	the
8	Chiana	Chiana
8	si	-
8	move	motion of
8	il	the
8	ciel	heaven
8	che	which
8	tutti	all
8	li	the
8	altri	rest
8	avanza	outspeeds
9	Lì	There
9	si	was
9	cantò	sung
9	non	riot
9	Bacco	Bacchus
9	non	not
9	Peana	Paean
9	ma	but
9	tre	three
9	persone	Persons
9	in	in
9	divina	divine
9	natura	nature
9	e	and
9	in	in
9	una	one
9	persona	Person
9	essa	it
9	e	and
9	l'	the
9	umana	human
10	Compié	completed
10	'l	The
10	cantare	singing
10	e	and
10	'l	the
10	volger	revolving
10	sua	its
10	misura	measure
10	e	and
10	attesersi	gave attention
10	a	to
10	noi	us
10	quei	those
10	santi	holy
10	lumi	lights
10	felicitando	making happy
10	sé	themselves
10	di	from
10	cura	care
10	in	to
10	cura	care
11	Ruppe	broke
11	il	the
11	silenzio	silence
11	ne'	among
11	concordi	concordant
11	numi	deities
11	poscia	Then
11	la	the
11	luce	light
11	in	in
11	che	which
11	mirabil	marvellous
11	vita	life
11	del	of the
11	poverel	poor man
11	di	of
11	Dio	God
11	narrata	narrated
11	fumi	had been narrated to me
12	e	-
12	disse	-
12	Quando	Since
12	l'	-
12	una	one
12	paglia	straw
12	è	is
12	trita	threshed
12	quando	since
12	la	-
12	sua	its
12	semenza	seed
12	è	is
12	già	now
12	riposta	garnered
12	a	to
12	batter	beat out
12	l'	the
12	altra	other
12	dolce	sweet
12	amor	love
12	m'	me
12	invita	invites
13	Tu	Thou
13	credi	believest
13	che	that
13	nel	in the
13	petto	breast
13	onde	wherefrom
13	la	the
13	costa	rib
13	si	was
13	trasse	drawn
13	per	to
13	formar	form
13	la	the
13	bella	beautiful
13	guancia	cheek
13	il	-
13	cui	whose
13	palato	taste
13	a	to
13	tutto	all
13	'l	the
13	mondo	world
13	costa	costs dear
14	e	and
14	in	in
14	quel	that
14	che	which
14	forato	pierced
14	da	by
14	la	the
14	lancia	lance
14	e	both
14	prima	before
14	e	and
14	poscia	after
14	tanto	such
14	sodisfece	made satisfaction
14	che	that
14	d'	of
14	ogne	all
14	colpa	sin
14	vince	overcomes
14	la	the
14	bilancia	balance
15	quantunque	whatever
15	a	to
15	la	-
15	natura	nature
15	umana	human
15	lece	is allowed
15	aver	to have
15	di	of
15	lume	light
15	tutto	all
15	fosse	was
15	infuso	infused
15	da	by
15	quel	that
15	valor	Power
15	che	which
15	l'	-
15	uno	one
15	e	and
15	l'	-
15	altro	other
15	fece	made
16	e	and
16	però	therefore
16	miri	wonderest
16	a	at
16	ciò	that
16	ch'	which
16	io	I
16	dissi	said
16	suso	above
16	quando	when
16	narrai	told
16	che	that
16	non	no
16	ebbe	had
16	'l	-
16	secondo	second
16	lo	the
16	ben	good
16	che	which
16	ne	in
16	la	the
16	quinta	fifth
16	luce	light
16	è	is
16	chiuso	inclosed
17	Or	Now
17	apri	open
17	li	thine
17	occhi	eyes
17	a	to
17	quel	that
17	ch'	which
17	io	I
17	ti	thee
17	rispondo	answer
17	e	and
17	vedräi	thou wilt see
17	il	-
17	tuo	thy
17	credere	belief
17	e	and
17	'l	-
17	mio	my
17	dire	speech
17	nel	in the
17	vero	truth
17	farsi	become
17	come	as
17	centro	centre
17	in	in
17	tondo	a circle
18	Ciò	That
18	che	which
18	non	not
18	more	dies
18	e	and
18	ciò	that
18	che	which
18	può	can
18	morire	die
18	non	naught
18	è	are
18	se	-
18	non	but
18	splendor	splendor
18	di	of
18	quella	that
18	idea	idea
18	che	which
18	partorisce	brings to birth
18	amando	in His love
18	il	-
18	nostro	our
18	Sire	Lord God
19	ché	for
19	quella	that
19	viva	living
19	luce	Light
19	che	which
19	sì	so
19	mea	proceeds
19	dal	from
19	suo	its
19	lucente	Lucent Source
19	che	that
19	non	not
19	si	is
19	disuna	disunited
19	da	from
19	lui	It
19	né	nor
19	da	from
19	l'	the
19	amor	Love
19	ch'	which
19	a	with
19	lor	them
19	s'	is
19	intrea	intrined
20	per	through
20	sua	Its own
20	bontate	bounty
20	il	-
20	suo	Its
20	raggiare	radiance
20	aduna	collects
20	quasi	as it were
20	specchiato	mirrored
20	in	in
20	nove	nine
20	sussistenze	subsistences
20	etternalmente	eternally
20	rimanendosi	remaining
20	una	one
21	Quindi	Thence
21	discende	descends
21	a	to
21	l'	the
21	ultime	ultimate
21	potenze	potentialities
21	giù	downward
21	d'	from
21	atto	act
21	in	to
21	atto	act
21	tanto	such
21	divenendo	becoming
21	che	that
21	più	finally
21	non	naught
21	fa	makes
21	che	save
21	brevi	brief
21	contingenze	contingencies
22	e	and
22	queste	these
22	contingenze	contingencies
22	essere	to be
22	intendo	I understand
22	le	the
22	cose	things
22	generate	generated
22	che	which
22	produce	produce
22	con	with
22	seme	seed
22	e	and
22	sanza	without
22	seme	-
22	il	the
22	ciel	heavens
22	movendo	in their motion
23	La	The
23	cera	wax
23	di	of
23	costoro	these
23	e	and
23	chi	that which
23	la	it
23	duce	moulds
23	non	not
23	sta	are
23	d'	of
23	un	one
23	modo	mode
23	e	and
23	però	therefore
23	sotto	under
23	'l	the
23	segno	stamp
23	idëale	ideal
23	poi	now
23	più	more
23	e	-
23	men	less
23	traluce	shines
24	Ond'	whence
24	elli	it
24	avvien	comes to pass
24	ch'	that
24	un	one
24	medesimo	same
24	legno	plant
24	secondo	in respect to
24	specie	species
24	meglio	better
24	e	or
24	peggio	worse
24	frutta	fruit
24	e	and
24	voi	ye
24	nascete	are born
24	con	with
24	diverso	diverse
24	ingegno	dispositions
25	Se	If
25	fosse	were
25	a	-
25	punto	exactly
25	la	the
25	cera	wax
25	dedutta	worked
25	e	and
25	fosse	were
25	il	the
25	cielo	heavens
25	in	in
25	sua	their
25	virtù	power
25	supprema	supreme
25	la	the
25	luce	light
25	del	of the
25	suggel	seal
25	parrebbe	would be apparent
25	tutta	whole
26	ma	But
26	la	-
26	natura	nature
26	la	it
26	dà	gives
26	sempre	always
26	scema	defective
26	similemente	like
26	operando	working
26	a	-
26	l'	the
26	artista	artist
26	ch'	who
26	a	-
26	l'	the
26	abito	practice
26	de	of
26	l'	his
26	arte	art
26	ha	has
26	man	a hand
26	che	that
26	trema	trembles
27	Però	Nevertheless
27	se	if
27	'l	the
27	caldo	fervent
27	amor	Love
27	la	the
27	chiara	clear
27	vista	Light
27	de	of
27	la	the
27	prima	primal
27	virtù	Power
27	dispone	disposes
27	e	and
27	segna	imprints
27	tutta	complete
27	la	-
27	perfezion	perfection
27	quivi	here
27	s'	is
27	acquista	acquired
28	Così	Thus
28	fu	was
28	fatta	made
28	già	of old
28	la	the
28	terra	earth
28	degna	worthy
28	di	of
28	tutta	complete
28	l'	the
28	animal	living being
28	perfezïone	perfection
28	così	thus
28	fu	was
28	fatta	made
28	la	the
28	Vergine	Virgin
28	pregna	impregnate
29	sì	so
29	ch'	that
29	io	I
29	commendo	commend
29	tua	thy
29	oppinïone	opinion
29	che	that
29	l'	-
29	umana	human
29	natura	nature
29	mai	never
29	non	-
29	fue	was
29	né	nor
29	fia	will be
29	qual	what
29	fu	was
29	in	in
29	quelle	those
29	due	two
29	persone	persons
30	Or	Now
30	s'	if
30	i'	I
30	non	not
30	procedesse	should proceed
30	avanti	further
30	piùe	-
30	Dunque	Then
30	come	how
30	costui	this man
30	fu	was
30	sanza	without
30	pare	peer
30	comincerebber	would begin
30	le	-
30	parole	words
30	tue	thy
31	Ma	But
31	perché	in order that
31	paia	may appear
31	ben	clearly
31	ciò	that
31	che	which
31	non	not
31	pare	apparent
31	pensa	consider
31	chi	who
31	era	was
31	e	and
31	la	the
31	cagion	occasion
31	che	which
31	'l	him
31	mosse	moved
31	quando	when
31	fu	was
31	detto	said
31	Chiedi	Ask
31	a	to
31	dimandare	request
32	Non	not
32	ho	have
32	parlato	spoken
32	sì	so
32	che	that
32	tu	thou
32	non	not
32	posse	canst
32	ben	clearly
32	veder	see
32	ch'	that
32	el	he
32	fu	was
32	re	a king
32	che	who
32	chiese	asked for
32	senno	wisdom
32	acciò	in order
32	che	that
32	re	a king
32	sufficïente	worthy
