Group	Italian	English
1	Vergine	Virgin
1	Madre	Mother
1	figlia	daughter
1	del	of
1	tuo	thine own
1	figlio	Son
1	umile	humble
1	e	and
1	alta	exalted
1	più	more
1	che	than any
1	creatura	creature
1	termine	term
1	fisso	fixed
1	d'	of the
1	etterno	eternal
1	consiglio	counsel
2	tu	thou
2	se'	art
2	colei	she
2	che	who
2	l'	-
2	umana	human
2	natura	nature
2	nobilitasti	didst ennoble
2	sì	so
2	che	that
2	'l	its
2	suo	own
2	fattore	Maker
2	non	not
2	disdegnò	disdained
2	di	to
2	farsi	become
2	sua	His own
2	fattura	making
3	Nel	Within
3	ventre	womb
3	tuo	thy
3	si	was
3	raccese	rekindled
3	l'	the
3	amore	Love
3	per	through
3	lo	-
3	cui	whose
3	caldo	warmth
3	ne	in
3	l'	the
3	etterna	eternal
3	pace	peace
3	così	thus
3	è	has
3	germinato	blossomed
3	questo	this
3	fiore	flower
4	Qui	Here
4	se'	thou art
4	a	to
4	noi	us
4	meridïana	noonday
4	face	torch
4	di	of
4	caritate	charity
4	e	and
4	giuso	below
4	intra	among
4	mortali	mortals
4	se'	thou art
4	di	of
4	speranza	hope
4	fontana	fount
4	vivace	living
5	Donna	Lady
5	se'	thou art
5	tanto	so
5	grande	great
5	e	and
5	tanto	so
5	vali	availest
5	che	that
5	qual	whoso
5	vuol	wishes
5	grazia	grace
5	e	and
5	a	to
5	te	thee
5	non	not
5	ricorre	has recourse
5	sua	his
5	disïanza	desire
5	vuol	wishes
5	volar	to fly
5	sanz'	without
5	ali	wings
6	La	-
6	tua	Thy
6	benignità	benignity
6	non	not
6	pur	only
6	soccorre	succors
6	a	him
6	chi	who
6	domanda	asks
6	ma	but
6	molte	-
6	fïate	oftentimes
6	liberamente	freely
6	al	the
6	dimandar	asking
6	precorre	foreruns
7	In	In
7	te	thee
7	misericordia	mercy
7	in	in
7	te	thee
7	pietate	pity
7	in	in
7	te	thee
7	magnificenza	magnificence
7	in	in
7	te	thee
7	s'	are
7	aduna	united
7	quantunque	whatever
7	in	in
7	creatura	any creature
7	è	is
7	di	of
7	bontate	goodness
8	Or	Now
8	questi	this man
8	che	who
8	da	from
8	l'	the
8	infima	lowest
8	lacuna	abyss
8	de	of
8	l'	the
8	universo	universe
8	infin	far even as
8	qui	here
8	ha	has
8	vedute	seen
8	le	the
8	vite	lives
8	spiritali	of spirits
8	ad	-
8	una	one
8	ad	by
8	una	one
9	supplica	supplicate
9	a	-
9	te	thee
9	per	through
9	grazia	grace
9	di	for
9	virtute	virtue
9	tanto	such
9	che	that
9	possa	he may be able
9	con	with
9	li	his
9	occhi	eyes
9	levarsi	to uplift himself
9	più	higher
9	alto	higher
9	verso	toward
9	l'	-
9	ultima	Ultimate
9	salute	Salvation
10	E	And
10	io	I
10	che	who
10	mai	never
10	per	for
10	mio	my own
10	veder	vision
10	non	-
10	arsi	burned
10	più	more
10	ch'	than
10	i'	I
10	fo	do
10	per	for
10	lo	-
10	suo	his
10	tutti	all
10	miei	my
10	prieghi	prayers
10	ti	thee
10	porgo	proffer
10	e	and
10	priego	pray
10	che	that
10	non	not
10	sieno	be
10	scarsi	scant
11	perché	that
11	tu	thou
11	ogne	every
11	nube	cloud
11	li	him
11	disleghi	wouldest dissipate
11	di	of
11	sua	his
11	mortalità	mortality
11	co'	with
11	prieghi	prayers
11	tuoi	thy
11	sì	so
11	che	that
11	'l	the
11	sommo	Supreme
11	piacer	Pleasure
11	li	him
11	si	be
11	dispieghi	displayed
12	Ancor	Further
12	ti	thee
12	priego	pray
12	regina	Queen
12	che	who
12	puoi	canst
12	ciò	whatso
12	che	-
12	tu	thou
12	vuoli	wilt
12	che	that
12	conservi	wouldest preserve
12	sani	sound
12	dopo	after
12	tanto	so great
12	veder	a vision
12	li	-
12	affetti	affections
12	suoi	his
13	Vinca	May vanquish
13	tua	thy
13	guardia	guardianship
13	i	-
13	movimenti	impulses
13	umani	human
13	vedi	Behold
13	Beatrice	Beatrice
13	con	with
13	quanti	all the
13	beati	Blessed
13	per	for
13	li	-
13	miei	my
13	prieghi	prayers
13	ti	thee
13	chiudon	clasp
13	le	their
13	mani	hands
14	Li	The
14	occhi	eyes
14	da	by
14	Dio	God
14	diletti	beloved
14	e	and
14	venerati	revered
14	fissi	fixed
14	ne	on
14	l'	the
14	orator	speaker
14	ne	to us
14	dimostraro	showed
14	quanto	how
14	i	-
14	devoti	devout
14	prieghi	prayers
14	le	unto her
14	son	are
14	grati	pleasing
15	indi	Then
15	a	to
15	l'	the
15	etterno	Eternal
15	lume	Light
15	s'	were
15	addrizzaro	they directed
15	nel	on
15	qual	which
15	non	not
15	si	it
15	dee	is
15	creder	to be believed
15	che	that
15	s'	is
15	invii	turned
15	per	by
15	creatura	any creature
15	l'	that
15	occhio	eye
15	tanto	so
15	chiaro	clear
16	E	And
16	io	I
16	ch'	who
16	al	to the
16	fine	end
16	di	of
16	tutt'	all
16	i	-
16	disii	desires
16	appropinquava	was approaching
16	sì	even
16	com'	as
16	io	I
16	dovea	ought
16	l'	the
16	ardor	ardor
16	del	of my
16	desiderio	longing
16	in	within
16	me	myself
16	finii	ended
17	Bernardo	Bernard
17	m'	to me
17	accennava	was beckoning
17	e	and
17	sorridea	was smiling
17	perch'	that
17	io	I
17	guardassi	should look
17	suso	upward
17	ma	but
17	io	I
17	era	was
17	già	already
17	per	of
17	me	my own
17	stesso	accord
17	tal	such
17	qual	as
17	ei	he
17	volea	wished
18	ché	for
18	la	-
18	mia	my
18	vista	sight
18	venendo	becoming
18	sincera	pure
18	e	and
18	più	more
18	e	and
18	più	more
18	intrava	was entering
18	per	through
18	lo	-
18	raggio	radiance
18	de	of
18	l'	the
18	alta	lofty
18	luce	Light
18	che	which
18	da	of
18	sé	itself
18	è	is
18	vera	true
19	Da	-
19	quinci	Thenceforward
19	innanzi	-
19	il	-
19	mio	my
19	veder	vision
19	fu	was
19	maggio	greater
19	che	than
19	'l	-
19	parlar	speech
19	mostra	-
19	ch'	which
19	a	to
19	tal	such
19	vista	sight
19	cede	yields
19	e	and
19	cede	yields
19	la	the
19	memoria	memory
19	a	to
19	tanto	such
19	oltraggio	excess
20	Qual	-
20	è	-
20	colüi	-
20	che	-
20	sognando	-
20	vede	-
21	che	-
21	dopo	-
21	'l	-
21	sogno	-
21	la	-
21	passione	-
21	impressa	-
22	rimane	-
22	e	-
22	l'	that
22	altro	which
22	a	Thro'
22	la	-
22	mente	memory
22	non	-
22	riede	-
23	cotal	-
23	son	-
23	io	-
23	ché	-
23	quasi	-
23	tutta	-
23	cessa	-
24	mia	my
24	visïone	vision
24	e	while
24	ancor	yet
24	mi	my
24	distilla	distils
24	nel	within
24	core	heart
24	il	the
24	dolce	sweetness
24	che	that
24	nacque	was born
24	da	of
24	essa	it
24	Così	Thus
24	la	the
24	neve	snow
24	al	by the
24	sol	sun
24	si	is
24	disigilla	unsealed
25	così	thus
25	al	on the
25	vento	wind
25	ne	in
25	le	the
25	foglie	leaves
25	levi	light
25	si	was
25	perdea	lost
25	la	the
25	sentenza	saying
25	di	of
25	Sibilla	Sibyl
26	O	O
26	somma	Supreme
26	luce	Light
26	che	that
26	tanto	so
26	ti	Thyself
26	levi	high upliftest
26	da'	from
26	concetti	conceptions
26	mortali	mortal
26	a	to
26	la	-
26	mia	my
26	mente	mind
26	ripresta	re-lend
26	un	a
26	poco	little
26	di	of
26	quel	what
26	che	-
26	parevi	Thou didst appear
27	e	and
27	fa	make
27	la	-
27	lingua	tongue
27	mia	my
27	tanto	so
27	possente	powerful
27	ch'	that
27	una	one
27	favilla	spark
27	sol	single
27	de	of
27	la	-
27	tua	Thy
27	gloria	glory
27	possa	it may be able
27	lasciare	to leave
27	a	for
27	la	the
27	futura	future
27	gente	people
28	ché	for
28	per	by
28	tornare	returning
28	alquanto	somewhat
28	a	to
28	mia	my
28	memoria	memory
28	e	and
28	per	by
28	sonare	sounding
28	un	a
28	poco	little
28	in	in
28	questi	these
28	versi	verses
28	più	more
28	si	shall be
28	conceperà	conceived
28	di	of
28	tua	Thy
28	vittoria	victory
29	Io	I
29	credo	think
29	per	by
29	l'	the
29	acume	keenness
29	ch'	which
29	io	I
29	soffersi	endured
29	del	of the
29	vivo	living
29	raggio	ray
29	ch'	that
29	i'	I
29	sarei	should have been
29	smarrito	bewildered
29	se	if
29	li	-
29	occhi	eyes
29	miei	my
29	da	from
29	lui	it
29	fossero	had been
29	aversi	averted
30	E'	And
30	mi	my
30	ricorda	comes to mind
30	ch'	that
30	io	I
30	fui	was
30	più	more
30	ardito	hardy
30	per	for
30	questo	this reason
30	a	to
30	sostener	sustain
30	tanto	so much
30	ch'	that
30	i'	I
30	giunsi	joined
30	l'	-
30	aspetto	look
30	mio	my
30	col	unto the
30	valore	Goodness
30	infinito	Infinite
31	Oh	O
31	abbondante	abundant
31	grazia	Grace
31	ond'	whereby
31	io	I
31	presunsi	presumed
31	ficcar	to fix
31	lo	my
31	viso	eyes
31	per	through
31	la	the
31	luce	Light
31	etterna	Eternal
31	tanto	so far
31	che	that
31	la	my
31	veduta	sight
31	vi	there
31	consunsi	consumed
32	Nel	In
32	suo	its
32	profondo	depth
32	vidi	I saw
32	che	that
32	s'	is
32	interna	there included
32	legato	bound
32	con	with
32	amore	love
32	in	in
32	un	one
32	volume	volume
32	ciò	whatsoever
32	che	-
32	per	through
