Group	Italian	English
1	Oppresso	Oppressed
1	di	with
1	stupore	amazement
1	a	to
1	la	-
1	mia	my
1	guida	Guide
1	mi	me
1	volsi	turned
1	come	like
1	parvol	a little child
1	che	who
1	ricorre	runs back
1	sempre	always
1	colà	thither
1	dove	where
1	più	most
1	si	-
1	confida	confides
2	e	And
2	quella	she
2	come	like
2	madre	mother
2	che	who
2	soccorre	succors
2	sùbito	quickly
2	al	her
2	figlio	son
2	palido	pale
2	e	and
2	anelo	breathless
2	con	with
2	la	-
2	sua	her
2	voce	voice
2	che	which
2	'l	him
2	suol	is wont to
2	ben	-
2	disporre	reassure
3	mi	-
3	disse	-
3	Non	not
3	sai	Knowest
3	tu	thou
3	che	that
3	tu	thou
3	se'	art
3	in	in
3	cielo	Heaven
3	e	and
3	non	not
3	sai	knowest
3	tu	thou
3	che	that
3	'l	-
3	cielo	Heaven
3	è	is
3	tutto	all
3	santo	holy
3	e	and
3	ciò	whatever
3	che	-
3	ci	here
3	si	is
3	fa	done
3	vien	comes
3	da	from
3	buon	good
3	zelo	zeal
4	Come	How
4	t'	thee
4	avrebbe	would have
4	trasmutato	transformed
4	il	the
4	canto	song
4	e	and
4	io	I
4	ridendo	by smiling
4	mo	now
4	pensar	conceive
4	lo	-
4	puoi	thou canst
4	poscia	since
4	che	-
4	'l	the
4	grido	cry
4	t'	thee
4	ha	has
4	mosso	moved
4	cotanto	so much
5	nel	in
5	qual	which
5	se	if
5	'nteso	understood
5	avessi	hadst
5	i	-
5	prieghi	prayers
5	suoi	its
5	già	already
5	ti	thee
5	sarebbe	would be
5	nota	known
5	la	the
5	vendetta	vengeance
5	che	which
5	tu	thou
5	vedrai	shalt see
5	innanzi	before
5	che	-
5	tu	thou
5	muoi	diest
6	La	The
6	spada	sword
6	di	of
6	qua	here
6	sù	on high
6	non	not
6	taglia	cuts
6	in	in
6	fretta	haste
6	né	nor
6	tardo	slow
6	ma'	save
6	ch'	-
6	al	to the
6	parer	seeming
6	di	of
6	colui	him
6	che	who
6	disïando	desiring
6	o	or
6	temendo	fearing
6	l'	it
6	aspetta	awaits
7	Ma	But
7	rivolgiti	turn thee round
7	omai	now
7	inverso	toward
7	altrui	the others
7	ch'	for
7	assai	many
7	illustri	illustrious
7	spiriti	spirits
7	vedrai	thou shalt see
7	se	if
7	com'	as
7	io	I
7	dico	say
7	l'	thy
7	aspetto	look
7	redui	dost lead back
8	Come	As
8	a	-
8	lei	her
8	piacque	it pleased
8	li	my
8	occhi	eyes
8	ritornai	I directed
8	e	and
8	vidi	saw
8	cento	a hundred
8	sperule	little spheres
8	che	which
8	'nsieme	together
8	più	more
8	s'	were
8	abbellivan	becoming beautiful
8	con	with
8	mutüi	mutual
8	rai	rays
9	Io	I
9	stava	was standing
9	come	as
9	quei	one
9	che	who
9	'n	within
9	sé	himself
9	repreme	represses
9	la	the
9	punta	point
9	del	of his
9	disio	desire
9	e	and
9	non	not
9	s'	-
9	attenta	attempts
9	di	to
9	domandar	ask
9	sì	so
9	del	the
9	troppo	too-much
9	si	-
9	teme	fears
10	e	And
10	la	the
10	maggiore	largest
10	e	and
10	la	the
10	più	most
10	luculenta	luculent
10	di	of
10	quelle	those
10	margherite	pearls
10	innanzi	forward
10	fessi	came
10	per	to
10	far	make
10	di	of
10	sé	its own accord
10	la	-
10	mia	my
10	voglia	wish
10	contenta	content
11	Poi	Then
11	dentro	within
11	a	-
11	lei	it
11	udi'	heard
11	Se	If
11	tu	thou
11	vedessi	couldst see
11	com'	as
11	io	I do
11	la	the
11	carità	charity
11	che	which
11	tra	among
11	noi	us
11	arde	burns
11	li	-
11	tuoi	thy
11	concetti	thoughts
11	sarebbero	would be
11	espressi	expressed
12	Ma	But
12	perché	that
12	tu	thou
12	aspettando	through waiting
12	non	not
12	tarde	mayst delay
12	a	-
12	l'	thy
12	alto	high
12	fine	end
12	io	I
12	ti	thee
12	farò	will make
12	risposta	answer
12	pur	even
12	al	to the
12	pensier	thought
12	da	concerning
12	che	which
12	sì	so
12	ti	thou art
12	riguarde	regardful
13	Quel	That
13	monte	mountain
13	a	on
13	cui	whose
13	Cassino	Cassino
13	è	is
13	ne	-
13	la	-
13	costa	slope
13	fu	was
13	frequentato	frequented
13	già	of old
13	in	on
13	su	-
13	la	its
13	cima	summit
13	da	by
13	la	the
13	gente	people
13	ingannata	deluded
13	e	and
13	mal	ill
13	disposta	disposed
14	e	and
14	quel	be
14	son	am
14	io	I
14	che	who
14	sù	up
14	vi	thither
14	portai	carried
14	prima	first
14	lo	the
14	nome	name
14	di	of
14	colui	Him
14	che	who
14	'n	to
14	terra	earth
14	addusse	brought
14	la	the
14	verità	truth
14	che	which
14	tanto	so
14	ci	us
14	soblima	high exalts
15	e	and
15	tanta	such
15	grazia	grace
15	sopra	upon
15	me	me
15	relusse	shone
15	ch'	that
15	io	I
15	ritrassi	drew away
15	le	the
15	ville	villages
15	circunstanti	surrounding
15	da	from
15	l'	the
15	empio	impious
15	cólto	worship
15	che	which
15	'l	the
15	mondo	world
15	sedusse	seduced
16	Questi	These
16	altri	other
16	fuochi	fires
16	tutti	all
16	contemplanti	contemplative
16	uomini	men
16	fuoro	were
16	accesi	kindled
16	di	by
16	quel	that
16	caldo	heat
16	che	which
16	fa	brings
16	nascere	to birth
16	i	-
16	fiori	flowers
16	e	and
16	frutti	fruits
16	santi	holy
17	Qui	Here
17	è	is
17	Maccario	Macarius
17	qui	here
17	è	is
17	Romoaldo	Romuald
17	qui	here
17	son	are
17	li	-
17	frati	brothers
17	miei	my
17	che	who
17	dentro	within
17	ai	the
17	chiostri	cloisters
17	fermar	fixed
17	li	their
17	piedi	feet
17	e	and
17	tennero	held
17	il	a
17	cor	heart
17	saldo	steadfast
18	E	And
18	io	I
18	a	to
18	lui	him
18	L'	The
18	affetto	affection
18	che	which
18	dimostri	displayest
18	meco	with me
18	parlando	in speaking
18	e	and
18	la	the
18	buona	good
18	sembianza	semblance
18	ch'	which
18	io	I
18	veggio	see
18	e	and
18	noto	note
18	in	in
18	tutti	all
18	li	-
18	ardor	ardors
18	vostri	your
19	così	so
19	m'	-
19	ha	have
19	dilatata	expanded
19	mia	my
19	fidanza	confidence
19	come	as
19	'l	the
19	sol	sun
19	fa	does
19	la	the
19	rosa	rose
19	quando	when
19	aperta	open
19	tanto	so much
19	divien	becomes
19	quant'	as
19	ell'	she
19	ha	has
19	di	to be
19	possanza	power
20	Però	Therefore
20	ti	thee
20	priego	pray
20	e	and
20	tu	thou
20	padre	father
20	m'	me
20	accerta	assure
20	s'	if
20	io	I
20	posso	have power
20	prender	receive
20	tanta	so much
20	grazia	grace
20	ch'	that
20	io	I
20	ti	thee
20	veggia	may see
20	con	with
20	imagine	shape
20	scoverta	uncovered
21	Ond'	Whereon
21	elli	he
21	Frate	Brother
21	il	-
21	tuo	thy
21	alto	high
21	disio	desire
21	s'	shall be
21	adempierà	fulfilled
21	in	in
21	su	-
21	l'	the
21	ultima	last
21	spera	sphere
21	ove	where
21	s'	are
21	adempion	fulfilled
21	tutti	all
21	li	-
21	altri	others
21	e	and
21	'l	-
21	mio	my own
22	Ivi	There
22	è	is
22	perfetta	perfect
22	matura	mature
22	e	and
22	intera	whole
22	ciascuna	every
22	disïanza	desire
22	in	in
22	quella	that
22	sola	alone
22	è	is
22	ogne	every
22	parte	part
22	là	there
22	ove	where
22	sempr'	always
22	era	was
23	perché	for
23	non	not
23	è	is
23	in	in
23	loco	space
23	e	and
23	non	not
23	s'	-
23	impola	hath poles
23	e	and
23	nostra	our
23	scala	stairway
23	infino	up
23	ad	to
23	essa	it
23	varca	reaches
23	onde	wherefore
23	così	thus
23	dal	from
23	viso	sight
23	ti	thy
23	s'	itself
23	invola	conceals
24	Infin	Far
24	là	there
24	sù	up
24	la	it
24	vide	saw
24	il	the
24	patriarca	patriarch
24	Iacobbe	Jacob
24	porger	stretch
24	la	its
24	superna	topmost
24	parte	part
24	quando	when
24	li	to him
24	apparve	appeared
24	d'	with
24	angeli	Angels
24	sì	so
24	carca	laden
25	Ma	But
25	per	to
25	salirla	ascend it
25	mo	now
25	nessun	no one
25	diparte	lifts
25	da	from
25	terra	earth
25	i	his
25	piedi	feet
25	e	and
25	la	-
25	regola	Rule
25	mia	my
25	rimasa	remaining
25	è	is
25	per	as
25	danno	waste
25	de	of
25	le	-
25	carte	paper
26	Le	The
26	mura	walls
26	che	which
26	solieno	used to
26	esser	be
26	badia	an abbey
26	fatte	-
26	sono	have become
26	spelonche	caves
26	e	and
26	le	the
26	cocolle	cowls
26	sacca	sacks
26	son	are
26	piene	full
26	di	of
26	farina	meal
26	ria	bad
27	Ma	But
27	grave	heavy
27	usura	usury
27	tanto	so greatly
27	non	not
27	si	is
27	tolle	gathered
27	contra	against
27	'l	the
27	piacer	pleasure
27	di	of
27	Dio	God
27	quanto	as
27	quel	that
27	frutto	fruit
27	che	which
27	fa	makes
27	il	the
27	cor	heart
27	de'	of
27	monaci	monks
27	sì	so
27	folle	foolish
28	ché	For
28	quantunque	whatsoever
28	la	the
28	Chiesa	Church
28	guarda	guards
28	tutto	all
28	è	is
28	de	for
28	la	the
28	gente	folk
28	che	that
28	per	in
28	Dio	God's name
28	dimanda	ask it
28	non	not
28	di	for
28	parenti	one's kindred
28	né	or
28	d'	for
28	altro	another
28	più	more
28	brutto	vile
29	La	The
29	carne	flesh
29	d'	of
29	i	-
29	mortali	mortals
29	è	is
29	tanto	so
29	blanda	soft
29	che	that
29	giù	below
29	non	not
29	basta	suffices
29	buon	good
29	cominciamento	beginning
29	dal	from the
29	nascer	springing
29	de	of
29	la	the
29	quercia	oak
29	al	to the
29	far	forming
29	la	the
29	ghianda	acorn
30	Pier	Peter
30	cominciò	began
30	sanz'	without
30	oro	gold
30	e	and
30	sanz'	without
30	argento	silver
30	e	and
30	io	I
30	con	with
30	orazione	prayers
30	e	and
30	con	with
30	digiuno	fasting
30	e	and
30	Francesco	Francis
30	umilmente	in humility
30	il	-
30	suo	his
30	convento	convent
31	e	and
31	se	if
31	guardi	thou lookest
31	'l	the
31	principio	source
31	di	of
31	ciascuno	each
31	poscia	and then
31	riguardi	lookest again
31	là	-
31	dov'	whither
31	è	has
31	trascorso	run
31	tu	thou
31	vederai	wilt see
31	del	of the
31	bianco	white
31	fatto	made
31	bruno	dark
32	Veramente	Truly
32	Iordan	Jordan
32	vòlto	turned
32	retrorso	back
32	più	more
32	fu	were
32	e	and
32	'l	the
32	mar	sea
32	fuggir	fleeing
32	quando	when
32	Dio	God
32	volse	willed
32	mirabile	marvellous
32	a	to
32	veder	behold
32	che	than
32	qui	here
32	'l	-
32	soccorso	succor
33	Così	Thus
33	mi	me
33	disse	said
33	e	and
33	indi	then
33	si	-
33	raccolse	drew back
33	al	to
33	suo	his
33	collegio	company
33	e	and
33	'l	the
33	collegio	company
33	si	-
33	strinse	closed up
33	poi	then
33	come	like
33	turbo	a whirlwind
33	in	-
