Group	Italian	English
1	Intra	Between
1	due	two
1	cibi	viands
1	distanti	distant
1	e	and
1	moventi	attractive
1	d'	in
1	un	like
1	modo	measure
1	prima	-
1	si	-
1	morria	would die
1	di	of
1	fame	hunger
1	che	before
1	liber'	free
1	omo	man
1	l'	-
1	un	one of them
1	recasse	would bring
1	ai	to
1	denti	his teeth
2	sì	Thus
2	si	-
2	starebbe	would stand
2	un	a
2	agno	lamb
2	intra	between
2	due	two
2	brame	ravenings
2	di	of
2	fieri	fierce
2	lupi	wolves
2	igualmente	equally
2	temendo	fearing
2	sì	thus
2	si	-
2	starebbe	would stand
2	un	a
2	cane	dog
2	intra	between
2	due	two
2	dame	does
3	per	Hence
3	che	-
3	s'	if
3	i'	I
3	mi	-
3	tacea	was silent
3	me	myself
3	non	not
3	riprendo	blame
3	da	by
3	li	-
3	miei	my
3	dubbi	doubts
3	d'	in
3	un	like
3	modo	measure
3	sospinto	urged
3	poi	since
3	ch'	-
3	era	was
3	necessario	necessary
3	né	nor
3	commendo	commend
4	Io	I
4	mi	-
4	tacea	was silent
4	ma	but
4	'l	-
4	mio	my
4	disir	desire
4	dipinto	depicted
4	m'	-
4	era	was
4	nel	on
4	viso	face
4	e	and
4	'l	-
4	dimandar	questioning
4	con	with
4	ello	that
4	più	more
4	caldo	fervent
4	assai	far
4	che	than
4	per	by
4	parlar	speech
4	distinto	distinct
5	Fé	did
5	sì	-
5	Beatrice	Beatrice
5	qual	what
5	fé	did
5	Danïello	Daniel
5	Nabuccodonosor	Nebuchadnezzar
5	levando	delivering
5	d'	from
5	ira	anger
5	che	which
5	l'	him
5	avea	had
5	fatto	made
5	ingiustamente	unjustly
5	fello	cruel
6	e	and
6	disse	said
6	Io	I
6	veggio	see
6	ben	clearly
6	come	how
6	ti	thee
6	tira	draws
6	uno	one
6	e	and
6	altro	other
6	disio	desire
6	sì	so
6	che	that
6	tua	thy
6	cura	care
6	sé	itself
6	stessa	-
6	lega	binds
6	sì	so
6	che	that
6	fuor	forth
6	non	not
6	spira	breathes
7	Tu	Thou
7	argomenti	reasonest
7	Se	If
7	'l	the
7	buon	good
7	voler	will
7	dura	endure
7	la	the
7	vïolenza	violence
7	altrui	of others
7	per	by
7	qual	what
7	ragione	reckoning
7	di	of
7	meritar	desert
7	mi	me
7	scema	lessen
7	la	the
7	misura	measure
8	Ancor	Further
8	di	for
8	dubitar	doubt
8	ti	thee
8	dà	gives
8	cagione	occasion
8	parer	appear
8	tornarsi	to return
8	l'	the
8	anime	souls
8	a	to
8	le	the
8	stelle	stars
8	secondo	in accordance with
8	la	the
8	sentenza	opinion
8	di	of
8	Platone	Plato
9	Queste	These
9	son	are
9	le	the
9	question	questions
9	che	that
9	nel	upon
9	tuo	thy
9	velle	wish
9	pontano	thrust
9	igualmente	equally
9	e	and
9	però	therefore
9	pria	first
9	tratterò	I will treat
9	quella	that
9	che	which
9	più	most
9	ha	hath
9	di	-
9	felle	venom
10	D'	Of
10	i	the
10	Serafin	Seraphim
10	colui	he
10	che	who
10	più	most
10	s'	is
10	india	in God
10	Moïsè	Moses
10	Samuel	Samuel
10	e	and
10	quel	whichever
10	Giovanni	John
10	che	-
10	prender	take
10	vuoli	thou wilt
10	io	I
10	dico	say
10	non	even
10	Maria	Mary
11	non	not
11	hanno	have
11	in	in
11	altro	another
11	cielo	heaven
11	i	-
11	loro	their
11	scanni	seats
11	che	than
11	questi	those
11	spirti	spirits
11	che	who
11	mo	just now
11	t'	thee
11	appariro	appeared
11	né	nor
11	hanno	have
11	a	for
11	l'	-
11	esser	existence
11	lor	their
11	più	more
11	o	or
11	meno	fewer
11	anni	years
12	ma	but
12	tutti	all
12	fanno	make
12	bello	beautiful
12	il	the
12	primo	first
12	giro	circle
12	e	and
12	differentemente	in different measure
12	han	have
12	dolce	sweet
12	vita	life
12	per	through
12	sentir	feeling
12	più	more
12	e	or
12	men	less
12	l'	the
12	etterno	eternal
12	spiro	breath
13	Qui	here
13	si	themselves
13	mostraro	showed
13	non	not
13	perché	because
13	sortita	allotted
13	sia	is
13	questa	this
13	spera	sphere
13	lor	them
13	ma	but
13	per	to
13	far	afford
13	segno	sign
13	de	of
13	la	the
13	celestïal	celestial
13	c'	which
13	ha	is
13	men	least
13	salita	exalted
14	Così	thus
14	parlar	To speak
14	conviensi	is befitting
14	al	to
14	vostro	your
14	ingegno	mind
14	però	since
14	che	-
14	solo	only
14	da	by
14	sensato	objects of the sense
14	apprende	doth it apprehend
14	ciò	that
14	che	which
14	fa	makes
14	poscia	then
14	d'	of the
14	intelletto	understanding
14	degno	worthy
15	Per	For
15	questo	this reason
15	la	the
15	Scrittura	Scripture
15	condescende	condescends
15	a	to
15	vostra	your
15	facultate	capacity
15	e	and
15	piedi	feet
15	e	and
15	mano	hands
15	attribuisce	attributes
15	a	to
15	Dio	God
15	e	while
15	altro	otherwise
15	intende	meaning
16	e	and
16	Santa	Holy
16	Chiesa	Church
16	con	with
16	aspetto	aspect
16	umano	human
16	Gabrïel	Gabriel
16	e	and
16	Michel	Michael
16	vi	to you
16	rappresenta	represents
16	e	and
16	l'	the
16	altro	other
16	che	who
16	Tobia	Tobias
16	rifece	made
16	sano	whole again
17	Quel	That
17	che	which
17	Timeo	Timaeus
17	de	of
17	l'	the
17	anime	souls
17	argomenta	reasons
17	non	not
17	è	is
17	simile	like
17	a	-
17	ciò	this
17	che	which
17	qui	here
17	si	is
17	vede	seen
17	però	since
17	che	-
17	come	as
17	dice	he says
17	par	it seems
17	che	that
17	senta	he thinks
18	Dice	He says
18	che	that
18	l'	the
18	alma	soul
18	a	to
18	la	its
18	sua	own
18	stella	star
18	riede	returns
18	credendo	believing
18	quella	it
18	quindi	thence
18	esser	to have been
18	decisa	severed
18	quando	when
18	natura	nature
18	per	as
18	forma	form
18	la	it
18	diede	gave
19	e	And
19	forse	perchance
19	sua	his
19	sentenza	opinion
19	è	is
19	d'	of
19	altra	other
19	guisa	guise
19	che	than
19	la	his
19	voce	words
19	non	not
19	suona	sound
19	ed	and
19	esser	be
19	puote	may
19	con	of
19	intenzion	a meaning
19	da	to
19	non	not
19	esser	be
19	derisa	derided
20	S'	If
20	elli	he
20	intende	means
20	tornare	returns
20	a	to
20	queste	these
20	ruote	wheels
20	l'	the
20	onor	honor
20	de	of
20	la	their
20	influenza	influence
20	e	and
20	'l	the
20	biasmo	blame
20	forse	perhaps
20	in	on
20	alcun	some
20	vero	truth
20	suo	his
20	arco	bow
20	percuote	hits
21	Questo	This
21	principio	principle
21	male	ill
21	inteso	understood
21	torse	turned awry
21	già	formerly
21	tutto	whole
21	il	the
21	mondo	world
21	quasi	almost
21	sì	so
21	che	that
21	Giove	Jove
21	Mercurio	Mercury
21	e	and
21	Marte	Mars
21	a	in
21	nominar	naming
21	trascorse	it ran astray
22	L'	The
22	altra	other
22	dubitazion	dubitation
22	che	which
22	ti	thee
22	commove	disturbs
22	ha	has
22	men	less
22	velen	venom
22	però	for
22	che	-
22	sua	its
22	malizia	malice
22	non	not
22	ti	thee
22	poria	could
22	menar	lead
22	da	from
22	me	me
22	altrove	elsewhere
23	Parere	seems
23	ingiusta	unjust
23	la	-
23	nostra	our
23	giustizia	justice
23	ne	in
23	li	the
23	occhi	eyes
23	d'	of
23	i	-
23	mortali	mortals
23	è	is
23	argomento	argument
23	di	of
23	fede	faith
23	e	and
23	non	not
23	d'	of
23	eretica	heretical
23	nequizia	iniquity
24	Ma	But
24	perché	in order that
24	puote	may
24	vostro	your
24	accorgimento	perception
24	ben	surely
24	penetrare	penetrate
24	a	unto
24	questa	this
24	veritate	truth
24	come	as
24	disiri	thou desirest
24	ti	thee
24	farò	will make
24	contento	content
25	Se	Though
25	vïolenza	violence
25	è	there be
25	quando	when
25	quel	he
25	che	who
25	pate	suffers
25	nïente	nowise
25	conferisce	consents
25	a	to
25	quel	him
25	che	who
25	sforza	compels
25	non	not
25	fuor	were
25	quest'	these
25	alme	souls
25	per	by reason of
25	essa	that
25	scusate	excused
26	ché	for
26	volontà	will
26	se	unless
26	non	-
26	vuol	it wills
26	non	not
26	s'	is
26	ammorza	quenched
26	ma	but
26	fa	does
26	come	as
26	natura	nature
26	face	does
26	in	in
26	foco	fire
26	se	though
26	mille	a thousand
26	volte	times
26	vïolenza	violence
26	il	it
26	torza	may wrest
27	Per	Wherefore
27	che	-
27	s'	if
27	ella	it
27	si	-
27	piega	bend
27	assai	much
27	o	or
27	poco	little
27	segue	follows
27	la	the
27	forza	force
27	e	and
27	così	thus
27	queste	these
27	fero	did
27	possendo	having power
27	rifuggir	to return
27	nel	to the
27	santo	holy
27	loco	place
28	Se	If
28	fosse	had
28	stato	been
28	lor	their
28	volere	will
28	intero	entire
28	come	such as
28	tenne	held
28	Lorenzo	Lawrence
28	in	on
28	su	-
28	la	the
28	grada	gridiron
28	e	and
28	fece	made
28	Muzio	Mucius
28	a	unto
28	la	-
28	sua	his
28	man	hand
28	severo	severe
29	così	so soon
29	l'	them
29	avria	would have
29	ripinte	urged back
29	per	along
29	la	the
29	strada	road
29	ond'	on which
29	eran	they were
29	tratte	had been dragged
29	come	as
29	fuoro	were
29	sciolte	loosed
29	ma	but
29	così	so
29	salda	firm
29	voglia	will
29	è	is
29	troppo	too
29	rada	rare
30	E	And
30	per	by
30	queste	these
30	parole	words
30	se	if
30	ricolte	gathered up
30	l'	them
30	hai	hast
30	come	as
30	dei	thou shouldst
30	è	is
30	l'	the
30	argomento	argument
30	casso	quashed
30	che	that
30	t'	thee
30	avria	would have
30	fatto	given
30	noia	annoy
30	ancor	yet
30	più	many
30	volte	times
31	Ma	But
31	or	now
31	ti	-
31	s'	-
31	attraversa	runs traverse
31	un	-
31	altro	another
31	passo	path
31	dinanzi	before
31	a	-
31	li	thine
31	occhi	eyes
31	tal	such
31	che	that
31	per	by
31	te	-
31	stesso	thyself
31	non	not
31	usciresti	wouldst issue forth therefrom
31	pria	ere
31	saresti	thou wert
31	lasso	weary
32	Io	I
32	t'	thy
32	ho	have
32	per	for
32	certo	certain
32	ne	in
32	la	-
32	mente	mind
32	messo	put
32	ch'	that
32	alma	a soul
32	beata	in bliss
32	non	cannot
32	poria	-
32	mentire	lie
32	però	since
32	ch'	it
32	è	is
32	sempre	always
32	al	near to the
32	primo	Primal
32	vero	Truth
32	appresso	-
33	e	and
33	poi	then
33	potesti	thou hast
33	da	from
33	Piccarda	Piccarda
33	udire	heard
33	che	that
33	l'	-
33	affezion	affection
33	del	for the
33	vel	veil
33	Costanza	Constance
33	tenne	retained
33	sì	so
33	ch'	that
33	ella	she
33	par	seems
33	qui	in this
33	meco	me
33	contradire	contradict
34	Molte	Often
34	fïate	-
34	già	ere now
34	frate	brother
34	addivenne	has it happened
34	che	that
34	per	in order to
34	fuggir	escape
34	periglio	peril
34	contra	against
34	grato	one's liking
34	si	been
34	fé	has been done
34	di	-
34	quel	that
34	che	which
34	far	to do
34	non	not
34	si	it
34	convenne	was meet
35	come	even as
35	Almeone	Alcmaeon
35	che	who
35	di	there
35	ciò	to
35	pregato	entreated
35	dal	by
35	padre	father
35	suo	his
35	la	-
35	propria	own
35	madre	mother
35	spense	slew
35	per	to
35	non	not
35	perder	lose
35	pietà	piety
35	si	-
35	fé	became
35	spietato	pitiless
36	A	On
36	questo	this
36	punto	point
36	voglio	I wish
36	che	to
36	tu	thee
36	pense	think
36	che	that
36	la	the
36	forza	violence
36	al	with the
36	voler	will
36	si	is
36	mischia	mingled
36	e	and
36	fanno	they act
36	sì	so
36	che	that
36	scusar	excused
36	non	not
36	si	be
36	posson	can
36	l'	the
36	offense	offences
37	Voglia	will
37	assoluta	Absolute
37	non	not
37	consente	consents
37	al	to the
37	danno	wrong
37	ma	but
37	consentevi	the will consents thereto
37	in	in
37	tanto	so far
37	in	-
37	quanto	as
37	teme	fears
37	se	if
37	si	it
37	ritrae	draw back
37	cadere	to fall
37	in	into
37	più	greater
37	affanno	trouble
38	Però	Therefore
38	quando	when
38	Piccarda	Piccarda
38	quello	that
38	spreme	says
38	de	of
38	la	the
38	voglia	will
38	assoluta	absolute
38	intende	means
38	e	and
38	io	I
38	de	of
38	l'	the
38	altra	other
38	sì	so
38	che	that
38	ver	truth
38	diciamo	we both speak
38	insieme	alike
39	Cotal	Such
39	fu	was
39	l'	the
39	ondeggiar	current
39	del	of the
39	santo	holy
39	rio	stream
39	ch'	which
39	uscì	issued
39	del	from the
39	fonte	fount
39	ond'	whence
39	ogne	every
39	ver	truth
39	deriva	flows forth
39	tal	such
39	puose	it set
39	in	at
39	pace	rest
39	uno	one
39	e	and
39	altro	other
39	disio	desire
40	O	O
40	amanza	beloved
40	del	of the
40	primo	First
40	amante	Lover
40	o	O
40	diva	divine one
40	diss'	said
40	io	I
40	appresso	then
40	il	-
40	cui	whose
40	parlar	speech
40	m'	me
40	inonda	inundates
40	e	and
40	scalda	warms
40	sì	so
40	che	that
40	più	more
40	e	and
40	più	more
40	m'	me
40	avviva	quickens
41	non	not
41	è	is
41	l'	-
41	affezion	affection
41	mia	my
41	tanto	so
41	profonda	profound
41	che	that
41	basti	it can suffice
41	a	to
41	render	render
41	voi	you
41	grazia	grace
41	per	for
41	grazia	grace
41	ma	but
41	quei	He
41	che	who
41	vede	sees
41	e	and
41	puote	can
41	a	for
41	ciò	this
41	risponda	may respond
42	Io	I
42	veggio	see
42	ben	clearly
42	che	that
42	già	-
42	mai	never
42	non	-
42	si	-
42	sazia	satisfied
42	nostro	our
42	intelletto	intellect
42	se	-
42	'l	the
42	ver	Truth
42	non	unless
42	lo	it
42	illustra	illume
42	di	outside
42	fuor	-
42	dal	of
42	qual	which
42	nessun	no
42	vero	truth
42	si	-
42	spazia	extends
43	Posasi	reposes
43	in	In
43	esso	that
43	come	as
43	fera	a wild beast
43	in	in
43	lustra	lair
43	tosto	soon
43	che	as
43	giunto	reached
43	l'	it
43	ha	has
43	e	and
43	giugner	reach
43	puollo	it can
43	se	otherwise
43	non	-
43	ciascun	every
43	disio	desire
43	sarebbe	would be
43	frustra	in vain
44	Nasce	springs up
44	per	Because of
44	quello	this
44	a	in
44	guisa	likeness
44	di	of
44	rampollo	shoot
44	a	at
44	piè	foot
44	del	of the
44	vero	truth
44	il	the
44	dubbio	doubt
44	ed	and
44	è	is
44	natura	nature
44	ch'	which
44	al	to the
44	sommo	summit
44	pinge	urges
44	noi	us
44	di	from
44	collo	height
44	in	to
44	collo	height
45	Questo	This
45	m'	me
45	invita	invites
45	questo	this
45	m'	me
45	assicura	gives assurance
45	con	with
45	reverenza	reverence
45	donna	Lady
45	a	to
45	dimandarvi	ask you
45	d'	of
45	un'	another
45	altra	another
45	verità	truth
45	che	which
45	m'	me
45	è	is
45	oscura	obscure
46	Io	I
46	vo'	wish
46	saper	to know
46	se	if
46	l'	-
46	uom	man
46	può	can
46	sodisfarvi	make satisfaction to you
46	ai	for
46	voti	vows
46	manchi	defective
46	sì	so
46	con	with
46	altri	other
46	beni	goods
46	ch'	that
46	a	in
46	la	-
46	vostra	your
46	statera	scales
46	non	not
46	sien	may be
46	parvi	light
47	Beatrice	-
47	mi	we
47	guardò	looked at
47	con	with
47	li	-
47	occhi	eyes
47	pieni	full
47	di	of
47	faville	sparks
47	d'	of
47	amor	love
47	così	such
47	divini	divine
47	che	that
47	vinta	vanquished
47	mia	my
47	virtute	power
47	diè	turned
47	le	its
47	reni	back
48	e	and
48	quasi	almost
48	mi	myself
48	perdei	lost
48	con	with
48	li	-
48	occhi	eyes
48	chini	cast down
