Group	Italian	English
1	Qual	As
1	venne	came
1	a	to
1	Climenè	Clymene
1	per	to
1	accertarsi	ascertain
1	di	concerning
1	ciò	that
1	ch'	which
1	avëa	had
1	incontro	against
1	a	-
1	sé	himself
1	udito	heard
1	quei	he
1	ch'	who
1	ancor	still
1	fa	makes
1	li	-
1	padri	fathers
1	ai	toward
1	figli	sons
1	scarsi	chary
2	tal	such
2	era	was
2	io	I
2	e	and
2	tal	such
2	era	was
2	sentito	perceived to be
2	e	both
2	da	by
2	Beatrice	Beatrice
2	e	and
2	da	by
2	la	the
2	santa	holy
2	lampa	lamp
2	che	which
2	pria	first
2	per	for
2	me	my sake
2	avea	had
2	mutato	changed
2	sito	station
3	Per	Whereon
3	che	-
3	mia	my
3	donna	Lady
3	Manda	Send
3	fuor	forth
3	la	the
3	vampa	flame
3	del	of
3	tuo	thy
3	disio	desire
3	mi	to me
3	disse	said
3	sì	so
3	ch'	that
3	ella	it
3	esca	may issue
3	segnata	sealed
3	bene	well
3	de	by
3	la	the
3	interna	internal
3	stampa	stamp
4	non	not
4	perché	in order that
4	nostra	our
4	conoscenza	knowledge
4	cresca	may increase
4	per	through
4	tuo	thy
4	parlare	speech
4	ma	but
4	perché	that
4	t'	thyself
4	ausi	accustom
4	a	to
4	dir	tell
4	la	thy
4	sete	thirst
4	sì	so
4	che	that
4	l'	-
4	uom	one
4	ti	thee
4	mesca	may give drink
5	O	O
5	cara	dear
5	piota	plant
5	mia	of me
5	che	who
5	sì	so
5	t'	thyself
5	insusi	upliftest
5	che	that
5	come	even as
5	veggion	see
5	le	-
5	terrene	earthly
5	menti	minds
5	non	not
5	capere	contained
5	in	in
5	trïangol	a triangle
5	due	two
5	ottusi	obtuse angles
6	così	so
6	vedi	seest
6	le	-
6	cose	things
6	contingenti	contingent
6	anzi	ere
6	che	-
6	sieno	are
6	in	in
6	sé	themselves
6	mirando	gazing
6	il	the
6	punto	point
6	a	to
6	cui	which
6	tutti	all
6	li	-
6	tempi	times
6	son	are
6	presenti	present
7	mentre	while
7	ch'	-
7	io	I
7	era	was
7	a	with
7	Virgilio	Virgil
7	congiunto	conjoined
7	su	up
7	per	over
7	lo	the
7	monte	mountain
7	che	which
7	l'	the
7	anime	souls
7	cura	cures
7	e	and
7	discendendo	while descending
7	nel	in the
7	mondo	world
7	defunto	dead
8	dette	said
8	mi	to me
8	fuor	were
8	di	of
8	mia	my
8	vita	life
8	futura	future
8	parole	words
8	gravi	grave
8	avvegna	although
8	ch'	-
8	io	I
8	mi	myself
8	senta	feel
8	ben	truly
8	tetragono	four-square
8	ai	against the
8	colpi	blows
8	di	of
8	ventura	chance
9	per	Wherefore
9	che	-
9	la	-
9	voglia	wish
9	mia	my
9	saria	would be
9	contenta	content
9	d'	by
9	intender	hearing
9	qual	what sort of
9	fortuna	fortune
9	mi	me
9	s'	is
9	appressa	drawing near
9	ché	for
9	saetta	arrow
9	previsa	foreseen
9	vien	comes
9	più	more
9	lenta	slack
10	Così	Thus
10	diss'	said
10	io	I
10	a	unto
10	quella	that
10	luce	light
10	stessa	same
10	che	which
10	pria	before
10	m'	me
10	avea	had
10	parlato	spoken
10	e	and
10	come	as
10	volle	willed
10	Beatrice	Beatrice
10	fu	was
10	la	-
10	mia	my
10	voglia	wish
10	confessa	confessed
11	Né	Not
11	per	with
11	ambage	ambiguous terms
11	in	in
11	che	which
11	la	the
11	gente	folk
11	folle	foolish
11	già	erst
11	s'	were
11	inviscava	entangled
11	pria	ere
11	che	-
11	fosse	had been
11	anciso	slain
11	l'	the
11	Agnel	Lamb
11	di	of
11	Dio	God
11	che	which
11	le	-
11	peccata	sins
11	tolle	taketh away
12	ma	but
12	per	with
12	chiare	clear
12	parole	words
12	e	and
12	con	with
12	preciso	distinct
12	latin	speech
12	rispuose	made answer
12	quello	that
12	amor	love
12	paterno	paternal
12	chiuso	hid
12	e	and
12	parvente	apparent
12	del	by
12	suo	his
12	proprio	proper
12	riso	smile
13	La	-
13	contingenza	Contingency
13	che	which
13	fuor	outside
13	del	the
13	quaderno	volume
13	de	of
13	la	-
13	vostra	your
13	matera	matter
13	non	not
13	si	-
13	stende	extends
13	tutta	all
13	è	is
13	dipinta	depicted
13	nel	in the
13	cospetto	aspect
13	etterno	eternal
14	necessità	necessity
14	però	however
14	quindi	Therefrom
14	non	not
14	prende	takes
14	se	more
14	non	than
14	come	-
14	dal	from
14	viso	eye
14	in	in
14	che	which
14	si	it is
14	specchia	mirrored
14	nave	a ship
14	che	which
14	per	with
14	torrente	current
14	giù	downward
14	discende	descends
15	Da	-
15	indi	Thence
15	sì	even
15	come	as
15	viene	comes
15	ad	to
15	orecchia	ear
15	dolce	sweet
15	armonia	harmony
15	da	from
15	organo	organ
15	mi	my
15	viene	comes
15	a	to
15	vista	sight
15	il	the
15	tempo	time
15	che	that
15	ti	thee
15	s'	is
15	apparecchia	preparing
16	Qual	As
16	si	-
16	partio	departed
16	Ipolito	Hippolytus
16	d'	from
16	Atene	Athens
16	per	by reason of
16	la	his
16	spietata	pitiless
16	e	and
16	perfida	perfidious
16	noverca	stepmother
16	tal	so
16	di	out from
16	Fiorenza	Florence
16	partir	depart
16	ti	thou
16	convene	must needs
17	Questo	This
17	si	is
17	vuole	willed
17	e	-
17	questo	this
17	già	already
17	si	is
17	cerca	sought for
17	e	and
17	tosto	soon
17	verrà	shall be
17	fatto	brought to pass
17	a	by
17	chi	him I who
17	ciò	it
17	pensa	designs
17	là	there
