Group	Italian	English
1	Sì	-
1	tosto	Soon
1	come	as
1	l'	the
1	ultima	last
1	parola	word
1	la	the
1	benedetta	blessed
1	fiamma	flame
1	per	of
1	dir	speech
1	tolse	uttered
1	a	to
1	rotar	rotate
1	cominciò	began
1	la	the
1	santa	holy
1	mola	mill-stone
2	e	and
2	nel	in
2	suo	its
2	giro	gyration
2	tutta	wholly
2	non	not
2	si	-
2	volse	had turned
2	prima	before
2	ch'	-
2	un'	-
2	altra	another
2	di	with
2	cerchio	a circle
2	la	it
2	chiuse	enclosed
2	e	and
2	moto	motion
2	a	with
2	moto	motion
2	e	and
2	canto	song
2	a	with
2	canto	song
2	colse	matched
3	canto	song
3	che	which
3	tanto	so
3	vince	surpasses
3	nostre	our
3	muse	Muses
3	nostre	our
3	serene	Sirens
3	in	in
3	quelle	those
3	dolci	sweet
3	tube	pipes
3	quanto	as
3	primo	primal
3	splendor	splendor
3	quel	that
3	ch'	which
3	e'	it
3	refuse	reflects
4	Come	As
4	si	are
4	volgon	turned
4	per	across
4	tenera	thin
4	nube	cloud
4	due	two
4	archi	bows
4	paralelli	parallel
4	e	and
4	concolori	of like colors
4	quando	when
4	Iunone	Juno
4	a	to
4	sua	her
4	ancella	handmaid
4	iube	gives the order
5	nascendo	born
5	di	of
5	quel	that
5	d'	-
5	entro	within
5	quel	the
5	di	-
5	fori	outer one
5	a	after
5	guisa	manner
5	del	of the
5	parlar	speech
5	di	of
5	quella	that
5	vaga	wandering one
5	ch'	whom
5	amor	love
5	consunse	consumed
5	come	as
5	sol	the sun does
5	vapori	vapors
6	e	and
6	fanno	make
6	qui	here
6	la	the
6	gente	people
6	esser	-
6	presaga	presageful
6	per	because of
6	lo	the
6	patto	covenant
6	che	which
6	Dio	God
6	con	with
6	Noè	Noah
6	puose	established
6	del	concerning
6	mondo	world
6	che	that
6	già	-
6	mai	nevermore
6	più	-
6	non	-
6	s'	to be
6	allaga	flooded
7	così	so
7	di	of
7	quelle	those
7	sempiterne	sempiternal
7	rose	roses
7	volgiensi	turned
7	circa	around
7	noi	us
7	le	the
7	due	two
7	ghirlande	garlands
7	e	and
7	sì	so
7	l'	the
7	estrema	outer
7	a	to
7	l'	the
7	intima	inner
7	rispuose	responded
8	Poi	After
8	che	-
8	'l	the
8	tripudio	dance
8	e	and
8	l'	the
8	altra	other
8	festa	festivity
8	grande	great
8	sì	alike
8	del	of the
8	cantare	singing
8	e	and
