Group	Italian	English
1	La	The
1	gloria	glory
1	di	of
1	colui	Him
1	che	who
1	tutto	everything
1	move	moves
1	per	through
1	l'	the
1	universo	universe
1	penetra	penetrates
1	e	and
1	risplende	shines
1	in	in
1	una	one
1	parte	part
1	più	more
1	e	and
1	meno	less
1	altrove	another
2	Nel	In
2	ciel	heaven
2	che	that
2	più	most
2	de	of
2	la	the
2	sua	its
2	luce	light
2	prende	receives
2	fu'	have been
2	io	I
2	e	and
2	vidi	have seen
2	cose	things
2	che	which
2	ridire	recount
2	né	neither
2	sa	knows how
2	né	nor
2	può	is able to
2	chi	he who
2	di	from
2	là	thereabove
2	sù	thereabove
2	discende	descends
3	perché	because
3	appressando	drawing near
3	sé	-
3	al	to
3	suo	its own
3	disire	desire
3	nostro	our
3	intelletto	understanding
3	si	-
3	profonda	enters deep
3	tanto	so
3	che	that
3	dietro	-
3	la	the
3	memoria	memory
3	non	-
3	può	cannot
3	ire	follow
4	Veramente	Truly
4	quant'	whatever
4	io	I
4	del	of the
4	regno	Realm
4	santo	Holy
4	ne	in
4	la	-
4	mia	my
4	mente	mind
4	potei	could
4	far	treasure
4	tesoro	up
4	sarà	shall
4	ora	now
4	materia	theme
4	del	of
4	mio	my
4	canto	song
5	O	O
5	buono	good
5	Appollo	Apollo
5	a	for
5	l'	this
5	ultimo	last
5	lavoro	labor
5	fammi	make me
5	del	of
5	tuo	thy
5	valor	power
5	sì	such
5	fatto	a
5	vaso	vessel
5	come	as
5	dimandi	thou demandest
5	a	for
5	dar	gift
5	l'	the
5	amato	loved
5	alloro	laurel
6	Infino	Thus
6	a	-
6	qui	far
6	l'	-
6	un	one
6	giogo	summit
6	di	of
6	Parnaso	Parnassus
6	assai	enough
6	mi	me
6	fu	has been
6	ma	but
6	or	now
6	con	with
6	amendue	both
6	m'	I
6	è	-
6	uopo	need
6	intrar	to enter
6	ne	-
6	l'	the
6	aringo	arena
6	rimaso	remaining
7	Entra	Enter
7	nel	into
7	petto	breast
7	mio	my
7	e	and
7	spira	breathe
7	tue	thou
7	sì	in such wise
7	come	as
7	quando	when
7	Marsïa	Marsyas
7	traesti	drewest
7	de	from out
7	la	the
7	vagina	sheath
7	de	of
7	le	-
7	membra	limbs
7	sue	his
8	O	O
8	divina	divine
8	virtù	Power
8	se	if
8	mi	me
8	ti	thyself
8	presti	lend
8	tanto	so
8	che	that
8	l'	the
8	ombra	image
8	del	of the
8	beato	Blessed
8	regno	Realm
8	segnata	imprinted
8	nel	within
8	mio	my
8	capo	head
8	io	I
8	manifesti	may make manifest
9	vedra'	thou shalt see
9	mi	me
9	al	to
9	piè	-
9	del	-
9	tuo	thy
9	diletto	chosen
9	legno	tree
9	venire	come
9	e	and
9	coronarmi	crown myself
9	de	with
9	le	those
9	foglie	leaves
9	che	of which
9	la	the
9	materia	theme
9	e	and
9	tu	thou
9	mi	me
9	farai	will make
9	degno	worthy
10	Sì	So
10	rade	rarely
10	volte	-
10	padre	Father
10	se	are
10	ne	they
10	coglie	gathered
10	per	for
10	trïunfare	triumph
10	o	or
10	cesare	of Caesar
10	o	or
10	poeta	of poet
