Group	Italian	English
1	Ricorditi	Recall to mind
1	lettor	reader
1	se	if
1	mai	ever
1	ne	on
1	l'	the
1	alpe	alps
1	ti	thee
1	colse	closed round
1	nebbia	cloud
1	per	through
1	la	-
1	qual	which
1	vedessi	couldst see
1	non	not
1	altrimenti	otherwise
1	che	than
1	per	through
1	pelle	skin
1	talpe	mole
2	come	how
2	quando	when
2	i	the
2	vapori	vapors
2	umidi	humid
2	e	and
2	spessi	dense
2	a	to
2	diradar	dissipate
2	cominciansi	begin
2	la	the
2	spera	ball
2	del	of the
2	sol	sun
2	debilemente	feebly
2	entra	enters
2	per	through
2	essi	them
3	e	and
3	fia	will
3	la	-
3	tua	thy
3	imagine	imagination
3	leggera	easily
3	in	-
3	giugnere	come
3	a	to
3	veder	see
3	com'	how
3	io	I
3	rividi	saw again
3	lo	the
3	sole	sun
3	in	at
3	pria	first
3	che	which
3	già	already
3	nel	its
3	corcar	setting
3	era	was
4	Sì	So
4	pareggiando	matching
4	i	-
4	miei	mine
4	co'	to
4	passi	steps
4	fidi	trusty
4	del	of
4	mio	my
4	maestro	Master
4	usci'	I issued
4	fuor	forth
4	di	from
4	tal	such
4	nube	cloud
4	ai	to
4	raggi	rays
4	morti	dead
4	già	already
4	ne'	on the
4	bassi	low
4	lidi	shores
5	O	O
5	imaginativa	power imaginative
5	che	that
5	ne	us
5	rube	steal
5	talvolta	sometimes
5	sì	so
5	di	from
5	fuor	outward things
5	ch'	that
5	om	a man
5	non	not
5	s'	it
5	accorge	heeds
5	perché	although
5	dintorno	around him
5	suonin	sound
5	mille	a thousand
5	tube	trumpets
6	chi	who
6	move	moveth
6	te	thee
6	se	if
6	'l	the
6	senso	sense
6	non	naught
6	ti	thee
6	porge	afford
6	Moveti	moveth thee
6	lume	A light
6	che	that
6	nel	in the
6	ciel	heavens
6	s'	is
6	informa	formed
6	per	by
6	sé	itself
6	o	or
6	per	by
6	voler	a will
6	che	that
6	giù	downward
6	lo	it
6	scorge	guides
7	De	of
7	l'	the
7	empiezza	impiety
7	di	of
7	lei	her
7	che	who
7	mutò	changed
7	forma	form
7	ne	into
7	l'	the
7	uccel	bird
7	ch'	that
7	a	in
7	cantar	singing
7	più	most
7	si	-
7	diletta	delights
7	ne	In
7	l'	the
7	imagine	imagination
7	mia	my
7	apparve	appeared
7	l'	the
7	orma	impress
8	e	And
8	qui	here
8	fu	was
8	la	-
8	mia	my
8	mente	mind
8	sì	so
8	ristretta	shut up
8	dentro	within
8	da	-
8	sé	itself
8	che	that
8	di	from
8	fuor	without
8	non	-
8	venìa	came
8	cosa	nothing
8	che	which
8	fosse	might be
8	allor	then
8	da	by
8	lei	it
8	ricetta	received
9	Poi	Then
9	piovve	rained down
9	dentro	within
9	a	-
9	l'	my
9	alta	high
9	fantasia	fantasy
9	un	one
9	crucifisso	crucified
9	dispettoso	scornful
9	e	and
9	fero	fierce
9	ne	in
9	la	-
9	sua	his
9	vista	look
9	e	and
9	cotal	thus
9	si	was
9	moria	dying
10	intorno	Around
10	ad	-
10	esso	him
10	era	were
10	il	the
10	grande	great
10	Assüero	Ahasuerus
10	Estèr	Esther
10	sua	his
10	sposa	wife
10	e	and
10	'l	the
10	giusto	just
10	Mardoceo	Mordecai
10	che	who
10	fu	was
10	al	in
10	dire	speech
10	e	and
10	al	in
10	far	action
10	così	so
10	intero	blameless
11	E	And
11	come	when
11	questa	this
11	imagine	imagination
11	rompeo	burst
11	sé	-
11	per	of
11	sé	itself
11	stessa	-
11	a	-
11	guisa	like
11	d'	-
11	una	a
11	bulla	bubble
11	cui	for which
11	manca	fails
11	l'	the
11	acqua	water
11	sotto	beneath
11	qual	which
11	si	it
11	feo	was made
12	surse	there rose
12	in	in
12	mia	my
12	visïone	vision
12	una	a
12	fanciulla	maiden
12	piangendo	weeping
12	forte	bitterly
12	e	and
12	dicea	she was saying
12	O	O
12	regina	queen
12	perché	wherefore
12	per	through
12	ira	anger
12	hai	hast
12	voluto	willed
12	esser	to be
12	nulla	naught
13	Ancisa	killed
13	t'	thyself
13	hai	hast
13	per	in order
13	non	not
13	perder	lose
13	Lavina	Lavinia
13	or	now
13	m'	me
13	hai	hast
13	perduta	lost
13	Io	I
13	son	am
13	essa	she
13	che	who
13	lutto	mourns
13	madre	mother
13	a	at
13	la	-
13	tua	thine
13	pria	before
13	ch'	-
13	a	-
13	l'	-
13	altrui	another’s
13	ruina	ruin
14	Come	As
14	si	-
14	frange	is broken
14	il	-
14	sonno	sleep
14	ove	when
14	di	of
14	butto	a sudden
14	nova	new
14	luce	light
14	percuote	strikes
14	il	-
14	viso	eyes
14	chiuso	closed
14	che	and
14	fratto	broken
14	guizza	quivers
14	pria	ere
14	che	-
14	muoia	dies
14	tutto	wholly
15	così	so
15	l'	-
15	imaginar	imagining
15	mio	my
15	cadde	fell
15	giuso	down
15	tosto	soon
15	che	as
15	lume	a light
15	il	-
15	volto	face
15	mi	my
15	percosse	struck
15	maggior	greater
15	assai	by far
15	che	than
15	quel	that
15	ch'	which
15	è	are
15	in	to
15	nostro	we
15	uso	accustomed
16	I'	I
16	mi	me
16	volgea	turned
16	per	to
16	veder	see
16	ov'	where
16	io	I
16	fosse	was
16	quando	when
16	una	a
16	voce	voice
16	disse	said
16	Qui	Here
16	si	is
16	monta	the ascent
16	che	which
16	da	from
16	ogne	every
16	altro	other
16	intento	object of attention
16	mi	me
16	rimosse	removed
17	e	and
17	fece	made
17	la	-
17	mia	my
17	voglia	will
17	tanto	so
17	pronta	eager
17	di	to
17	riguardar	behold
17	chi	who
17	era	it was
17	che	that
17	parlava	was, speaking
17	che	that
17	mai	never
17	non	-
17	posa	rests
17	se	till
17	non	-
17	si	it is
17	raffronta	face to face
18	Ma	But
18	come	as
18	al	before the
18	sol	sun
18	che	which
18	nostra	our
18	vista	sight
18	grava	weighs down
18	e	and
18	per	by
18	soverchio	excess
18	sua	its own
18	figura	shape
18	vela	veils
18	così	so
18	la	-
18	mia	my
18	virtù	power
18	quivi	here
18	mancava	failed
19	Questo	This
19	è	is
19	divino	divine
19	spirito	spirit
19	che	who
19	ne	on
19	la	the
19	via	way
19	da	to
19	ir	go
19	sù	up
19	ne	us
19	drizza	directs
19	sanza	without
19	prego	our asking
19	e	and
19	col	with
19	suo	his own
19	lume	light
19	sé	himself
19	medesmo	-
19	cela	conceals
20	Sì	He
20	fa	does
20	con	for
20	noi	us
20	come	as
20	l'	a
20	uom	man
20	si	-
20	fa	doth
20	sego	for himself
20	ché	for
20	quale	he who
20	aspetta	waits
20	prego	asking
20	e	and
20	l'	the
20	uopo	need
20	vede	sees
20	malignamente	malignly
20	già	already
20	si	himself
20	mette	sets
20	al	to
20	nego	denial
21	Or	Now
21	accordiamo	let us grant
21	a	to
21	tanto	such an
21	invito	invitation
21	il	our
21	piede	feet
21	procacciam	let us hasten
21	di	to
21	salir	ascend
21	pria	ere
21	che	it
21	s'	-
21	abbui	grows dark
21	ché	for
21	poi	after
21	non	not
21	si	it
21	poria	would be possible
21	se	until
21	'l	the
21	dì	day
21	non	-
21	riede	returns
22	Così	Thus
22	disse	said
22	il	-
22	mio	my
22	duca	Guide
22	e	and
22	io	I
22	con	and
22	lui	he
22	volgemmo	turned
22	i	-
22	nostri	our
22	passi	steps
22	ad	to
22	una	a
22	scala	stairway
22	e	-
22	tosto	-
22	ch'	-
22	io	-
22	al	-
22	primo	-
22	grado	-
22	fui	-
23	senti'	felt
23	mi	use
23	presso	near
23	quasi	as
23	un	a
23	muover	motion
23	d'	of
23	ala	wings
23	e	and
23	ventarmi	a fanning
23	nel	on my
23	viso	face
23	e	and
23	dir	said
23	Beati	Beati
23	pacifici	pacifici
23	che	who
23	son	are
23	sanz'	without
23	ira	anger
23	mala	ill
24	Già	Now
24	eran	were
24	sovra	above
24	noi	us
24	tanto	so
24	levati	lifted
24	li	the
24	ultimi	last
24	raggi	sunbeams
24	che	on which
24	la	the
24	notte	night
24	segue	follows
24	che	that
24	le	the
24	stelle	stars
24	apparivan	were appearing
24	da	on
24	più	many
24	lati	sides
25	O	O
25	virtù	virtue
25	mia	my
25	perché	why
25	sì	so
25	ti	thou
25	dilegue	melt away
25	fra	to
25	me	myself
25	stesso	-
25	dicea	I said
25	ché	for
25	mi	I
25	sentiva	felt
25	la	the
25	possa	power
25	de	of
25	le	the
25	gambe	legs
25	posta	put
25	in	in
25	triegue	truce
26	Noi	We
26	eravam	had come
26	dove	where
26	più	farther
26	non	no
26	saliva	ascends
26	la	the
26	scala	stair
26	sù	-
26	ed	and
26	eravamo	we were
26	affissi	stayed fast
26	pur	even
26	come	as
26	nave	ship
26	ch'	that
26	a	at
26	la	the
26	piaggia	shore
26	arriva	arrives
27	E	And
27	io	I
27	attesi	listened
27	un	a
27	poco	little
27	s'	if
27	io	I
27	udissi	might hear
27	alcuna	anything
27	cosa	-
27	nel	in the
27	novo	new
27	girone	circle
27	poi	Then
27	mi	-
27	volsi	turned
27	al	to
27	maestro	Master
27	mio	my
27	e	and
27	dissi	said
28	Dolce	sweet
28	mio	My
28	padre	Father
28	dì	say
28	quale	what
28	offensione	offence
28	si	is
28	purga	purged
28	qui	here
28	nel	in the
28	giro	circle
28	dove	where
28	semo	we are
28	Se	if
28	i	the
28	piè	feet
28	si	are
28	stanno	stopped
28	non	not
28	stea	stop
28	tuo	thy
28	sermone	discourse
29	Ed	And
29	elli	he
29	a	to
29	me	me
29	L'	The
29	amor	love
29	del	of
29	bene	good
29	scemo	less
29	del	than
29	suo	it
29	dover	should have been
29	quiritta	here
29	si	is
29	ristora	restored
29	qui	here
29	si	is
29	ribatte	plied again
29	il	the
29	mal	ill
29	tardato	slackened
29	remo	oar
30	Ma	But
30	perché	that
30	più	more
30	aperto	clearly
30	intendi	understand
30	ancora	still
30	volgi	turn
30	la	thy
30	mente	mind
30	a	to
30	me	me
30	e	and
30	prenderai	thou shalt gather
30	alcun	some
30	buon	good
30	frutto	fruit
30	di	from
30	nostra	our
30	dimora	delay
31	Né	Neither
31	creator	Creator
31	né	nor
31	creatura	creature
31	mai	ever
31	cominciò	began
31	el	he
31	figliuol	son
31	fu	was
31	sanza	without
31	amore	love
31	o	either
31	naturale	natural
31	o	or
31	d'	of
31	animo	mind
31	e	and
31	tu	thou
31	'l	this
31	sai	knowest
32	Lo	The
32	naturale	natural
32	è	is
32	sempre	always
32	sanza	without
32	errore	error
32	ma	but
32	l'	the
32	altro	other
32	puote	may
32	errar	err
32	per	through
32	malo	evil
32	obietto	object
32	o	either
32	per	through
32	troppo	too much
32	o	or
32	per	through
32	poco	too little
32	di	-
32	vigore	vigor
33	Mentre	While
33	ch'	-
33	elli	love, it
33	è	is
33	nel	on the
33	primo	primal
33	ben	goods
33	diretto	directed
33	e	and
33	ne'	on the
33	secondi	second
33	sé	itself
33	stesso	-
33	misura	moderates
33	esser	be
33	non	not
33	può	cannot
33	cagion	cause
33	di	of
33	mal	ill
33	diletto	delight
34	ma	But
34	quando	when
34	al	to
34	mal	evil
34	si	it
34	torce	is bent
34	o	or
34	con	with
34	più	more
34	cura	zeal
34	o	or
34	con	with
34	men	less
34	che	than
34	non	-
34	dee	ought
34	corre	runs
34	nel	to
34	bene	good
34	contra	against
34	'l	the
34	fattore	Creator
34	adovra	works
34	sua	his own
34	fattura	creature
35	Quinci	Hence
35	comprender	comprehend
35	puoi	canst
35	ch'	that
35	esser	be
35	convene	needs must
35	amor	love
35	sementa	seed
35	in	in
35	voi	you
35	d'	of
35	ogne	every
35	virtute	virtue
35	e	and
35	d'	of
35	ogne	every
35	operazion	action
35	che	that
35	merta	deserves
35	pene	punishment
36	Or	Now
36	perché	since
36	mai	never
36	non	-
36	può	can
36	da	from
36	la	the
36	salute	welfare
36	amor	love
36	del	of
36	suo	its
36	subietto	subject
36	volger	bend
36	viso	sight
36	da	from
36	l'	-
36	odio	hatred
36	proprio	themselves
36	son	are
36	le	all
36	cose	things
36	tute	safe
37	e	and
37	perché	since
37	intender	conceived of
37	non	no
37	si	be
37	può	can
37	diviso	divided
37	e	and
37	per	by
37	sé	itself
37	stante	standing
37	alcuno	-
37	esser	being
37	dal	from the
37	primo	First
37	da	from
37	quello	Him
37	odiare	hating
37	ogne	every
37	effetto	affection
37	è	is
37	deciso	cut off
38	Resta	It follows
38	se	if
38	dividendo	distinguishing
38	bene	rightly
38	stimo	judge
38	che	that
38	'l	the
38	mal	evil
38	che	which
38	s'	is
38	ama	loved
38	è	is
38	del	of
38	prossimo	one s neighbor
38	ed	and
38	esso	this
38	amor	love
38	nasce	is born
38	in	in
38	tre	three
38	modi	modes
38	in	within
38	vostro	your
38	limo	clay
39	È	There is
39	chi	he who
39	per	through
39	esser	-
39	suo	his
39	vicin	neighbor
39	soppresso	abasement
39	spera	hopes
39	eccellenza	to excel
39	e	and
