Group	Italian	English
1	Sì	As
1	come	-
1	quando	when
1	i	his
1	primi	first
1	raggi	rays
1	vibra	he darts forth
1	là	there
1	dove	where
1	il	-
1	suo	his
1	fattor	Maker
1	lo	His
1	sangue	blood
1	sparse	shed
1	cadendo	falling
1	Ibero	Ebro
1	sotto	under
1	l'	the
1	alta	lofty
1	Libra	Scales
2	e	and
2	l'	the
2	onde	waves
2	in	in
2	Gange	the Ganges
2	da	by
2	nona	noon
2	rïarse	scorched
2	sì	so
2	stava	was now standing
2	il	the
2	sole	sun
2	onde	so that
2	'l	the
2	giorno	day
2	sen	-
2	giva	was departing
2	come	when
2	l'	the
2	angel	Angel
2	di	of
2	Dio	God
2	lieto	glad
2	ci	to us
2	apparse	appeared
3	Fuor	Outside
3	de	-
3	la	the
3	fiamma	flame
3	stava	was standing
3	in	on
3	su	-
3	la	the
3	riva	bank
3	e	and
3	cantava	was singing
3	Beati	Beati
3	mundo	mundo
3	corde	corde
3	in	in
3	voce	voice
3	assai	far
3	più	more
3	che	than
3	la	-
3	nostra	ours
3	viva	living
4	Poscia	then
4	Più	further
4	non	No
4	si	one
4	va	goes
4	se	if
4	pria	first
4	non	not
4	morde	sting
4	anime	souls
4	sante	holy
4	il	the
4	foco	fire
4	intrate	enter
4	in	into
4	esso	it
4	e	and
4	al	to the
4	cantar	song
4	di	-
4	là	beyond
4	non	not
4	siate	be
4	sorde	deaf
5	ci	us
5	disse	said
5	come	when
5	noi	we
5	li	him
5	fummo	were
5	presso	near
5	per	Whereat
5	ch'	-
5	io	I
5	divenni	became
5	tal	such
5	quando	when
5	lo	him
5	'ntesi	heard
5	qual	as
5	è	is
5	colui	he
5	che	who
5	ne	in
5	la	the
5	fossa	pit
5	è	is
5	messo	put
6	In	With
6	su	upwards
6	le	-
6	man	hands
6	commesse	clasped
6	mi	-
6	protesi	I stretched forward
6	guardando	looking at
6	il	the
6	foco	fire
6	e	and
6	imaginando	imagining
6	forte	vividly
6	umani	human
6	corpi	bodies
6	già	once
6	veduti	I had seen
6	accesi	burnt
7	Volsersi	turned
7	verso	toward
7	me	me
7	le	The
7	buone	good
7	scorte	Escorts
7	e	and
7	Virgilio	Virgil
7	mi	me
7	disse	said
7	Figliuol	son
7	mio	My
7	qui	here
7	può	may
7	esser	be
7	tormento	torment
7	ma	but
7	non	not
7	morte	death
8	Ricorditi	Bethink thee
8	ricorditi	bethink thee
8	E	and
8	se	if
8	io	I
8	sovresso	even upon
8	Gerïon	Geryon
8	ti	thee
8	guidai	guided
8	salvo	safe
8	che	what
8	farò	shall I do
8	ora	now
8	presso	nearer
8	più	-
8	a	-
8	Dio	God
9	Credi	Believe
9	per	for
9	certo	certain
9	che	that
9	se	if
9	dentro	within
9	a	-
9	l'	the
9	alvo	belly
9	di	of
9	questa	this
9	fiamma	flame
9	stessi	shouldst stand
9	ben	full
9	mille	a thousand
9	anni	years
9	non	not
9	ti	thee
9	potrebbe	could
9	far	make
9	d'	of
9	un	one
9	capel	hair
9	calvo	bald
10	E	And
10	se	if
10	tu	thou
10	forse	perchance
10	credi	believest
10	ch'	that
10	io	I
10	t'	thee
10	inganni	deceive
10	fatti	draw
10	ver'	near to
10	lei	it
10	e	and
10	fatti	make
10	far	-
10	credenza	trial
10	con	with
10	le	-
10	tue	fine own
10	mani	hands
10	al	on the
10	lembo	hem
10	d'	of
10	i	-
10	tuoi	thy
10	panni	garments
11	Pon	Put
11	giù	aside
11	omai	now
11	pon	put
11	giù	aside
11	ogne	every
11	temenza	fear
11	volgiti	turn
11	in	-
11	qua	hitherward
11	e	and
11	vieni	come
11	entra	on
11	sicuro	secure
12	E	And
12	io	I
12	pur	still
12	fermo	motionless
12	e	and
12	contra	against
12	coscïenza	conscience
13	Quando	When
13	mi	me
13	vide	saw
13	star	stand
13	pur	still
13	fermo	motionless
13	e	and
13	duro	obdurate
13	turbato	disturbed
13	un	a
13	poco	little
13	disse	said
13	Or	Now
13	vedi	see
13	figlio	son
13	tra	between
13	Bëatrice	Beatrice
13	e	and
13	te	thee
13	è	is
13	questo	this
13	muro	wall
14	Come	As
14	al	at the
14	nome	name
14	di	of
14	Tisbe	Thisbe
14	aperse	opened
14	il	his
14	ciglio	eyelids
14	Piramo	Pyramus
14	in	at
14	su	point
14	la	of
14	morte	death
14	e	and
14	riguardolla	looked at her
14	allor	what
14	che	time
14	'l	the
14	gelso	mulberry
14	diventò	became
14	vermiglio	vermilion
15	così	so
15	la	my
15	mia	my
15	durezza	obduracy
15	fatta	becoming
15	solla	softened
15	mi	me
15	volsi	I turned
15	al	to the
15	savio	wise
15	duca	Leader
15	udendo	hearing
15	il	the
15	nome	name
15	che	that
15	ne	in
15	la	-
15	mente	memory
15	sempre	ever
15	mi	my
15	rampolla	is welling up
16	Ond'	Whereat
16	ei	he
16	crollò	nodded
16	la	his
16	fronte	head
16	e	amid
16	disse	said
16	Come	How
16	volenci	do we want
16	star	to stay
16	di	on
16	qua	this side
16	indi	then
16	sorrise	smiled
16	come	as
16	al	at a
16	fanciul	child
16	si	-
16	fa	doth
16	ch'	who
16	è	is
16	vinto	conquered
16	al	by an
16	pome	apple
17	Poi	Then
17	dentro	within
17	al	the
17	foco	fire
17	innanzi	before
17	mi	me
17	si	himself
17	mise	set
17	pregando	praying
17	Stazio	Statius
17	che	that
17	venisse	would come
17	retro	behind
17	che	who
17	pria	previously
17	per	on
17	lunga	long
17	strada	road
17	ci	us
17	divise	divided
18	Sì	When
18	com'	-
18	fui	I was
18	dentro	in
18	in	into
18	un	-
18	bogliente	boiling
18	vetro	glass
18	gittato	thrown
18	mi	myself
18	sarei	I would have
18	per	to
18	rinfrescarmi	cool me
18	tant'	so
18	era	was
18	ivi	there
18	lo	the
18	'ncendio	burning
18	sanza	without
18	metro	measure
19	Lo	-
19	dolce	sweet
19	padre	Father
19	mio	My
19	per	to
19	confortarmi	encourage me
19	pur	ever
19	di	of
19	Beatrice	Beatrice
19	ragionando	talking
19	andava	went
19	dicendo	saying
19	Li	-
19	occhi	eyes
19	suoi	her
19	già	already
19	veder	to see
19	parmi	I seem
20	Guidavaci	was guiding us
20	una	A
20	voce	voice
20	che	which
20	cantava	was singing
20	di	on the
