Group	Italian	English
1	Contra	Against
1	miglior	better
1	voler	will
1	voler	will
1	mal	ill
1	pugna	fights
1	onde	wherefore
1	contra	against
1	'l	-
1	piacer	pleasure
1	mio	my own
1	per	in order to
1	piacerli	please him
1	trassi	drew
1	de	from
1	l'	the
1	acqua	water
1	non	not
1	sazia	full
1	la	the
1	spugna	sponge
2	Mossimi	I moved on
2	e	and
2	'l	the
2	duca	Leader
2	mio	my
2	si	-
2	mosse	moved on
2	per	through
2	li	the
2	luoghi	space
2	spediti	vacant
2	pur	only
2	lungo	alongside of
2	la	the
2	roccia	rock
2	come	as
2	si	one
2	va	goes
2	per	upon
2	muro	a wall
2	stretto	close
2	a'	to the
2	merli	battlements
3	ché	For
3	la	the
3	gente	people
3	che	that
3	fonde	are pouring
3	a	-
3	goccia	drop
3	a	by
3	goccia	drop
3	per	through
3	li	their
3	occhi	eyes
3	il	the
3	mal	evil
3	che	that
3	tutto	all
3	'l	the
3	mondo	world
3	occupa	possesses
3	da	on
3	l'	the
3	altra	other
3	parte	side
3	in	near
3	fuor	the edge
3	troppo	too
3	s'	-
3	approccia	approach
4	Maladetta	Accursed
4	sie	be
4	tu	thou
4	antica	old
4	lupa	she-wolf
4	che	who
4	più	more
4	che	than
4	tutte	all
4	l'	the
4	altre	other
4	bestie	beasts
4	hai	hast
4	preda	prey
4	per	because of
4	la	-
4	tua	thy
4	fame	hunger
4	sanza	without
4	fine	end
4	cupa	hollow
5	O	O
5	ciel	Heaven
5	nel	by
5	cui	whose
5	girar	revolution
5	par	seems
5	che	that
5	si	men
5	creda	believe
5	le	-
5	condizion	conditions
5	di	-
5	qua	here
5	giù	below
5	trasmutarsi	are transmuted
5	quando	when
5	verrà	will he come
5	per	through
5	cui	whom
5	questa	she
5	disceda	shall depart
6	Noi	We
6	andavam	were going on
6	con	with
6	passi	steps
6	lenti	slow
6	e	and
6	scarsi	scanty
6	e	and
6	io	I
6	attento	attentive
6	a	to
6	l'	the
6	ombre	shades
6	ch'	whom
6	i'	I
6	sentia	heard
6	pietosamente	piteously
6	piangere	lamenting
6	e	and
6	lagnarsi	bewailing
7	e	and
7	per	peradventure
7	ventura	-
7	udi'	I heard
7	Dolce	Sweet
7	Maria	Mary
7	dinanzi	in front
7	a	of
7	noi	us
7	chiamar	crying
7	così	out
7	nel	in
7	pianto	his lament
7	come	even as
7	fa	does
7	donna	a woman
7	che	who
7	in	in
7	parturir	travail
7	sia	is
8	e	and
8	seguitar	continuing
8	Povera	So poor
8	fosti	wast
8	tanto	as
8	quanto	as
8	veder	seen
8	si	be
8	può	may
8	per	by
8	quello	that
8	ospizio	inn
8	dove	where
8	sponesti	didst lay down
8	il	-
8	tuo	thy
8	portato	burden
8	santo	holy
9	Seguentemente	And following this
9	intesi	I heard
9	O	O
9	buon	good
9	Fabrizio	Fabricius
9	con	with
9	povertà	poverty
9	volesti	thou didst wish for
9	anzi	rather
9	virtute	virtue
9	che	than to
9	gran	great
9	ricchezza	riches
9	posseder	possess
9	con	with
9	vizio	vice
10	Queste	These
10	parole	words
10	m'	me
10	eran	were
10	sì	so
10	piaciute	pleasing
10	ch'	that
10	io	I
10	mi	myself
10	trassi	drew
10	oltre	further on
10	per	to
10	aver	have
10	contezza	acquaintance
10	di	with
10	quello	that
10	spirto	spirit
10	onde	from whom
10	parean	seemed
10	venute	to come
11	Esso	He
11	parlava	was speaking
11	ancor	furthermore
11	de	of
11	la	the
11	larghezza	largess
11	che	which
11	fece	made
11	Niccolò	Nicholas
11	a	to
11	le	the
11	pulcelle	damsels
11	per	in order to
