Group	Italian	English
1	Mentre	While
1	che	-
1	sì	thus
1	per	along
1	l'	the
1	orlo	edge
1	uno	one
1	innanzi	before
1	altro	other
1	ce	-
1	n'	-
1	andavamo	were going on
1	e	and
1	spesso	often
1	il	the
1	buon	good
1	maestro	Master
1	diceami	was saying
1	Guarda	Take heed
1	giovi	let it avail
1	ch'	that
1	io	I
1	ti	thee
1	scaltro	warn
2	feriami	was striking me
2	il	the
2	sole	sun
2	in	-
2	su	on
2	l'	the
2	omero	shoulder
2	destro	right
2	che	and
2	già	now
2	raggiando	raying out
2	tutto	all
2	l'	the
2	occidente	west
2	mutava	was changing
2	in	to
2	bianco	white
2	aspetto	aspect
2	di	from
2	cilestro	azure
3	e	and
3	io	I
3	facea	was making
3	con	with
3	l'	my
3	ombra	shadow
3	più	more
3	rovente	ruddy
3	parer	appear
3	la	the
3	fiamma	flame
3	e	and
3	pur	only
3	a	at
3	tanto	such
3	indizio	indication
3	vidi	I saw
3	molt'	many
3	ombre	shades
3	andando	as they went on
3	poner	give
3	mente	attention
4	Questa	This
4	fu	was
4	la	the
4	cagion	occasion
4	che	which
4	diede	gave
4	inizio	beginning
4	loro	them
4	a	to
4	parlar	speak
4	di	of
4	me	me
4	e	and
4	cominciarsi	they began
4	a	to
4	dir	say
4	Colui	He
4	non	not
4	par	seems
4	corpo	body
4	fittizio	fictitious
5	poi	then
5	verso	toward
5	me	me
5	quanto	so far as
5	potëan	they could
5	farsi	do so
5	certi	certain
5	si	of them
5	fero	canine
5	sempre	always
5	con	with
5	riguardo	regard
5	di	-
5	non	not
5	uscir	come out
5	dove	where
5	non	not
5	fosser	they would be
5	arsi	burned
6	O	O
6	tu	thou
6	che	who
6	vai	goest
6	non	not
6	per	from
6	esser	being
6	più	-
6	tardo	slower
6	ma	but
6	forse	perhaps
6	reverente	reverence
6	a	-
6	li	the
6	altri	others
6	dopo	behind
6	rispondi	reply
6	a	to
6	me	me
6	che	who
6	'n	in
6	sete	thirst
6	e	and
6	'n	in
6	foco	fire
6	ardo	am burning
7	Né	Nor
7	solo	only
