Group	Italian	English
1	Già	Already
1	era	was
1	l'	the
1	angel	Angel
1	dietro	behind
1	a	-
1	noi	us
1	rimaso	left
1	l'	the
1	angel	Angel
1	che	who
1	n'	us
1	avea	had
1	vòlti	turned
1	al	to the
1	sesto	sixth
1	giro	round
1	avendomi	having
1	dal	from
1	viso	face
1	un	a
1	colpo	stroke
1	raso	erased
2	e	and
2	quei	those
2	c'	who
2	hanno	have
2	a	set on
2	giustizia	justice
2	lor	their
2	disiro	desire
2	detto	said
2	n'	to us
2	avea	had
2	beati	Beati
2	e	and
2	le	-
2	sue	his
2	voci	words
2	con	with
2	sitiunt	sitiunt
2	sanz'	without
2	altro	the rest
2	ciò	-
2	forniro	ended
3	E	And
3	io	I
3	più	more
3	lieve	light
3	che	than
3	per	through
3	l'	the
3	altre	other
3	foci	passes
3	m'	-
3	andava	was going on
3	sì	so
3	che	that
3	sanz'	without
3	alcun	any
3	labore	labor
3	seguiva	was following
3	in	-
3	sù	upward
3	li	the
3	spiriti	spirits
3	veloci	swift
4	quando	when
4	Virgilio	Virgil
4	incominciò	began
4	Amore	Love
4	acceso	kindled
4	di	by
4	virtù	virtue
4	sempre	always
4	altro	another
4	accese	kindles
4	pur	provided
4	che	that
4	la	-
4	fiamma	flame
4	sua	its
4	paresse	appear
4	fore	outwardly
5	onde	wherefore
5	da	from
5	l'	the
5	ora	hour
5	che	when
5	tra	amid
5	noi	us
5	discese	descended
5	nel	into the
5	limbo	limbo
5	de	of
5	lo	-
5	'nferno	Hell
5	Giovenale	Juvenal
5	che	and
5	la	-
5	tua	thy
5	affezion	affection
5	mi	me
5	fé	made
5	palese	known
6	mia	my own
6	benvoglienza	good will
6	inverso	toward
6	te	thee
6	fu	was
6	quale	such
6	più	more
6	strinse	bound
6	mai	never
6	di	to
6	non	-
6	vista	unseen
6	persona	person
6	sì	so
6	ch'	that
6	or	now
6	mi	me
6	parran	will seem
6	corte	short
6	queste	these
6	scale	stairs
7	Ma	But
7	dimmi	tell me
7	e	and
7	come	as
7	amico	friend
7	mi	me
7	perdona	pardon
7	se	if
7	troppa	too great
7	sicurtà	confidence
7	m'	my
7	allarga	let loose
7	il	-
7	freno	rein
7	e	and
7	come	as
7	amico	friend
7	omai	now
7	meco	with me
7	ragiona	talk
8	come	boxy
8	poté	could
8	trovar	find
8	dentro	within
8	al	a
8	tuo	thy
8	seno	breast
8	loco	place
8	avarizia	avarice
8	tra	amid
8	cotanto	so great
8	senno	wisdom
8	di	as that
8	quanto	wherewith
8	per	through
8	tua	thy
8	cura	diligence
8	fosti	wast
8	pieno	filled
9	Queste	These
9	parole	words
9	Stazio	Statius
9	mover	moved
9	fenno	-
9	un	a
9	poco	little
9	a	to
9	riso	smiling
9	pria	first
9	poscia	then
9	rispuose	replied
9	Ogne	Every
9	tuo	thine
9	dir	word
9	d'	of
9	amor	love
9	m'	me
9	è	is
9	caro	dear
9	cenno	sign
10	Veramente	Truly
10	più	oftentimes
10	volte	oftentimes
10	appaion	have such appearance
10	cose	things
10	che	that
10	danno	they give
10	a	for
10	dubitar	suspicion
10	falsa	false
10	matera	material
10	per	because
10	le	the
10	vere	true
10	ragion	reasons
10	che	-
10	son	lie
10	nascose	hid
11	La	Thy
11	tua	thy
11	dimanda	question
11	tuo	thy
11	creder	belief
11	m'	me
11	avvera	assures
11	esser	-
11	ch'	that
11	i'	I
11	fossi	was
11	avaro	avaricious
11	in	in
11	l'	the
11	altra	other
11	vita	life
11	forse	perhaps
11	per	because of
11	quella	that
11	cerchia	circle
11	dov'	where
11	io	I
11	era	was
12	Or	then
12	sappi	know
12	ch'	that
12	avarizia	avarice
12	fu	was
12	partita	removed
12	troppo	too far
12	da	from
12	me	me
12	e	and
12	questa	this
12	dismisura	want of measure
12	migliaia	thousands
12	di	of
12	lunari	courses of the moon
12	hanno	have
12	punita	punished
13	E	And
13	se	had
13	non	not
13	fosse	been
13	ch'	that
13	io	I
13	drizzai	set right
13	mia	my
13	cura	care
13	quand'	when
13	io	I
13	intesi	understood
13	là	the passage
13	dove	where
13	tu	thou
13	chiame	dost exclaim
13	crucciato	indignant
13	quasi	as if
13	a	with
13	l'	-
13	umana	human
13	natura	nature
14	Per	to
14	che	what
14	non	not
14	reggi	impel
14	tu	thou
14	o	O
14	sacra	cursed
14	fame	hunger
14	de	of
14	l'	-
14	oro	gold
14	l'	the
14	appetito	appetite
14	de'	of
14	mortali	mortals
14	voltando	rolling
14	sentirei	I, should share
14	le	the
14	giostre	jousts
14	grame	dismal
15	Allor	Then
15	m'	I
15	accorsi	perceived
15	che	that
15	troppo	too much
15	aprir	spread
15	l'	their
15	ali	wings
15	potean	could
15	le	the
15	mani	bands
15	a	in
15	spendere	spending
15	e	and
15	pente'	repented
15	mi	I
15	così	as well
15	di	of
15	quel	that
15	come	as
15	de	of
15	li	-
15	altri	other
15	mali	sins
16	Quanti	How many
16	risurgeran	shall rise
16	coi	with
16	crini	hair
16	scemi	cropped
16	per	through
16	ignoranza	ignorance
16	che	which
16	di	for
16	questa	this
16	pecca	sin
16	toglie	prevents
16	'l	-
16	penter	repentance
16	vivendo	during life
16	e	and
16	ne	in
16	li	the
16	stremi	last hours
17	E	And
17	sappie	know
17	che	that
17	la	the
17	colpa	vice
17	che	which
17	rimbecca	rebuts
17	per	with
17	dritta	direct
17	opposizione	opposition
17	alcun	any
17	peccato	sin
17	con	with
17	esso	it
17	insieme	together
17	qui	here
17	suo	its
17	verde	verdure
17	secca	dries up
18	però	Wherefore
18	s'	if
18	io	I
18	son	have
18	tra	among
18	quella	the
18	gente	people
18	stato	been
18	che	who
18	piange	lament
18	l'	their
18	avarizia	avarice
18	per	to
18	purgarmi	purify myself
18	per	because of
18	lo	-
18	contrario	contrary
18	suo	its
18	m'	me
18	è	has
18	incontrato	befallen
19	Or	Now
19	quando	when
19	tu	thou
19	cantasti	wast singing
19	le	the
19	crude	cruel
19	armi	strife
19	de	of
19	la	the
19	doppia	twofold
19	trestizia	affliction
19	di	of
19	Giocasta	Jocasta
