Group	Italian	English
1	Di	Side
1	pari	by side
1	come	like
1	buoi	oxen
1	che	who
1	vanno	go
1	a	-
1	giogo	yoked
1	m'	-
1	andava	went on
1	io	I
1	con	with
1	quell'	that
1	anima	spirit
1	carca	burdened
1	fin	so long
1	che	as
1	'l	it
1	sofferse	allowed
1	il	the
1	dolce	sweet
1	pedagogo	Pedagogue
2	Ma	but
2	quando	when
2	disse	he said
2	Lascia	Leave
2	lui	him
2	e	and
2	varca	come on
2	ché	for
2	qui	here
2	è	it is
2	buono	well
2	con	with
2	l'	-
2	ali	both with sail
2	e	and
2	coi	with
2	remi	oars
2	quantunque	as much as
2	può	he can
2	ciascun	each
2	pinger	should urge
2	sua	his
2	barca	bark
3	dritto	up
3	sì	-
3	come	as
3	andar	walking
3	vuolsi	is required
3	rife'	I straitened again
3	mi	-
3	con	-
3	la	my
3	persona	body
3	avvegna	although
3	che	-
3	i	-
3	pensieri	thoughts
3	mi	my
3	rimanessero	remained
3	e	both
3	chinati	bowed down
3	e	and
3	scemi	abated
4	Io	I
4	m'	-
4	era	was
4	mosso	moving on
4	e	and
4	seguia	following
4	volontieri	willingly
4	del	of
4	mio	my
4	maestro	Master
4	i	the
4	passi	steps
4	e	and
4	amendue	both
4	già	now
4	mostravam	showing
4	com'	how
4	eravam	were
4	leggeri	light
5	ed	when
5	el	he
5	mi	me
5	disse	said
5	Volgi	Turn
5	li	thine
5	occhi	eyes
5	in	-
5	giùe	downward
5	buon	well
5	ti	thee
5	sarà	it will be
5	per	in order to
5	tranquillar	solace
5	la	the
5	via	way
5	veder	to look
5	lo	upon the
5	letto	bed
5	de	of
5	le	-
5	piante	footprints
5	tue	thy
6	Come	As
6	perché	so that
6	di	of
6	lor	them
6	memoria	memory
6	sia	there may be
6	sovra	above
6	i	the
6	sepolti	buried
6	le	their
6	tombe	tombs
6	terragne	in earth
6	portan	bear
6	segnato	inscribed
6	quel	that
6	ch'	which
6	elli	they
6	eran	were
6	pria	before
7	onde	whence
7	lì	there
7	molte	often
7	volte	times
7	si	is
7	ripiagne	weeping
7	per	through
7	la	the
7	puntura	pricking
7	de	of
7	la	the
7	rimembranza	remembrance
7	che	which
7	solo	only
7	a'	to the
7	pïi	pious
7	dà	gives
7	de	-
7	le	the
7	calcagne	spur
8	sì	so
8	vid'	saw
8	io	I
8	lì	there
8	ma	but
8	di	of
8	miglior	better
8	sembianza	semblance
8	secondo	in respect of
8	l'	-
8	artificio	skill
8	figurato	figured
8	quanto	all that
8	per	for
8	via	pathway
8	di	-
8	fuor	out
8	del	from the
8	monte	mountain
8	avanza	juts out
9	Vedea	I saw
9	colui	him
9	che	who
9	fu	was
9	nobil	noble
9	creato	created
9	più	more
9	ch'	than
9	altra	any other
9	creatura	creature
9	giù	down
9	dal	from
9	cielo	heaven
9	folgoreggiando	with lightning flash
9	scender	descending
9	da	at
9	l'	-
9	un	one
9	lato	side
10	Vedëa	I saw
10	Brïareo	Briareus
10	fitto	transfixed
10	dal	by the
10	telo	bolt
10	celestïal	celestial
10	giacer	lying
10	da	at
10	l'	the
10	altra	other
10	parte	side
10	grave	heavy
10	a	upon
10	la	the
10	terra	earth
10	per	in
10	lo	-
10	mortal	mortal
10	gelo	chill
11	Vedea	I saw
11	Timbreo	Thymbraeus
11	vedea	I saw
11	Pallade	Pallas
11	e	and
11	Marte	Mars
11	armati	armed
11	ancora	still
11	intorno	around
11	al	-
11	padre	father
11	loro	their
11	mirar	gazing at
11	le	the
11	membra	limbs
11	d'	of
11	i	the
11	Giganti	giants
11	sparte	scattered
12	Vedea	I saw
12	Nembròt	Nimrod
12	a	at
12	piè	the foot
12	del	of his
12	gran	great
12	lavoro	toil
12	quasi	as if
12	smarrito	bewildered
12	e	and
