Group	Italian	English
1	Ne	At
1	l'	the
1	ora	hour
1	che	when
1	non	no
1	può	can
1	'l	the
1	calor	heat
1	dïurno	diurnal
1	intepidar	warm
1	più	more
1	'l	the
1	freddo	coldness
1	de	of
1	la	the
1	luna	moon
1	vinto	vanquished
1	da	by
1	terra	Earth
1	e	or
1	talor	sometimes
1	da	by
1	Saturno	Saturn
2	quando	when
2	i	the
2	geomanti	geomancers
2	lor	their
2	Maggior	Greater
2	Fortuna	Fortune
2	veggiono	see
2	in	in
2	orïente	east
2	innanzi	before
2	a	-
2	l'	the
2	alba	dawn
2	surger	rising
2	per	along
2	via	path
2	che	which
2	poco	short
2	le	it
2	sta	stays
2	bruna	dark
3	mi	me
3	venne	came
3	in	in
3	sogno	dream
3	una	a
3	femmina	woman
3	balba	stammering
3	ne	with
3	li	-
3	occhi	eyes
3	guercia	asquint
3	e	and
3	sovra	on
3	i	her
3	piè	feet
3	distorta	crooked
3	con	with
3	le	-
3	man	hands
3	monche	lopped off
3	e	and
3	di	in
3	colore	color
3	scialba	pallid
4	Io	I
4	la	her
4	mirava	gazed at
4	e	and
4	come	as
4	'l	the
4	sol	sun
4	conforta	comforts
4	le	the
4	fredde	cold
4	membra	limbs
4	che	which
4	la	the
4	notte	night
4	aggrava	bennmbs
4	così	so
4	lo	the
4	sguardo	look
4	mio	my
4	le	her
4	facea	made
4	scorta	tongue nimble
5	la	-
5	lingua	-
5	e	and
5	poscia	then
5	tutta	wholly
5	la	her
5	drizzava	set straight
5	in	in
5	poco	little
5	d'	-
5	ora	while
5	e	and
5	lo	-
5	smarrito	wan
5	volto	face
5	com'	as
5	amor	love
5	vuol	requires
5	così	so
5	le	her
5	colorava	colored
6	Poi	Then
6	ch'	when
6	ell'	she
6	avea	had
6	'l	her
6	parlar	speech
6	così	thus
6	disciolto	unloosed
6	cominciava	began
6	a	to
6	cantar	sing
6	sì	so
6	che	that
6	con	with
6	pena	difficulty
6	da	from
6	lei	her
6	avrei	should I have
6	mio	my
6	intento	attention
6	rivolto	turned
7	Io	I
7	son	am
7	cantava	she sang
7	io	I
7	son	am
7	dolce	sweet
7	serena	Siren
7	che	and
7	marinari	the mariners
7	in	in
7	mezzo	mid
7	mar	sea
7	dismago	bewitch
7	tanto	so
7	son	am
7	di	of
7	piacere	pleasantness
7	a	to
7	sentir	hear
7	piena	full
8	Io	I
8	volsi	turned
8	Ulisse	Ulysses
8	del	from
8	suo	his
8	cammin	way
8	vago	wandering
8	al	by
8	canto	song
8	mio	my
8	e	and
8	qual	whoso
8	meco	with me
8	s'	-
8	ausa	abides
8	rado	seldom
8	sen	-
8	parte	departs
8	sì	so
8	tutto	wholly
8	l'	him
8	appago	content
9	Ancor	Not
9	non	yet
9	era	was
9	sua	her
9	bocca	mouth
9	richiusa	closed
9	quand'	when
9	una	a
9	donna	Lady
9	apparve	appeared
9	santa	holy
9	e	and
9	presta	ready
9	lunghesso	at side
9	me	my
9	per	to
9	far	make
9	colei	her
9	confusa	confused
10	O	O
10	Virgilio	Virgil
10	Virgilio	Virgil
10	chi	who
10	è	is
10	questa	this
10	fieramente	sternly
10	dicea	said
10	ed	and
10	el	he
10	venìa	came
10	con	with
10	li	his
10	occhi	eyes
10	fitti	fixed
10	pur	only
10	in	on
10	quella	that
10	onesta	modest one
11	L'	She
11	altra	-
11	prendea	took hold of the other
11	e	and
11	dinanzi	in front
11	l'	her
11	apria	opened
11	fendendo	rending
11	i	her
11	drappi	garments
11	e	and
11	mostravami	showed me
11	'l	her
11	ventre	belly
11	quel	this
11	mi	me
11	svegliò	waked
11	col	with the
11	puzzo	stench
11	che	that
11	n'	from it
11	uscia	issued
12	Io	I
12	mossi	turned
12	li	-
12	occhi	eyes
12	e	and
12	'l	the
12	buon	good
12	maestro	Virgil
12	Almen	At least
12	tre	three
12	voci	calls
12	t'	thee
12	ho	have
12	messe	given
12	dicea	said
12	Surgi	arise
12	e	and
12	vieni	come
12	troviam	let us find
12	l'	the
12	aperta	opening
12	per	through
12	la	-
12	qual	which
12	tu	thou
12	entre	mayst enter
13	Sù	Up
13	mi	I
13	levai	rose
13	e	and
13	tutti	all
13	eran	were
13	già	now
13	pieni	full
13	de	of
13	l'	the
13	alto	high
13	dì	day
13	i	the
13	giron	circles
13	del	of the
13	sacro	sacred
13	monte	mountain
13	e	and
13	andavam	went on
13	col	with
13	sol	sun
13	novo	new
13	a	at
13	le	our
13	reni	backs
14	Seguendo	Following
14	lui	him
14	portava	I bore
14	la	-
14	mia	my
14	fronte	forehead
14	come	like
14	colui	one
14	che	who
14	l'	it
14	ha	has
14	di	with
14	pensier	thought
14	carca	laden
14	che	and
14	fa	makes
14	di	of
14	sé	himself
14	un	the
14	mezzo	half
14	arco	arch
14	di	of
14	ponte	bridge
15	quand'	when
15	io	I
15	udi'	heard
15	Venite	Come ye
15	qui	here
15	si	is
15	varca	the passage
15	parlare	spoken
15	in	in
15	modo	mode
15	soave	soft
15	e	and
15	benigno	benign
15	qual	such as
15	non	not
15	si	is
15	sente	heard
15	in	in
15	questa	this
15	mortal	mortal
15	marca	region
16	Con	With
16	l'	-
16	ali	wings
16	aperte	open
16	che	which
16	parean	seemed
16	di	of a
16	cigno	swan
16	volseci	turned us
16	in	upward
16	sù	-
16	colui	he
16	che	who
16	sì	thus
16	parlonne	had spoken to us
16	tra	between
16	due	the two
16	pareti	walls
16	del	of the
16	duro	hard
16	macigno	rock
17	Mosse	He moved
17	le	his
17	penne	feathers
17	poi	then
17	e	and
17	ventilonne	fanned us
17	Qui	qui
17	lugent	lugent
17	affermando	affirming
17	esser	to be
17	beati	blessed
17	ch'	for
17	avran	they shall have
17	di	of
17	consolar	consolation
17	l'	their
17	anime	souls
17	donne	mistresses
18	Che	What
18	hai	ails
18	che	that
18	pur	ever
18	inver'	on
18	la	the
18	terra	ground
18	guati	lookest
18	la	-
18	guida	Guide
18	mia	my
18	incominciò	began
18	a	to
18	dirmi	say to me
18	poco	a little
18	amendue	both of us
18	da	from
18	l'	the
18	angel	Angel
18	sormontati	having mounted up
19	E	-
19	io	-
19	Con	With
19	tanta	such
19	sospeccion	apprehension
19	fa	makes
19	irmi	me go
19	novella	recent
19	visïon	vision
19	ch'	which
19	a	to
19	sé	itself
19	mi	me
19	piega	bends
19	sì	so
19	ch'	that
19	io	I
19	non	-
19	posso	cannot
19	dal	from the
19	pensar	thought
19	partirmi	withdraw me
20	Vedesti	Hast thou seen
20	disse	said he
20	quell'	that
20	antica	ancient
20	strega	sorceress
20	che	who
20	sola	alone
20	sovr'	above
20	a	-
20	noi	us
20	omai	henceforth
20	si	is
20	piagne	lamented
20	vedesti	Hast thou seen
20	come	how
20	l'	-
20	uom	man
20	da	from
20	lei	her
20	si	is
20	slega	unbound
21	Bastiti	Let it suffice thee
21	e	and
21	batti	strike
21	a	on
21	terra	ground
21	le	thy
21	calcagne	heels
21	li	thine
21	occhi	eyes
21	rivolgi	turn
21	al	to the
21	logoro	lure
21	che	that
21	gira	whirls
21	lo	the
21	rege	King
21	etterno	eternal
21	con	with
21	le	the
21	rote	circles
21	magne	great
