Group	Italian	English
1	Tant'	So
1	eran	were
1	li	-
1	occhi	eyes
1	miei	mine
1	fissi	fixed
1	e	and
1	attenti	intent
1	a	to
1	disbramarsi	relieve their
1	la	-
1	decenne	ten years’
1	sete	thirst
1	che	that
1	li	-
1	altri	other
1	sensi	senses
1	m'	my
1	eran	were
1	tutti	all
1	spenti	extinct
2	Ed	and
2	essi	they themselves
2	quinci	on one side
2	e	and
2	quindi	the other
2	avien	had
2	parete	wall
2	di	of
2	non	-
2	caler	disregard
2	così	so
2	lo	the
2	santo	holy
2	riso	smile
2	a	to
2	sé	itself
2	traéli	draw
2	con	with
2	l'	the
2	antica	old
2	rete	net
3	quando	when
3	per	perforce
3	forza	perforce
3	mi	-
3	fu	was
3	vòlto	turned
3	il	-
3	viso	sight
3	ver'	toward
3	la	-
3	sinistra	left
3	mia	my
3	da	by
3	quelle	those
3	dee	goddesses
3	perch'	because
3	io	I
3	udi'	heard
3	da	from
3	loro	them
3	un	a
3	Troppo	Too
3	fiso	fixedly
4	e	And
4	la	the
4	disposizion	condition
4	ch'	which
4	a	for
4	veder	seeing
4	èe	exists
4	ne	in
4	li	-
4	occhi	eyes
4	pur	but
4	testé	just now
4	dal	by the
4	sol	sun
4	percossi	smitten
4	sanza	without
4	la	-
4	vista	sight
4	alquanto	some time
4	esser	be
4	mi	me
4	fée	caused
5	Ma	But
5	poi	-
5	ch'	when
5	al	to the
5	poco	little
5	il	the
5	viso	sight
5	riformossi	reshaped itself
5	e	-
5	dico	I say
5	al	to the
5	poco	little
5	per	in
5	rispetto	respect
5	al	to the
5	molto	great
5	sensibile	object of the sense
5	onde	wherefrom
5	a	by
5	forza	force
5	mi	myself
5	rimossi	had removed
6	vidi	I saw
6	'n	upon
6	sul	its
6	braccio	flank
6	destro	right
6	esser	had
6	rivolto	wheeled
6	lo	the
6	glorïoso	glorious
6	essercito	army
6	e	and
6	tornarsi	was returning
6	col	with the
6	sole	sun
6	e	and
6	con	with
6	le	the
6	sette	seven
6	fiamme	flames
6	al	in its
6	volto	face
7	Come	As
7	sotto	under
7	li	its
7	scudi	shields
7	per	to
7	salvarsi	save itself
7	volgesi	turns
7	schiera	a troop
7	e	and
7	sé	-
7	gira	wheels
