Group	Italian	English
1	Quando	When
1	si	is
1	parte	broken up
1	il	a
1	gioco	game
1	de	of
1	la	-
1	zara	dice
1	colui	he
1	che	who
1	perde	loses
1	si	-
1	riman	remains
1	dolente	sorrowful
1	repetendo	repeating
1	le	the
1	volte	throws
1	e	and
1	tristo	saddened
1	impara	learns
2	con	with
2	l'	the
2	altro	other
2	se	-
2	ne	-
2	va	go along
2	tutta	all
2	la	the
2	gente	folk
2	qual	one
2	va	goes
2	dinanzi	before
2	e	and
2	qual	one
2	di	from
2	dietro	behind
2	il	him
2	prende	plucks
2	e	and
2	qual	one
2	dallato	at his side
2	li	-
2	si	himself
2	reca	brings
2	a	to
2	mente	mind
3	el	He
3	non	not
3	s'	-
3	arresta	stop
3	e	and
3	questo	one
3	e	and
3	quello	other
3	intende	listens to
3	a	to
3	cui	whom
3	porge	reaches forth
3	la	his
3	man	hand
3	più	longer
3	non	no
3	fa	presses
3	pressa	on him
3	e	and
3	così	thus
3	da	from
3	la	the
3	calca	throng
3	si	himself
3	difende	defends
4	Tal	Such
4	era	was
4	io	I
4	in	in
4	quella	that
4	turba	crowd
4	spessa	dense
4	volgendo	turning
4	a	to
4	loro	them
4	e	and
4	qua	this way
4	e	and
4	là	that
4	la	my
4	faccia	face
4	e	and
4	promettendo	promising
4	mi	myself
4	sciogliea	loosed
4	da	from
4	essa	them
5	Quiv'	Here
5	era	was
5	l'	the
5	Aretin	Aretine
5	che	who
5	da	from
5	le	the
5	braccia	arms
5	fiere	fierce
5	di	of
5	Ghin	Ghin
5	di	di
5	Tacco	Tacco
5	ebbe	had
5	la	his
5	morte	death
5	e	and
5	l'	the
5	altro	other
5	ch'	who
5	annegò	was drowned
5	correndo	when running
5	in	in
5	caccia	pursuit
6	Quivi	Here
6	pregava	was praying
6	con	with
6	le	-
6	mani	hands
6	sporte	outstretched
6	Federigo	Federigo
6	Novello	Novello
6	e	and
6	quel	he
6	da	of
6	Pisa	Pisa
6	che	who
6	fé	made
6	parer	seem
6	lo	the
6	buon	good
6	Marzucco	Marzucco
6	forte	strong
7	Vidi	I saw
7	conte	Count
7	Orso	Orso
7	e	and
7	l'	the
7	anima	soul
7	divisa	divided
7	dal	from
7	corpo	body
7	suo	its
7	per	by
7	astio	spite
7	e	and
7	per	by
7	inveggia	envy
7	com'	as
7	e'	it
7	dicea	said
7	non	not
7	per	for
7	colpa	fault
7	commisa	committed
8	Pier	Pierre
8	da	do
8	la	la
8	Broccia	Brosse
8	dico	I mean
8	e	and
8	qui	here
8	proveggia	let the Lady of Brabant take forethought
8	mentr'	while
8	è	is
8	di	on
8	qua	earth
8	la	the
8	donna	Lady
8	di	of
8	Brabante	Brabant
8	sì	so
8	che	that
8	però	for this
8	non	not
8	sia	be
8	di	of
8	peggior	worse
