Group	Italian	English
1	Vago	Fain
1	già	now
1	di	to
1	cercar	search
1	dentro	within
1	e	and
1	dintorno	round about
1	la	the
1	divina	divine
1	foresta	forest
1	spessa	dense
1	e	and
1	viva	living
1	ch'	which
1	a	to
1	li	my
1	occhi	eyes
1	temperava	tempered
1	il	the
1	novo	new
1	giorno	day
2	sanza	without
2	più	longer
2	aspettar	waiting
2	lasciai	I left
2	la	the
2	riva	bank
2	prendendo	taking
2	la	the
2	campagna	level ground
2	lento	very
2	lento	slowly
2	su	-
2	per	over
2	lo	the
2	suol	soil
2	che	that
2	d'	-
2	ogne	everywhere
2	parte	-
2	auliva	breathes fragrance
3	Un'	A
3	aura	breeze
3	dolce	sweet
3	sanza	no
3	mutamento	variation
3	avere	had
3	in	in
3	sé	itself
3	mi	me
3	feria	struck
3	per	on
3	la	the
3	fronte	brow
3	non	not
3	di	with
3	più	heavier
3	colpo	blow
3	che	than
3	soave	soft
3	vento	wind
4	per	at
4	cui	which
4	le	the
4	fronde	branches
4	tremolando	trembling
4	pronte	readily
4	tutte	all
4	quante	of them
4	piegavano	were bending
4	a	to
4	la	the
4	parte	quarter
4	u'	where
4	la	its
4	prim'	first
4	ombra	shadow
4	gitta	casts
4	il	the
4	santo	holy
4	monte	mountain
5	non	not
5	però	yet
5	dal	from
5	loro	their
5	esser	-
5	dritto	straightness
5	sparte	parted
5	tanto	so far
5	che	that
5	li	the
5	augelletti	little birds
5	per	among
5	le	the
5	cime	tops
5	lasciasser	would leave
5	d'	of
5	operare	practice
5	ogne	every
5	lor	their
5	arte	art
6	ma	but
6	con	with
6	piena	full
6	letizia	joy
6	l'	the
6	ore	breezes
6	prime	early
6	cantando	singing
6	ricevieno	received
6	intra	among
6	le	the
6	foglie	leaves
6	che	which
6	tenevan	kept
6	bordone	burden
6	a	to
6	le	-
6	sue	their
6	rime	rhymes
7	tal	such
7	qual	as
7	di	from
7	ramo	bough
7	in	to
7	ramo	bough
7	si	-
7	raccoglie	gathers
7	per	through
7	la	-
7	pineta	pine forest
7	in	upon
7	su	-
7	'l	the
7	lito	shore
7	di	of
7	Chiassi	Chiassi
7	quand'	when
7	Ëolo	Aeolus
7	scilocco	Sirocco
7	fuor	forth
7	discioglie	lets
8	Già	Now
8	m'	me
8	avean	had
8	trasportato	carried
8	i	the
8	lenti	show
8	passi	steps
8	dentro	within
8	a	-
8	la	the
8	selva	wood
8	antica	ancient
8	tanto	so far
8	ch'	that
8	io	I
8	non	not
8	potea	could
8	rivedere	see back
8	ond'	to where
8	io	I
8	mi	it
8	'ntrassi	entered
9	ed	and
9	ecco	lo
9	più	further
9	andar	progress
9	mi	from me
