Group	Italian	English
1	Ora	hour
1	era	was
1	onde	in which
1	'l	the
1	salir	ascent
1	non	no
1	volea	allowed
1	storpio	delay
1	ché	for
1	'l	the
1	sole	Sun
1	avëa	had
1	il	the
1	cerchio	circle
1	di	-
1	merigge	meridian
1	lasciato	left
1	al	to the
1	Tauro	Bull
1	e	and
1	la	the
1	notte	Night
1	a	to
1	lo	the
1	Scorpio	Scorpion
2	per	wherefore
2	che	-
2	come	as
2	fa	doth
2	l'	the
2	uom	man
2	che	who
2	non	not
2	s'	-
2	affigge	stops
2	ma	but
2	vassi	goes
2	a	on
2	la	-
2	via	way
2	sua	his
2	che	whatever
2	che	-
2	li	to him
2	appaia	may appear
2	se	if
2	di	of
2	bisogno	necessity
2	stimolo	goad
2	il	him
2	trafigge	prick
3	così	so
3	intrammo	did enter
3	noi	we
3	per	through
3	la	-
3	callaia	gap
3	uno	one
3	innanzi	before
3	altro	other
3	prendendo	taking
3	la	-
3	scala	stairway
3	che	which
3	per	by
3	artezza	its narrowness
3	i	the
3	salitor	climbers
3	dispaia	unpairs
4	E	And
4	quale	as
4	il	the
4	cicognin	little stork
4	che	that
4	leva	lifts
4	l'	its
4	ala	wing
4	per	through
4	voglia	will
4	di	to
4	volare	fly
4	e	and
4	non	not
4	s'	-
4	attenta	dares
4	d'	-
4	abbandonar	abandon
4	lo	the
4	nido	nest
4	e	and
4	giù	down
4	la	it
4	cala	drops
5	tal	so
5	era	was
5	io	I
5	con	with
5	voglia	will
5	accesa	kindled
5	e	and
5	spenta	quenched
5	di	to
5	dimandar	ask
5	venendo	coming
5	infino	even
5	a	to
5	l'	the
5	atto	motion
5	che	that
5	fa	makes
5	colui	he
5	ch'	who
5	a	to
5	dicer	speak
5	s'	-
5	argomenta	proposes
6	Non	Nor
6	lasciò	forbear
6	per	though
6	l'	our
6	andar	going
6	che	-
6	fosse	was
6	ratto	swift
6	lo	-
6	dolce	sweet
6	padre	Father
6	mio	my
6	ma	but
