Group	Italian	English
1	Deus	Deus
1	venerunt	venerunt
1	gentes	gentes
1	alternando	alternating
1	or	now
1	tre	three
1	or	now
1	quattro	four
1	dolce	sweet
1	salmodia	psalmody
1	le	the
1	donne	ladies
1	incominciaro	began
1	e	and
1	lagrimando	weeping
2	e	And
2	Bëatrice	Beatrice
2	sospirosa	sighing
2	e	and
2	pia	compassionate
2	quelle	them
2	ascoltava	was listening
2	sì	so
2	fatta	moved
2	che	that
2	poco	scarce
2	più	more
2	a	at
2	la	the
2	croce	cross
2	si	-
2	cambiò	changed
2	Maria	Mary
3	Ma	But
3	poi	when
3	che	-
3	l'	the
3	altre	other
3	vergini	virgins
3	dier	gave
3	loco	place
3	a	to
3	lei	her
3	di	to
3	dir	speak
3	levata	risen
3	dritta	upright
3	in	upon
3	pè	feet
3	rispuose	answered
3	colorata	colored
3	come	like
3	foco	fire
4	Modicum	Modicum
4	et	et
4	non	non
4	videbitis	videbitis
4	me	me
4	et	et
4	iterum	iterum
4	sorelle	Sisters
4	mie	my
4	dilette	beloved
4	modicum	Modicum
4	et	et
4	vos	vos
4	videbitis	videbitis
4	me	me
5	Poi	Then
5	le	her
5	si	she
5	mise	set
5	innanzi	in front of
5	tutte	all
5	e	the
5	sette	seven
5	e	and
5	dopo	behind
5	sé	her
5	solo	only
5	accennando	by a sign
5	mosse	placed
5	me	me
5	e	and
5	la	the
5	donna	Lady
5	e	and
5	'l	the
5	savio	Sage
5	che	who
5	ristette	had stayed
6	Così	So
6	sen	she
6	giva	moved on
6	e	and
6	non	not
6	credo	think
6	che	-
6	fosse	had been
6	lo	-
6	decimo	tenth
6	suo	her
6	passo	step
6	in	upon
6	terra	ground
6	posto	set
6	quando	when
6	con	with
6	li	her
6	occhi	eyes
6	li	my
6	occhi	eyes
6	mi	-
6	percosse	she smote
7	e	and
7	con	with
7	tranquillo	tranquil
7	aspetto	aspect
7	Vien	Come
7	più	more
7	tosto	quickly
7	mi	me
7	disse	said
7	tanto	so
7	che	that
7	s'	if
7	io	I
7	parlo	speak
7	teco	with thee
7	ad	to
7	ascoltarmi	listen to me
7	tu	thou
7	sie	mayst be
7	ben	well
7	disposto	placed
8	Sì	So
8	com'	soon as
8	io	I
8	fui	was
8	com'	as
8	io	I
8	dovëa	should be
8	seco	with her
8	dissemi	she said to me
8	Frate	Brother
8	perché	why
8	non	not
8	t'	thou
8	attenti	dost venture
8	a	to
8	domandarmi	ask of me
8	omai	now
8	venendo	art coming
8	meco	with me
9	Come	Even as
9	a	befalls
9	color	those
9	che	who
9	troppo	excess
9	reverenti	reverence
9	dinanzi	in presence
9	a	of
9	suo	their
9	maggior	superiors
9	parlando	speaking
9	sono	are
9	che	and
9	non	not
9	traggon	drag
9	la	their
9	voce	voice
9	viva	living
9	ai	to the
9	denti	teeth
10	avvenne	befell
10	a	-
10	me	me
10	che	that
10	sanza	without
10	intero	perfect
10	suono	sound
10	incominciai	began
10	Madonna	My Lady
10	mia	My
10	bisogna	need
10	voi	you
10	conoscete	know
10	e	and
10	ciò	that
10	ch'	which
10	ad	for
10	essa	it
10	è	is
10	buono	good
11	Ed	And
11	ella	site
11	a	to
11	me	me
11	Da	From
11	tema	fear
11	e	and
11	da	from
11	vergogna	shame
11	voglio	I wish
11	che	that
11	tu	thou
11	omai	henceforth
11	ti	thyself
11	disviluppe	divest
11	sì	so
11	che	that
11	non	no
11	parli	speak
11	più	more
11	com'	like
11	om	a man
11	che	who
11	sogna	dreams
12	Sappi	Know thou
12	che	that
12	'l	the
12	vaso	vessel
12	che	which
12	'l	the
12	serpente	serpent
12	ruppe	broke
12	fu	was
12	e	and
12	non	not
12	è	is
12	ma	but
12	chi	him who
12	n'	therefor
12	ha	is
12	colpa	to blame
12	creda	let believe
12	che	that
12	vendetta	vengeance
12	di	of
12	Dio	God
12	non	not
12	teme	fears
12	suppe	sops
13	Non	Not
13	sarà	shall be
13	tutto	all
13	tempo	time
13	sanza	without
13	reda	an heir
13	l'	the
13	aguglia	eagle
13	che	that
13	lasciò	left
13	le	its
13	penne	feathers
13	al	on the
13	carro	car
13	per	whereby
13	che	-
13	divenne	became
13	mostro	a monster
13	e	and
13	poscia	then
13	preda	a prey
14	ch'	For
14	io	I
14	veggio	see
14	certamente	surely
14	e	and
14	però	therefore
14	il	it
14	narro	tell
14	a	to
14	darne	give to us
14	tempo	time
14	già	already
14	stelle	stars
14	propinque	close at hand
14	secure	secure
14	d'	from
14	ogn'	every
14	intoppo	obstacle
14	e	and
14	d'	from
14	ogne	every
14	sbarro	hindrance
15	nel	in
15	quale	which
15	un	a
15	cinquecento	Five hundred
15	diece	Ten
15	e	and
15	cinque	Five
15	messo	sent
15	di	by
15	Dio	God
15	anciderà	shall slay
15	la	the
15	fuia	thievish woman
15	con	and
15	quel	that
15	gigante	giant
15	che	who
15	con	with
15	lei	her
15	delinque	is delinquent
16	E	And
16	forse	perchance
16	che	-
16	la	the
16	mia	my
16	narrazion	narration
16	buia	dark
16	qual	as
16	Temi	Themis
16	e	and
16	Sfinge	the Sphinx
16	men	less
16	ti	thee
16	persuade	persuades
16	perch'	because
16	a	after
16	lor	their
16	modo	fashion
16	lo	the
16	'ntelletto	understanding
16	attuia	clouds
17	ma	But
17	tosto	soon
17	fier	will be
17	li	the
17	fatti	facts
17	le	the
17	Naiade	Naiades
17	che	that
17	solveranno	shall solve
17	questo	this
17	enigma	enigma
17	forte	difficult
17	sanza	without
17	danno	harm
17	di	of
17	pecore	flocks
17	o	or
17	di	of
17	biade	harvest
18	Tu	Do thou
18	nota	note
18	e	and
18	sì	even
18	come	as
18	da	from
18	me	me
18	son	are
18	porte	borne
18	così	so
18	queste	these
18	parole	words
18	segna	report
18	a'	to
18	vivi	those alive
18	del	with that
18	viver	life
18	ch'	which
18	è	is
18	un	a
18	correre	running
18	a	unto
18	la	-
18	morte	death
19	E	and
19	aggi	have
19	a	in
19	mente	mind
19	quando	when
19	tu	thou
19	le	them
19	scrivi	writest
19	di	to
19	non	not
19	celar	conceal
19	qual	what
19	hai	hast
19	vista	seen
19	la	the
19	pianta	plant
19	ch'	which
19	è	has been
19	or	now
19	due	twice
19	volte	-
19	dirubata	plundered
19	quivi	here
20	Qualunque	Whoso
20	ruba	robs
20	quella	that
20	o	or
20	quella	it
20	schianta	breaks
20	con	with
20	bestemmia	blasphemy
20	di	in
20	fatto	act
20	offende	offends
20	a	-
20	Dio	God
20	che	who
20	solo	only
20	a	for
20	l'	-
20	uso	use
20	suo	His own
20	la	it
20	creò	created
20	santa	holy
21	Per	For
21	morder	biting
21	quella	that
21	in	in
21	pena	pain
21	e	and
21	in	in
21	disio	desire
21	cinquemilia	five thousand
21	anni	years
21	e	and
21	più	more
21	l'	the
21	anima	soul
21	prima	first
21	bramò	longed
21	colui	Him
21	che	who
21	'l	the
21	morso	bite
21	in	on
21	sé	Himself
21	punio	punished
22	Dorme	sleeps
22	lo	-
22	'ngegno	wit
22	tuo	Thy
22	se	if
22	non	not
22	estima	deem
22	per	for
22	singular	special
22	cagione	reason
22	esser	is
22	eccelsa	high
22	lei	it
22	tanto	so
22	e	and
22	sì	so
22	travolta	inverted
22	ne	at
22	la	its
22	cima	top
23	E	And
23	se	if
23	stati	been
23	non	not
23	fossero	had
23	acqua	water
23	d'	of
23	Elsa	Elsa
23	li	-
23	pensier	thoughts
23	vani	vain
23	intorno	round
23	a	about
23	la	-
23	tua	thy
23	mente	mind
23	e	and
23	'l	-
23	piacer	pleasantness
23	loro	their
23	un	as
23	Piramo	Pyramus
23	a	to
23	la	the
23	gelsa	mulberry
24	per	by
