Group	Italian	English
1	Quando	When
1	il	the
1	settentrïon	septentrion
1	del	of the
1	primo	first
1	cielo	heaven
1	che	which
1	né	never
1	occaso	setting
1	mai	-
1	seppe	knew
1	né	nor
1	orto	rising
1	né	nor
1	d'	of
1	altra	other
1	nebbia	cloud
1	che	than
1	di	-
1	colpa	sin
1	velo	veil
2	e	and
2	che	which
2	faceva	was making
2	lì	there
2	ciascun	every one
2	accorto	acquainted
2	di	with
2	suo	his
2	dover	duty
2	come	as
2	'l	the
2	più	-
2	basso	lower
2	face	makes
2	qual	whoever
2	temon	the helm
2	gira	turns
2	per	to
2	venire	come
2	a	to
2	porto	port
3	fermo	still
3	s'	-
3	affisse	stopped
3	la	the
3	gente	people
3	verace	truthful
3	venuta	come
3	prima	first
3	tra	between
3	'l	the
3	grifone	griffon
3	ed	and
3	esso	it
3	al	to the
3	carro	chariot
3	volse	turned
3	sé	-
3	come	as
3	a	to
3	sua	their
3	pace	peace
4	e	and
4	un	one
4	di	of
4	loro	them
4	quasi	as if
4	da	from
4	ciel	heaven
4	messo	sent
4	Veni	Veni
4	sponsa	sponsa
4	de	de
4	Libano	Libano
4	cantando	singing
4	gridò	cried
4	tre	thrice
4	volte	-
4	e	and
4	tutti	all
4	li	the
4	altri	others
4	appresso	after
5	Quali	As
5	i	-
5	beati	blessed
5	al	at
5	novissimo	last
5	bando	trump
5	surgeran	will arise
5	presti	swiftly
5	ognun	each
5	di	from
5	sua	his
5	caverna	tomb
5	la	-
5	revestita	recovered
5	voce	voice
5	alleluiando	singing hallelujah
6	cotali	so
6	in	-
6	su	upon
6	la	the
6	divina	divine
6	basterna	chariot
6	si	up
6	levar	rose
6	cento	a hundred
6	ad	ad
6	vocem	vocem
6	tanti	tanti
6	senis	senis
6	ministri	ministers
6	e	and
6	messaggier	messengers
6	di	of
6	vita	life
6	etterna	eternal
7	Tutti	All
7	dicean	were saying
7	Benedictus	Benedictus
7	qui	qui
7	venis	venis
7	e	and
7	fior	flowers
7	gittando	scattering
7	e	-
7	di	-
7	sopra	above
7	e	and
7	dintorno	around
7	Manibus	Manibus
7	oh	o
7	date	date
7	lilïa	lilia
7	plenis	plenis
8	Io	I
8	vidi	have seen
8	già	ere now
8	nel	at the
8	cominciar	beginning
8	del	of the
8	giorno	day
8	la	the
8	parte	region
8	orïental	eastern
8	tutta	all
8	rosata	rosy
8	e	while
8	l'	the
8	altro	rest
8	ciel	heaven
8	di	with
8	bel	fair
8	sereno	clear sky
8	addorno	beautiful
9	e	and
9	la	the
9	faccia	face
9	del	of the
9	sol	sun
9	nascere	rise
9	ombrata	shaded
9	sì	so
9	che	that
9	per	through
9	temperanza	tempering
9	di	of
9	vapori	vapors
9	l'	the
9	occhio	eye
9	la	it
9	sostenea	sustained
9	lunga	a long
9	fïata	while
10	così	Thus
10	dentro	within
10	una	a
10	nuvola	cloud
10	di	of
10	fiori	flowers
10	che	which
10	da	from
10	le	the
10	mani	hands
10	angeliche	angelic
10	saliva	was ascending
10	e	and
10	ricadeva	falling
10	in	-
10	giù	down
10	dentro	within
10	e	and
10	di	-
10	fori	without
11	sovra	above
11	candido	white
11	vel	veil
11	cinta	with wreath
11	d'	-
11	uliva	olive
11	donna	lady
11	m'	me
11	apparve	appeared
11	sotto	beneath
11	verde	green
11	manto	mantle
11	vestita	robed
11	di	with
11	color	color
11	di	of
11	fiamma	flame
11	viva	living
12	E	And
12	lo	-
12	spirito	spirit
12	mio	my
12	che	that
12	già	now
12	cotanto	for so long
12	tempo	a time
12	era	had
12	stato	been
12	ch'	-
12	a	at
12	la	-
12	sua	her
12	presenza	presence
12	non	not
12	era	-
12	di	with
12	stupor	amazement
12	tremando	trembling
12	affranto	broken down
13	sanza	without
13	de	by
13	li	the
13	occhi	eyes
13	aver	having
13	più	more
13	conoscenza	knowledge
13	per	through
13	occulta	occult
13	virtù	virtue
13	che	that
13	da	from
13	lei	her
13	mosse	proceeded
13	d'	of
13	antico	ancient
13	amor	love
13	sentì	felt
13	la	the
13	gran	great
13	potenza	potency
14	Tosto	Soon
14	che	as
14	ne	upon
14	la	-
14	vista	sight
14	mi	my
14	percosse	smote
14	l'	the
14	alta	lofty
14	virtù	virtue
14	che	which
14	già	already
14	m'	me
14	avea	had
14	trafitto	transfixed
14	prima	ere
14	ch'	-
14	io	I
14	fuor	out
14	di	of
14	püerizia	boyhood
14	fosse	was
15	volsimi	I turned me
15	a	to
15	la	the
15	sinistra	left
15	col	with
15	respitto	confidence
