Group	Italian	English
1	O	O
1	tu	thou
1	che	who
1	se'	art
1	di	on
1	là	further
1	dal	the side of
1	fiume	river
1	sacro	sacred
1	volgendo	turning
1	suo	her
1	parlare	speech
1	a	to
1	me	me
1	per	with
1	punta	point
1	che	which
1	pur	only
1	per	by
1	taglio	edge
1	m'	to me
1	era	had
1	paruto	seemed
1	acro	keen
2	ricominciò	she began anew
2	seguendo	going on
2	sanza	without
2	cunta	delay
2	dì	say
2	dì	say
2	se	if
2	questo	this
2	è	is
2	vero	true
2	a	to
2	tanta	so great
2	accusa	accusation
2	tua	thine own
2	confession	confession
2	conviene	it behoves that
2	esser	be
2	congiunta	conjoined
3	Era	was
3	la	-
3	mia	My
3	virtù	power
3	tanto	so
3	confusa	confused
3	che	that
3	la	the
3	voce	voice
3	si	-
3	mosse	moved
3	e	and
3	pria	before
3	si	became
3	spense	extinct
3	che	-
3	da	by
3	li	-
3	organi	organs
3	suoi	its
3	fosse	could be
3	dischiusa	released
4	Poco	A little
4	sofferse	she bore it
4	poi	then
4	disse	she said
4	Che	What
4	pense	thinkest thou
4	Rispondi	Reply
4	a	to
4	me	me
4	ché	for
4	le	the
4	memorie	memories
4	triste	sad
4	in	in
4	te	thee
4	non	not
4	sono	are
4	ancor	yet
4	da	by
4	l'	the
4	acqua	water
4	offense	injured
5	Confusione	Confusion
5	e	and
5	paura	fear
5	insieme	together
5	miste	mingled
5	mi	my
5	pinsero	forced
5	un	a
5	tal	such
5	sì	Yes
5	fuor	out
5	de	from
5	la	-
5	bocca	mouth
5	al	for
5	quale	that it
5	intender	understanding
5	fuor	were
5	mestier	needed
5	le	the
5	viste	eyes
6	Come	As
6	balestro	cross-bow
6	frange	breaks
6	quando	when
6	scocca	shoots
6	da	with
6	troppa	too great
6	tesa	tension
6	la	-
6	sua	its
6	corda	cord
6	e	and
6	l'	its
6	arco	bow
6	e	and
6	con	with
6	men	less
6	foga	force
6	l'	the
6	asta	shaft
6	il	the
6	segno	mark
6	tocca	hits
7	sì	so
7	scoppia'	did burst
7	io	I
7	sottesso	under
7	grave	heavy
7	carco	load
7	fuori	forth
7	sgorgando	pouring
7	lagrime	tears
7	e	and
7	sospiri	sighs
7	e	and
7	la	the
7	voce	voice
7	allentò	slackened
7	per	along
7	lo	-
7	suo	its
7	varco	passage
8	Ond'	Whereupon
8	ella	she
8	a	to
8	me	me
8	Per	-
8	entro	Within
8	i	those
8	mie'	of mine
8	disiri	desires
8	che	that
8	ti	thee
8	menavano	were leading
8	ad	to
8	amar	love
8	lo	the
8	bene	Good
8	di	beyond
8	là	-
8	dal	-
8	qual	which
8	non	nothing
8	è	is
8	a	-
8	che	whereto
8	s'	man may
8	aspiri	aspire
9	quai	what
9	fossi	trenches
9	attraversati	running traverse
9	o	or
9	quai	what
9	catene	chains
9	trovasti	didst thou find
9	per	for
9	che	which
9	del	of
9	passare	passing
9	innanzi	onward
9	dovessiti	thou wert obliged
9	così	thus
9	spogliar	abandon
9	la	the
9	spene	hope
10	E	And
10	quali	what
10	agevolezze	enticements
10	o	or
10	quali	what
10	avanzi	advantages
10	ne	on
10	la	the
10	fronte	brow
10	de	of
10	li	the
10	altri	others
10	si	were
10	mostraro	displayed
10	per	for
10	che	which
10	dovessi	thou wert obliged to
10	lor	them
10	passeggiare	court
10	anzi	-
11	Dopo	After
11	la	the
11	tratta	drawing
11	d'	of
11	un	a
11	sospiro	sigh
11	amaro	bitter
11	a	-
11	pena	hardly
11	ebbi	had I
11	la	the
11	voce	voice
11	che	that
11	rispuose	answered
11	e	and
11	le	the
11	labbra	lips
11	a	with
11	fatica	difficulty
11	la	it
11	formaro	gave form
12	Piangendo	Weeping
12	dissi	said
12	Le	The
12	presenti	present
12	cose	things
12	col	with
12	falso	false
12	lor	their
12	piacer	pleasure
12	volser	turned
12	miei	my
12	passi	steps
12	tosto	soon
12	che	as
12	'l	-
12	vostro	your
12	viso	face
12	si	was
12	nascose	hidden
13	Ed	And
13	ella	she
13	Se	Hadst thou
13	tacessi	been silent
13	o	or
13	se	hadst thou
13	negassi	denied
13	ciò	that
13	che	which
13	confessi	thou dost confess
13	non	not
13	fora	would be
13	men	less
13	nota	noted
13	la	-
13	colpa	fault
13	tua	thy
13	da	by
13	tal	such a
13	giudice	Judge
13	sassi	is it known
14	Ma	But
14	quando	when
14	scoppia	bursts
14	de	from
14	la	-
14	propria	own
14	gota	cheek
14	l'	the
14	accusa	accusation
14	del	of the
14	peccato	sin
14	in	in
14	nostra	our
14	corte	court
14	rivolge	turns
14	sé	itself
14	contra	against
14	'l	the
14	taglio	edge
14	la	the
14	rota	wheel
15	Tuttavia	But yet
15	perché	that
15	mo	now
15	vergogna	shame
15	porte	bear
15	del	for
15	tuo	thy
15	errore	error
15	e	and
15	perché	that
15	altra	another
15	volta	time
15	udendo	hearing
15	le	the
15	serene	Sirens
15	sie	thou mayst be
15	più	-
15	forte	stronger
16	pon	hay
16	giù	aside
16	il	the
16	seme	seed
16	del	of
16	piangere	weeping
16	e	and
16	ascolta	listen
16	sì	so
16	udirai	shalt thou hear
16	come	how
16	in	in
16	contraria	opposite
16	parte	direction
16	mover	moved
16	dovieti	ought to have thee
16	mia	my
16	carne	flesh
16	sepolta	buried
17	Mai	Never
17	non	-
17	t'	to thee
17	appresentò	did present
17	natura	nature
17	o	or
17	arte	art
17	piacer	pleasure
17	quanto	such as
17	le	the
17	belle	fair
17	membra	limbs
17	in	-
17	ch'	wherein
17	io	I
17	rinchiusa	enclosed
17	fui	was
17	e	and
17	che	they
17	so'	are
17	'n	in
17	terra	earth
17	sparte	scattered
18	e	And
18	se	if
18	'l	the
18	sommo	supreme
18	piacer	pleasure
18	sì	thus
18	ti	thee
18	fallio	failed
18	per	through
18	la	-
18	mia	my
18	morte	death
18	qual	what
18	cosa	thing
18	mortale	mortal
18	dovea	ought
18	poi	then
18	trarre	to have drawn
18	te	thee
18	nel	into
18	suo	its
18	disio	desire
19	Ben	Forsooth
19	ti	thou
19	dovevi	oughtest
19	per	at
19	lo	the
19	primo	first
19	strale	arrow
19	de	of
19	le	-
19	cose	things
19	fallaci	deceitful
19	levar	to have risen
19	suso	up
19	di	-
19	retro	following
19	a	-
19	me	me
19	che	who
19	non	no
19	era	was
19	più	longer
19	tale	such
20	Non	Nor
20	ti	thee
20	dovea	should
20	gravar	have weighed
20	le	thy
20	penne	wings
20	in	-
20	giuso	downward
20	ad	to
20	aspettar	await
20	più	more
20	colpo	blows
20	o	either
20	pargoletta	girl
20	o	or
20	altra	other
20	novità	vanity
20	con	of
20	sì	so
20	breve	brief
20	uso	use
21	Novo	young
21	augelletto	little bird
21	due	two
21	o	or
21	tre	three
21	aspetta	awaits
21	ma	but
21	dinanzi	before
21	da	-
21	li	the
21	occhi	eyes
21	d'	of
21	i	the
21	pennuti	full-fledged
21	rete	net
21	si	is
21	spiega	spread
21	indarno	in vain
21	o	,
21	si	-
21	saetta	the arrow shot
22	Quali	As
22	fanciulli	children
22	vergognando	ashamed
22	muti	dumb
22	con	with
22	li	-
22	occhi	eyes
22	a	upon
22	terra	ground
22	stannosi	stand
22	ascoltando	listening
22	e	and
22	sé	conscience
22	riconoscendo	stricken
22	e	and
22	ripentuti	repentant
23	tal	-
23	mi	-
23	stav'	-
23	io	-
23	ed	And
23	ella	she
23	disse	said
23	Quando	Since
23	per	through
23	udir	hearing
23	se'	thou art
23	dolente	grieved
23	alza	lift up
23	la	thy
23	barba	beard
23	e	and
23	prenderai	thou shalt receive
23	più	more
23	doglia	grief
23	riguardando	in seeing
24	Con	With
24	men	less
24	di	-
24	resistenza	resistance
24	si	is
24	dibarba	uprooted
24	robusto	sturdy
24	cerro	oak
24	o	or
24	vero	-
24	al	by a
24	nostral	native
24	vento	wind
24	o	or
24	vero	-
24	a	by
24	quel	one
24	de	from
24	la	the
24	terra	land
24	di	of
24	Iarba	Iarbas
25	ch'	-
25	io	-
25	non	-
25	levai	-
25	al	-
25	suo	-
25	comando	-
25	il	-
25	mento	-
25	e	and
25	quando	when
25	per	by
25	la	the
25	barba	beard
25	il	my
25	viso	eyes
25	chiese	asked for
25	ben	truly
25	conobbi	I recognized
25	il	the
25	velen	venom
25	de	of
25	l'	the
25	argomento	argument
26	E	And
26	come	as
26	la	-
26	mia	my
26	faccia	face
26	si	-
26	distese	stretched upward
26	posarsi	were resting
26	quelle	those
26	prime	primal
26	creature	creatures
26	da	from
26	loro	their
26	aspersïon	strewing
26	l'	-
26	occhio	sight
26	comprese	perceived
27	e	and
27	le	-
27	mie	my
27	luci	eyes
27	ancor	still
27	poco	little
27	sicure	assured
27	vider	saw
27	Beatrice	Beatrice
27	volta	turned
27	in	-
27	su	toward
27	la	-
27	fiera	animal
27	ch'	that
27	è	is
27	sola	only
27	una	one
27	persona	person
27	in	in
27	due	two
27	nature	natures
28	Sotto	Beneath
28	'l	-
28	suo	her
28	velo	veil
28	e	and
28	oltre	beyond
28	la	-
28	rivera	stream
28	vincer	to surpass
28	pariemi	she seemed to me
28	più	more
28	sé	her
28	stessa	self
28	antica	ancient
28	vincer	surpassed
28	che	than
28	l'	the
28	altre	others
28	qui	here
28	quand'	when
28	ella	she
28	c'	here
28	era	was
29	Di	of
29	penter	repentance
29	sì	So
29	mi	me
29	punse	pricked
29	ivi	there
29	l'	the
29	ortica	nettle
29	che	that
29	di	of
29	tutte	all
29	altre	other
29	cose	things
29	qual	the one which
29	mi	me
29	torse	turned me aside
29	più	most
29	nel	unto
29	suo	its
29	amor	love
29	più	most
29	mi	me
29	si	-
29	fé	became
29	nemica	hostile
30	Tanta	Such
30	riconoscenza	contrition
30	il	-
30	cor	heart
30	mi	my
30	morse	stung
30	ch'	that
30	io	I
30	caddi	fell
30	vinto	overcome
30	e	and
30	quale	what
30	allora	then
30	femmi	became
30	salsi	knows
30	colei	she
30	che	who
30	la	the
30	cagion	cause
30	mi	me
30	porse	afforded
31	Poi	Then
31	quando	when
31	il	my
31	cor	heart
31	virtù	faculties
31	di	-
31	fuor	outward
31	rendemmi	restored my
31	la	the
31	donna	lady
31	ch'	whom
31	io	I
31	avea	had
31	trovata	found
31	sola	alone
31	sopra	above
31	me	me
31	vidi	saw
31	e	and
31	dicea	was saying
31	Tiemmi	Hold me
31	tiemmi	hold me
32	Tratto	drawn
32	m'	me
32	avea	had
32	nel	into the
32	fiume	stream
32	infin	up to
32	la	the
32	gola	throat
32	e	and
32	tirandosi	dragging
32	me	me
32	dietro	behind
32	sen	-
32	giva	was moving
32	sovresso	upon
32	l'	the
32	acqua	water
32	lieve	light
32	come	as
32	scola	shuttle
33	Quando	When
33	fui	I was
33	presso	near
33	a	-
33	la	the
33	beata	blessed
33	riva	shore
33	Asperges	Asperges
33	me	me
33	sì	so
33	dolcemente	sweetly
33	udissi	I heard
33	che	that
33	nol	it
33	so	cannot
33	rimembrar	remember
33	non	far less
33	ch'	-
33	io	-
33	lo	it
33	scriva	can write
34	La	The
34	bella	beautiful
34	donna	lady
34	ne	-
34	le	her
34	braccia	arms
34	aprissi	opened
34	abbracciommi	clasped
34	la	-
34	testa	head
34	e	and
34	mi	my
34	sommerse	plunged
34	ove	where
34	convenne	behoved
34	ch'	that
34	io	I
34	l'	the
34	acqua	water
34	inghiottissi	should swallow
35	Indi	Then
35	mi	me
35	tolse	took
35	e	and
35	bagnato	bathed
35	m'	me
35	offerse	brought
35	dentro	within
35	a	-
35	la	the
35	danza	dance
35	de	of
35	le	the
35	quattro	four
35	belle	beautiful
35	e	and
35	ciascuna	each
35	del	of them
35	braccio	arm
35	mi	me
35	coperse	covered
36	Noi	we
36	siam	are
36	qui	Here
36	ninfe	nymphs
36	e	and
36	nel	in
36	ciel	heaven
36	siamo	are
36	stelle	stars
36	pria	ere
36	che	-
36	Beatrice	Beatrice
36	discendesse	had descended
36	al	to the
36	mondo	world
36	fummo	were
36	ordinate	ordained
36	a	unto
36	lei	her
36	per	for
36	sue	her
36	ancelle	handmaids
37	Merrenti	We will head thee
37	a	to
37	li	the
37	occhi	eyes
37	suoi	her
37	ma	but
37	nel	in the
37	giocondo	joyous
37	lume	light
37	ch'	which
37	è	is
37	dentro	within them
37	aguzzeranno	shall make keen
37	i	-
37	tuoi	thine own
37	le	the
37	tre	three
37	di	-
37	là	yonder
37	che	who
37	miran	gaze
37	più	deeper
37	profondo	deeper
38	Così	Thus
38	cantando	singing
38	cominciaro	they began
38	e	and
38	poi	then
38	al	to the
38	petto	breast
38	del	of the
38	grifon	griffon
38	seco	with them
38	menarmi	they led me
38	ove	where
38	Beatrice	Beatrice
38	stava	was standing
38	volta	turned
38	a	toward
38	noi	us
39	Disser	They said
39	Fa	See
39	che	that
39	le	thy
39	viste	sight
39	non	not
39	risparmi	sparest
39	posto	placed
39	t'	thee
39	avem	we have
39	dinanzi	before
39	a	-
39	li	the
39	smeraldi	emeralds
39	ond'	whence
39	Amor	Love
39	già	of old
39	ti	thee
39	trasse	drew
39	le	-
39	sue	his
39	armi	arrows
40	Mille	A thousand
40	disiri	desires
40	più	hotter
40	che	than
40	fiamma	flame
40	caldi	hotter
40	strinsermi	bound my
40	li	the
40	occhi	eyes
40	a	to
40	li	the
40	occhi	eyes
40	rilucenti	relucent
40	che	which
40	pur	only
40	sopra	upon
40	'l	the
40	grifone	griffon
40	stavan	were standing
40	saldi	fixed
41	Come	As
41	in	in
41	lo	a
41	specchio	mirror
41	il	the
41	sol	sun
41	non	not
41	altrimenti	otherwise
41	la	the
41	doppia	twofold
41	fiera	animal
41	dentro	within
41	vi	there
41	raggiava	was gleaming
41	or	now
41	con	with
41	altri	one
41	or	now
41	con	with
41	altri	another
41	reggimenti	mode
42	Pensa	Think
42	lettor	Reader
42	s'	if
42	io	I
42	mi	-
42	maravigliava	marvelled
42	quando	when
42	vedea	saw
42	la	the
42	cosa	thing
42	in	in
42	sé	itself
42	star	stand
42	queta	quiet
42	e	while
42	ne	in
42	l'	-
42	idolo	image
42	suo	its
42	si	itself
42	trasmutava	was transmuting
43	Mentre	While
43	che	-
43	piena	full
43	di	of
43	stupore	amazement
43	e	and
43	lieta	glad
43	l'	-
43	anima	soul
43	mia	my
43	gustava	was tasting
43	di	-
43	quel	that
43	cibo	food
43	che	which
43	saziando	sating
43	di	of
43	sé	itself
43	di	for
43	sé	itself
43	asseta	causes hunger
44	sé	themselves
44	dimostrando	showing
44	di	of
44	più	loftier
44	alto	loftier
44	tribo	order
44	ne	in
44	li	their
44	atti	bearing
44	l'	the
44	altre	other
44	tre	three
44	si	-
44	fero	came
44	avanti	forward
44	danzando	dancing
44	al	to
44	loro	their
44	angelico	angelic
44	caribo	melody
45	Volgi	Turn
45	Beatrice	Beatrice
45	volgi	turn
45	li	thy
45	occhi	eyes
45	santi	holy
45	era	was
45	la	-
45	sua	their
45	canzone	song
45	al	upon
45	tuo	thy
45	fedele	faithful one
45	che	who
45	per	to
45	vederti	see thee
45	ha	has
45	mossi	taken
45	passi	steps
45	tanti	so many
46	Per	For
46	grazia	grace
46	fa	do
46	noi	us
46	grazia	grace
46	che	that
46	disvele	unveil
46	a	to
46	lui	hum
46	la	thy
46	bocca	mouth
46	tua	-
46	sì	so
46	che	that
46	discerna	he may discern
46	la	the
46	seconda	second
46	bellezza	beauty
46	che	which
46	tu	thou
46	cele	concealest
47	O	Oh
47	isplendor	splendor
47	di	of
47	viva	living
47	luce	light
47	etterna	eternal
47	chi	Who
47	palido	pallid
47	si	hath
47	fece	become
47	sotto	under
47	l'	the
47	ombra	shadow
47	sì	so
47	di	of
47	Parnaso	Parnassus
47	o	or
47	bevve	hath so drunk
47	in	at
47	sua	its
47	cisterna	cistern
48	che	that
48	non	not
48	paresse	would seem
48	aver	to have
48	la	his
48	mente	mind
48	ingombra	encumbered
48	tentando	trying
48	a	to
48	render	represent
48	te	thee
48	qual	as
48	tu	thou
48	paresti	didst appear
48	là	there
48	dove	where
48	armonizzando	in harmony
48	il	the
48	ciel	heaven
48	t'	thee
48	adombra	overshadows
49	quando	when
49	ne	in
49	l'	the
49	aere	air
49	aperto	open
49	ti	thyself
49	solvesti	thou didst disclose
