Group	Italian	English
1	Avvegna	Inasmuch
1	che	as
1	la	the
1	subitana	sudden
1	fuga	flight
1	dispergesse	had scattered
1	color	them
1	per	over
1	la	the
1	campagna	plain
1	rivolti	turned
1	al	to the
1	monte	mount
1	ove	whereto
1	ragion	reason
1	ne	us
1	fruga	spurs
2	i'	I
2	mi	me
2	ristrinsi	drew close
2	a	to
2	la	my
2	fida	trusty
2	compagna	companion
2	e	And
2	come	how
2	sare'	should have
2	io	I
2	sanza	without
2	lui	him
2	corso	run
2	chi	Who
2	m'	me
2	avria	would have
2	tratto	drawn
2	su	up
2	per	over
2	la	the
2	montagna	mountain
3	El	He
3	mi	to me
3	parea	seemed
3	da	of
3	sé	his own
3	stesso	self
3	rimorso	remorseful
3	o	O
3	dignitosa	upright
3	coscïenza	conscience
3	e	and
3	netta	stainless
3	come	how
3	t'	thee
3	è	is
3	picciol	little
3	fallo	fault
3	amaro	bitter
3	morso	sting
4	Quando	When
4	li	-
4	piedi	feet
4	suoi	his
4	lasciar	left
4	la	the
4	fretta	haste
4	che	that
4	l'	the
4	onestade	seemliness
4	ad	from
4	ogn'	every
4	atto	act
4	dismaga	takes
4	la	-
4	mente	mind
4	mia	my
4	che	which
4	prima	at first
4	era	had been
4	ristretta	restrained
5	lo	its
5	'ntento	attention
5	rallargò	let loose
5	sì	as
5	come	though
5	vaga	eager
5	e	and
5	diedi	I turned
5	'l	my
5	viso	face
5	mio	-
5	incontr'	unto
5	al	the
5	poggio	hill
5	che	that
5	'nverso	towards
5	'l	the
5	ciel	heaven
5	più	-
5	alto	highest
5	si	-
5	dislaga	rises from the sea
6	Lo	The
6	sol	sun
6	che	which
6	dietro	behind
6	fiammeggiava	was flaming
6	roggio	ruddy
6	rotto	broken
6	m'	me
6	era	was
6	dinanzi	in front
6	a	by
6	la	the
6	figura	figure
6	ch'	that
6	avëa	formed
6	in	upon
6	me	me
6	de'	of
6	suoi	its
6	raggi	rays
6	l'	the
6	appoggio	staying
7	Io	I
7	mi	me
7	volsi	turned
7	dallato	to my side
7	con	with
7	paura	fear
7	d'	of
7	essere	being
7	abbandonato	abandoned
7	quand'	When
7	io	I
7	vidi	saw
7	solo	only
7	dinanzi	in front
7	a	of
7	me	me
7	la	the
7	terra	ground
7	oscura	darkened
8	e	and
8	'l	-
8	mio	my
8	conforto	Comfort
8	Perché	Why
8	pur	still
8	diffidi	distrust
8	a	to
8	dir	say
8	mi	me
8	cominciò	began
8	tutto	wholly
8	rivolto	turning
8	non	not
8	credi	believe
8	tu	thou
8	me	me
8	teco	with thee
8	e	and
8	ch'	that
8	io	I
8	ti	thee
8	guidi	guide
9	Vespero	evening
9	è	is
9	già	now
9	colà	there
9	dov'	where
9	è	is
9	sepolto	buried
9	lo	the
9	corpo	body
9	dentro	within
9	al	-
9	quale	which
9	io	I
9	facea	cast
9	ombra	a shadow
9	Napoli	Naples
9	l'	it
9	ha	holds
9	e	and
9	da	from
9	Brandizio	Brundusium
9	è	is
9	tolto	taken
10	Ora	now
10	se	if
10	innanzi	in front
10	a	of
10	me	me
10	nulla	no
10	s'	there is
10	aombra	shadow
10	non	not
10	ti	-
10	maravigliar	marvel
10	più	more
10	che	than
10	d'	at
